Datetime,Timestamp,Price,VIX,1-Month-LIBOR,1-Month-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls.1,100-Calls-P.1,100-Calls-ROI.1,100-Straddles,100-Straddles-P,100-Straddles-ROI,103-Calls,103-Calls-P,103-Calls-ROI,103-Puts,103-Puts-P,103-Puts-ROI,103-Straddles,103-Straddles-P,103-Straddles-ROI
2010-05-20,1274328000000,34.6171,40.1,0.34131,42.803084665677545,1.6982480639001984,-0.7967480639001998,-46.915882363521575,1.6885383335088413,-1.6885383335088413,-100.0,,,,3.38678639740904,-2.485286397409041,-73.38184655844655,1.2531558875256008,-1.2531558875256008,-100.0,2.281667865222502,-2.144654865222499,-93.99505063430249,3.5348237527481032,-3.3978107527481,-96.12390858544265
2010-05-21,1274414400000,35.2514,38.32,0.34281,43.121091770708894,1.7421816301840811,-0.04148163018407658,-2.381016391482304,1.7322505369388566,-1.7322505369388566,-100.0,,,,3.474432167122938,-1.7737321671229331,-51.050994286404546,1.2887591067581177,-0.6456011067581109,-50.094785237415316,2.336072080715532,-2.336072080715532,-100.0,3.62483118747365,-2.981673187473643,-82.25688406614434
2010-05-24,1274673600000,35.0314,34.61,0.34525,43.16704847526961,1.7331798644626737,0.10542013553732588,6.082469436604526,1.7232405151569097,-1.7232405151569097,-100.0,,,,3.4564203796195843,-1.6178203796195838,-46.80623888109474,1.2825571833844354,-0.494899183384435,-38.586909792083176,2.3232616535994985,-2.3232616535994985,-100.0,3.605818836983934,-2.8181608369839335,-78.1559186523405
2010-05-25,1274760000000,34.8727,35.02,0.354,43.01085797735985,1.7192307169075498,0.49666928309244796,28.889041953940144,1.7090856702995971,-1.7090856702995971,-100.0,,,,3.428316387207147,-1.2124163872071492,-35.36477530870001,1.270710920351707,-0.10099192035170644,-7.947670767144578,2.3064425223455203,-2.3064425223455203,-100.0,3.5771534426972273,-2.407434442697234,-67.3002844653483
2010-05-26,1274846400000,36.1928,29.68,0.35406,44.20744042656896,1.833741095498791,-1.2715410954987871,-69.34136441725532,1.8232102255828904,-1.8232102255828904,-100.0,,,,3.6569513210816815,-3.0947513210816773,-84.62653859352679,1.3676224532468275,-1.3676224532468275,-100.0,2.4425596572334456,-1.918975657233453,-78.56412642985237,3.810182110480273,-3.2865981104802735,-86.25829462167093
2010-05-27,1274932800000,36.6971,32.07,0.35375,44.32245702304157,1.86410448181406,-1.86410448181406,-100.0,1.8534362253052727,-1.1274362253052743,-60.82951276726978,,,,3.717540707119333,-2.9915407071193334,-80.47096031498292,1.3914352523871545,-1.3914352523871545,-100.0,2.481359948183101,-0.6544469481831037,-26.374526946898698,3.8727952005702555,-2.045882200570258,-52.827017557473965
2010-05-28,1275019200000,37.2614,35.54,0.35125,44.498868195953655,1.9002346595625104,-1.9002346595625104,-100.0,1.8894788970871763,-0.7318788970871744,-38.734430864268454,,,,3.789713556649687,-2.6321135566496845,-69.4541557641263,1.4202163393916916,-1.4202163393916916,-100.0,2.52697990404209,-0.2515379040420917,-9.954091983071905,3.9471962434337815,-1.6717542434337762,-42.352954865488734
2010-06-01,1275364800000,37.7071,30.17,0.35125,44.44423822148122,1.9206133133024323,-1.9206133133024323,-100.0,1.9097288964197217,-0.12402889641972335,-6.494581333101647,,,,3.8303422097221533,-2.0446422097221557,-53.380144586884576,1.4348803276330475,-1.4348803276330475,-100.0,2.5548823782438497,0.3620306217561513,14.170148294850286,3.989762705876897,-1.0728497058768962,-26.890063017948282
2010-06-02,1275451200000,37.5886,29.46,0.35088,41.219494011108495,1.7762176981241176,-1.7762176981241176,-100.0,1.7653789148470231,0.1232210851529736,6.979866141861741,,,,3.5415966129711407,-1.652996612971144,-46.67376874365149,1.2938901444595352,-1.2938901444595352,-100.0,2.410384197684128,0.6058738023158661,25.135984665763388,3.704274342143663,-0.6880163421436625,-18.573579562293098
2010-06-03,1275537600000,36.5664,35.48,0.35088,41.16969646165121,1.7258357890715883,-1.7258357890715883,-100.0,1.7152917601685864,-0.2316917601685837,-13.50742570732177,,,,3.441127549240175,-1.9575275492401718,-56.886224681570084,1.2566577034459012,-1.2566577034459012,-100.0,2.342789353675805,0.23780264632419798,10.150406648855938,3.599447057121706,-1.0188550571217032,-28.305877012577305
2010-06-04,1275624000000,35.8486,36.57,0.35088,41.15870769256154,1.6915078558037957,-1.5558078558037955,-91.97757199090772,1.6811708066402922,-1.6811708066402922,-100.0,,,,3.3726786624440876,-3.2369786624440877,-95.97649187540264,1.2315468833644854,-1.2315468833644854,-100.0,2.2963577227260714,-1.3565997227260738,-59.076149560688464,3.527904606090557,-2.588146606090559,-73.36214821745452
2010-06-07,1275883200000,35.6186,33.7,0.35,41.16865112692654,1.681047375561164,-0.9796473755611644,-58.27601231251085,1.6708024026484694,-1.6708024026484694,-100.0,,,,3.3518497782096333,-2.6504497782096337,-79.07424119780669,1.2240332768129765,-1.2240332768129765,-100.0,2.282038954712899,-1.9148809547128955,-83.91096702176168,3.5060722315258754,-3.138914231525872,-89.52793964999937
2010-06-08,1275969600000,34.7428,33.73,0.35,41.00786786285296,1.6333363692392453,0.6272636307607513,38.40382437898632,1.623343302557469,-1.623343302557469,-100.0,,,,3.2566796717967144,-0.9960796717967176,-30.58574290934728,1.1876612511565965,0.03065474884339814,2.581102045178725,2.219652392474373,-2.219652392474373,-100.0,3.4073136436309692,-2.188997643630975,-64.24408999514033
2010-06-09,1276056000000,35.7871,30.57,0.35,42.05120255616648,1.725053950135251,-0.3778539501352505,-21.903891765566243,1.71476051159123,-1.71476051159123,-100.0,,,,3.439814461726481,-2.0926144617264804,-60.83509692194776,1.2653295430201474,-0.9917425430201484,-78.37820182819813,2.3283403013198125,-2.3283403013198125,-100.0,3.59366984433996,-3.320082844339961,-92.38697454550814
2010-06-10,1276142400000,36.2157,28.79,0.35031,41.4130916151804,1.719338154098036,-0.8950381540980352,-52.05713326169811,1.7089122124896257,-1.7089122124896257,-100.0,,,,3.4282503665876622,-2.6039503665876613,-75.95566508112199,1.2545036998744514,-1.2545036998744514,-100.0,2.3302359800177896,-2.0680649800177946,-88.74916522411634,3.584739679892241,-3.322568679892239,-92.6864703322646
2010-06-11,1276228800000,36.3257,28.58,0.34969,40.65644025541686,1.6931740155405208,-0.29317401554051514,-17.31505520694656,1.6827349124825055,-1.6827349124825055,-100.0,,,,3.3759089280230263,-1.9759089280230209,-58.52968697174354,1.227432726832788,-0.9172037268327812,-74.72537653444294,2.3064514506830243,-2.3064514506830243,-100.0,3.5338841775158123,-3.2236551775158055,-91.22130255502358
2010-06-14,1276488000000,37.0986,25.87,0.34969,40.70701885781932,1.7313417225957366,-1.549941722595733,-89.5225767604077,1.7206805072933946,-1.7206805072933946,-100.0,,,,3.452022229889131,-3.270622229889128,-94.74510915864441,1.2556553799055248,-1.2556553799055248,-100.0,2.35763232814411,-1.4260743281441144,-60.48756250584234,3.6132877080496346,-2.681729708049639,-74.21854899833515
2010-06-15,1276574400000,38.1786,25.92,0.34969,40.65967003653535,1.7796801467879426,-1.7796801467879426,-100.0,1.7687085663363329,-0.4629085663363277,-26.17212214306097,,,,3.548388713124276,-2.2425887131242703,-63.200198581110975,1.2901800051007497,-1.2901800051007497,-100.0,2.4242372772355982,0.026920722764408826,1.110482171741333,3.714417282336348,-1.2632592823363415,-34.00962213760104
2010-06-16,1276660800000,38.8386,25.05,0.34969,40.76496611862865,1.8151144908262715,-1.8151144908262715,-100.0,1.8039532427834464,0.28464675721655297,15.779054050056832,,,,3.619067733609718,-1.5304677336097186,-42.28900496656925,1.317075119654632,-1.317075119654632,-100.0,2.4707370341705186,0.7830209658294791,31.69179702251708,3.7878121538251506,-0.5340541538251529,-14.099277686878803
2010-06-17,1276747200000,39.1534,23.95,0.34844,38.91180043667865,1.746968148613366,-1.746968148613366,-100.0,1.7357566494336003,0.010543350566397436,0.6074210097272487,,,,3.4827247980469664,-1.7364247980469685,-49.858225921862,1.2463797026754069,-1.2463797026754069,-100.0,2.4094338585202486,0.5114681414797495,21.22773113987313,3.6558135611956555,-0.7349115611956574,-20.10254486159574
2010-06-18,1276833600000,38.5957,24.88,0.3475,36.74629710617896,1.626632439611008,-1.626632439611008,-100.0,1.6156104473471622,-0.4385104473471593,-27.142090351495,,,,3.24224288695817,-2.065142886958167,-63.69488526800833,1.1352233706950816,-1.1352233706950816,-100.0,2.2817417186633233,0.05322928133668015,2.332835522149397,3.416965089358405,-1.081994089358402,-31.665353934346612
2010-06-21,1277092800000,39.1214,27.05,0.34734,30.440642778211927,1.3670124982423424,-1.3670124982423424,-100.0,1.3558455221204395,0.19695447787955805,14.526321374099913,,,,2.7228580203627817,-1.1700580203627844,-42.971686794263725,0.8777320431423519,-0.8777320431423519,-100.0,2.039872057736794,0.6865699422632048,33.65750021719221,2.917604100879146,-0.1911621008791471,-6.552023313291383
2010-06-22,1277179200000,38.71,26.91,0.34719,30.58637940571686,1.3590799090106669,-1.3590799090106669,-100.0,1.3480351357300684,-0.02373513573006747,-1.760720852221185,,,,2.7071150447407355,-1.3828150447407346,-51.0807639086934,0.8746851200399988,-0.8746851200399988,-100.0,2.0246090035609825,0.4609909964390155,22.769383897246424,2.8992941236009813,-0.4136941236009761,-14.268787710546585
2010-06-23,1277265600000,38.4286,29.74,0.34719,30.11299867284309,1.3284168793053794,-1.3284168793053794,-100.0,1.3174523953350707,-0.044652395335067034,-3.3892985805920137,,,,2.64586927464045,-1.3730692746404465,-51.89482669460433,0.8483944802884427,-0.8483944802884427,-100.0,1.98995906179902,0.4356989382009857,21.894869425459067,2.8383535420874626,-0.41269554208745696,-14.53996255110421
2010-06-24,1277352000000,38.1,28.53,0.34719,29.906341117213174,1.3080620018391789,-1.3080620018391789,-100.0,1.2971912743271474,-0.5899912743271472,-45.48221114370164,,,,2.6052532761663265,-1.8980532761663265,-72.85484653374444,0.8325237223428417,-0.8325237223428417,-100.0,1.9643268730054508,-0.11412687300544988,-5.809973613548032,2.7968505953482925,-0.9466505953482915,-33.84702053526763
2010-06-25,1277438400000,38.3286,29.0,0.34719,29.39714370657293,1.2936118210753946,-1.2936118210753946,-100.0,1.2826758691982931,-0.012675869198290002,-0.9882363504828979,,,,2.5762876902736878,-1.3062876902736846,-50.704263161499384,0.8161910597236021,-0.8161910597236021,-100.0,1.9547850292901887,0.4650729707098158,23.79151485924212,2.7709760890137907,-0.3511180890137857,-12.671278197090148
2010-06-28,1277697600000,36.5957,34.13,0.34719,32.53807638412827,1.3664423251959723,-1.3664423251959723,-100.0,1.356000805962058,-0.5017008059620558,-36.9985625197404,,,,2.7224431311580304,-1.8681431311580283,-68.62009750644036,0.905494146108019,-0.905494146108019,-100.0,1.9926103812970872,-0.04043938129708735,-2.02946756057566,2.8981045274051063,-0.9459335274051064,-32.639731191892956
2010-06-29,1277784000000,35.9328,34.54,0.34563,32.912256002986666,1.3570268358789086,-1.31982683587891,-97.25871301757229,1.3468205155157025,-1.3468205155157025,-100.0,,,,2.703847351394611,-2.6666473513946123,-98.62418268617084,0.9039216087499398,-0.9039216087499398,-100.0,1.9713930987758312,-0.9306090987758288,-47.20565874729428,2.875314707525771,-1.8345307075257686,-63.80277966526995
2010-06-30,1277870400000,35.4971,32.86,0.34844,32.76845937326559,1.3347811670202034,-1.246181167020204,-93.36220781434963,1.324616642163253,-1.324616642163253,-100.0,,,,2.6593978091834565,-2.570797809183457,-96.66841870388686,0.8873532838286557,-0.8873532838286557,-100.0,1.9417968232259923,-0.9654838232259948,-49.72115577066369,2.829150107054648,-1.8528371070546434,-65.490943815052
2010-07-01,1277956800000,35.2771,30.12,0.34719,30.137528394602427,1.220463075579563,-1.1204630755795613,-91.80638873875687,1.2103977805266872,-1.2103977805266872,-100.0,,,,2.43086085610625,-2.3308608561062485,-95.88623101364256,0.7797656594945508,-0.7797656594945508,-100.0,1.8277114055900832,-0.8693984055900863,-47.567597539251445,2.607477065084634,-1.649164065084637,-63.24750032005011
2010-07-02,1278043200000,35.5186,29.65,0.3475,29.71867015562427,1.2118250795911545,-0.7347250795911542,-60.6296314513507,1.2016818321718148,-1.2016818321718148,-100.0,,,,2.413506911762969,-1.936406911762969,-80.23208478605525,0.7688318299395327,-0.7688318299395327,-100.0,1.8239422850976157,-1.2354842850976129,-67.73702738250245,2.592774115037148,-2.0043161150371454,-77.30392336967728
2010-07-06,1278388800000,36.9521,26.84,0.34625,31.401715931460124,1.3317672534363505,-1.3317672534363505,-100.0,1.321252586981256,-0.5219525869812536,-39.50437578130232,,,,2.6530198404176057,-1.853719840417604,-69.87206850762992,0.8680403759325479,-0.8680403759325479,-100.0,1.9657732694838048,-0.05791026948380563,-2.9459282198405496,2.8338136454163525,-0.9259506454163464,-32.67507187404706
2010-07-07,1278475200000,36.87,25.71,0.34625,31.33597042053361,1.3260391000595249,-1.3260391000595249,-100.0,1.3155477950403416,-0.14264779504034308,-10.843224060587533,,,,2.6415868950998664,-1.4686868950998682,-55.59865919324011,0.8634463080697401,-0.8634463080697401,-100.0,1.95874026389998,0.32025973610001657,16.350291154088932,2.82218657196972,-0.5431865719697235,-19.247011425988443
2010-07-08,1278561600000,37.0886,24.98,0.345,31.30134878335289,1.3324157580011544,-1.3324157580011544,-100.0,1.3219003445720148,0.10389965542798762,7.859870515551361,,,,2.6543161025731687,-1.2285161025731668,-46.28371509264509,0.8671399687982966,-0.8671399687982966,-100.0,1.968967092966274,0.5694909070337246,28.923332902216224,2.8361070617645705,-0.29764906176456485,-10.494986799947299
2010-07-09,1278648000000,36.755,24.43,0.3425,29.61768490969554,1.2496947421090103,-1.2496947421090103,-100.0,1.2393494140711034,0.4013505859288991,32.38397350836791,,,,2.489044156180114,-0.8483441561801115,-34.083130026991896,0.7914840773489615,-0.7914840773489615,-100.0,1.8834783894699176,0.8598716105300817,45.653383406861494,2.6749624668188794,0.06838753318112722,2.5565791680978274
2010-07-12,1278907200000,35.9711,24.56,0.34094,30.008112109800265,1.2390649654071133,-1.2390649654071133,-100.0,1.2289863884273269,0.4664136115726727,37.95108033454457,,,,2.46805135383444,-0.7726513538344406,-31.30612953551497,0.7899436180968601,-0.7899436180968601,-100.0,1.8586956838076782,0.91583731619232,49.27311792730688,2.6486393019045384,0.1258936980954597,4.753146191138001
2010-07-13,1278993600000,36.1038,24.89,0.34094,29.65974714179898,1.2292661461250916,-1.2292661461250916,-100.0,1.2191503885429498,0.1860496114570509,15.26059567428801,,,,2.4484165346680413,-1.0432165346680409,-42.607804672805855,0.7791038639871388,-0.7791038639871388,-100.0,1.851798633677536,0.6365153663224667,34.372817581056,2.6309024976646747,-0.14258849766467208,-5.419756064363503
2010-07-14,1279080000000,35.9214,25.14,0.34094,29.42297425611288,1.213338219102699,-1.213338219102699,-100.0,1.203273567337206,0.3924264326627949,32.613234705322924,,,,2.416611786439905,-0.8209117864399041,-33.96953499300985,0.7658775375885511,-0.7658775375885511,-100.0,1.83315294627009,0.8401890537299082,45.83300348393941,2.599030483858641,0.07431151614136411,2.859201406173497
2010-07-15,1279166400000,35.7,26.25,0.34094,29.449827609728647,1.2069551816072988,-1.2069551816072988,-100.0,1.1969525628889848,-0.014052562888981155,-1.1740283888163168,,,,2.4039077444962835,-1.22100774449628,-50.7926207772225,0.7622037913285045,-0.7622037913285045,-100.0,1.8229010940486357,0.4309989059513661,23.64357053481844,2.58510488537714,-0.3312048853771383,-12.812048255783594
2010-07-16,1279252800000,35.0828,25.97,0.34063000000000004,28.81656116870985,1.1607002151737442,-1.1607002151737442,-100.0,1.1508794632850368,-0.710879463285039,-61.76836810137575,,,,2.3115796784587808,-1.8715796784587837,-80.96539764126311,0.7247963759922413,-0.7247963759922413,-100.0,1.767165001546875,-0.2746810015468775,-15.54359673864282,2.4919613775391163,-0.9994773775391188,-40.10806052404117
2010-07-19,1279512000000,35.9843,23.93,0.33813000000000004,29.276364842260666,1.2093948678423914,-1.2093948678423914,-100.0,1.1993956781703154,0.056304321829681925,4.694390921565972,,,,2.4087905460127077,-1.1530905460127094,-47.87010426960662,0.7614307257998743,-0.7614307257998743,-100.0,1.8306605604376325,0.504568439562366,27.56209700840145,2.5920912862375065,-0.2568622862375083,-9.909461429900146
2010-07-20,1279598400000,36.32,25.64,0.33688,29.324702012312088,1.2226652020904147,-1.2226652020904147,-100.0,1.2126100340115191,-0.6540100340115202,-53.9340773758852,,,,2.435275236101934,-1.876675236101936,-77.06214099667308,0.7704365535120523,-0.7704365535120523,-100.0,1.8496797303907824,-0.20147973039078693,-10.892681964364732,2.620116283902835,-0.9719162839028321,-37.09439500353393
2010-07-21,1279684800000,37.0034,24.63,0.3325,28.737919006028942,1.2207976441196813,-1.2207976441196813,-100.0,1.210686452800875,-0.2315864528008724,-19.12852433965098,,,,2.4314840969205562,-1.4523840969205537,-59.732411935573815,0.7612185857156355,-0.7612185857156355,-100.0,1.860906058657271,0.22829594134272926,12.267999251260175,2.6221246443729065,-0.5329226443729063,-20.324077481082416
2010-07-22,1279771200000,37.1343,23.47,0.33063000000000003,27.537121393715715,1.1741373507150892,-1.1741373507150892,-100.0,1.1640474502864038,-0.9968474502864026,-85.63632436471012,,,,2.3381848010014927,-2.170984801001492,-92.84915375686363,0.7154804498419054,-0.7154804498419054,-100.0,1.8191168524003631,-0.5378878524003596,-29.5686256597868,2.5345973022422683,-1.253368302242265,-49.45039202612007
2010-07-23,1279857600000,37.04,22.73,0.32875,27.368356191700784,1.1639849230493624,-1.1639849230493624,-100.0,1.1539778641324183,-0.9439778641324176,-81.80207727313014,,,,2.3179627871817807,-2.10796278718178,-90.9403204761832,0.7068790396727209,-0.7068790396727209,-100.0,1.8077717689882642,-0.4865717689882665,-26.91555302141823,2.514650808660985,-1.1934508086609803,-47.45990196931062
2010-07-26,1280116800000,37.7257,23.19,0.32688,27.835063388184363,1.2056238917212454,-1.2056238917212454,-100.0,1.1954895461998198,-1.0297895461998188,-86.13956930642159,,,,2.401113437921065,-2.235413437921064,-93.09903491509058,0.7390114009212088,-0.7390114009212088,-100.0,1.8603440250341412,-0.5628730250341398,-30.256394379733607,2.59935542595535,-1.3018844259553486,-50.084894622552916
2010-07-27,1280203200000,37.28,24.25,0.325,27.433916728857387,1.1742639929550125,-0.8728639929550113,-74.33285855580621,1.164306966726624,-1.164306966726624,-100.0,,,,2.338570959681636,-2.0371709596816348,-87.11178727537809,0.7140631198982472,-0.7140631198982472,-100.0,1.822207382883008,-1.0052073828830077,-55.16426902478122,2.5362705027812553,-1.7192705027812551,-67.78734763882306
2010-07-28,1280289600000,36.8728,24.13,0.32063,26.231791951799806,1.1107212400435316,-0.35352124004352703,-31.828079566541085,1.1010053757721825,-1.1010053757721825,-100.0,,,,2.211726615815714,-1.4545266158157095,-65.76430402449449,0.6584077218370084,-0.6584077218370084,-100.0,1.754584381637521,-1.4056003816375269,-80.11016149167509,2.4129921034745294,-2.064008103474535,-85.53729208241157
2010-07-29,1280376000000,36.75,23.5,0.31563,25.655502944365892,1.0827460565998344,0.3158539434001675,29.17156257230333,1.0732135376460192,-1.0732135376460192,-100.0,,,,2.1559595942458536,-0.7573595942458518,-35.128654371223185,0.6334337619561801,-0.33733376195617737,-53.254780881021865,1.7261152674337479,-1.7261152674337479,-100.0,2.359549029389928,-2.0634490293899255,-87.45099185005871
2010-07-30,1280462400000,37.4071,22.01,0.31156,26.127662218522037,1.1222290655104672,-0.2350290655104672,-20.943056345057308,1.1126512047106054,-1.1126512047106054,-100.0,,,,2.2348802702210726,-1.3476802702210726,-60.30212392933968,0.6636660801399348,-0.6636660801399348,-100.0,1.7760138835160788,-1.541000883516077,-86.76738947925716,2.4396799636560136,-2.2046669636560114,-90.36705619175474
2010-08-02,1280721600000,37.4186,22.63,0.305,25.84626257442883,1.1104428718634196,0.07375712813658453,6.64213621478912,1.1010637683344164,-1.1010637683344164,-100.0,,,,2.211506640197836,-1.027306640197832,-46.452794738429155,0.6524977163150361,-0.5908557163150299,-90.55291712772149,1.7653952396801635,-1.7653952396801635,-100.0,2.4178929559951996,-2.3562509559951934,-97.45059019891
2010-08-03,1280808000000,37.5686,22.21,0.30281,25.525342045803647,1.1010831036706217,0.840316896329373,76.31730007735601,1.091734008705501,-1.091734008705501,-100.0,,,,2.1928171123761224,-0.251417112376128,-11.465484784715764,0.6421716380802778,0.17217036191971855,26.81064558291744,1.7596000702661954,-1.7596000702661954,-100.0,2.401771708346473,-1.5874297083464768,-66.0941130595364
2010-08-04,1280894400000,37.3857,22.1,0.3,25.399659291121413,1.0903107163701478,0.8625892836298519,79.11407919584393,1.0810934610099745,-1.0810934610099745,-100.0,,,,2.171404177380122,-0.2185041773801224,-10.062805425922852,0.6339881485723868,0.19734085142760985,31.12689911822193,1.7460653755514102,-1.7460653755514102,-100.0,2.380053524123797,-1.5487245241238004,-65.07099560687209
2010-08-05,1280980800000,37.1558,21.74,0.29531,25.37808305757443,1.0826200535753046,2.2229799464246938,205.33334285499345,1.073602671836159,-1.073602671836159,-100.0,,,,2.156222725411464,1.1493772745885344,53.30512757531591,0.6291833812578922,1.5617426187421053,248.2173981804475,1.734569478066561,-1.734569478066561,-100.0,2.3637528593244532,-0.17282685932445574,-7.311545225326502
2010-08-06,1281067200000,37.3928,22.14,0.29344000000000003,25.365743292983012,1.0889703008364364,2.056829699163565,188.8784016959616,1.0799528596256032,-1.0799528596256032,-100.0,,,,2.16892316046204,0.9768768395379616,45.03971635997746,0.6326836876497026,1.3913323123503003,219.90962300906327,1.7451797232025434,-1.7451797232025434,-100.0,2.377863410852246,-0.3538474108522429,-14.880897247391559
2010-08-09,1281326400000,37.0586,22.37,0.29,25.397700231024103,1.0805400126693063,2.9679599873306977,274.67376983095824,1.071707919549624,-1.071707919549624,-100.0,,,,2.1522479322189305,1.8962520677810737,88.10565174180796,0.628259917035292,2.3084820829647104,367.44061181847337,1.7309208611220157,-1.7309208611220157,-100.0,2.3591807781573078,0.5775612218426946,24.481431316756154
2010-08-10,1281412800000,35.7414,25.39,0.28563,23.96930970477737,0.983724281631428,4.54917571836857,462.444183122544,0.9753344587471346,-0.9753344587471346,-100.0,,,,1.9590587403785624,3.573841259621436,182.4264472504197,0.5515452965873759,3.9091127034126187,708.7564208415538,1.6151457790165544,-1.6151457790165544,-100.0,2.1666910756039304,2.2939669243960648,105.87420376745025
2010-08-11,1281499200000,35.97,25.73,0.27938,23.465615480627388,0.9692185113896236,4.820781488610376,497.3885075408378,0.9609597621640092,-0.9609597621640092,-100.0,,,,1.9301782735536328,3.8598217264463663,199.9722916443405,0.5358626874219379,4.175037312578064,779.1244679983929,1.6064561757195506,-1.6064561757195506,-100.0,2.1423188631414884,2.5685811368585068,119.89723757050568
2010-08-12,1281585600000,35.5857,26.24,0.27594,23.40327823656527,0.9562789680664352,5.052821031933561,528.3835785022231,0.9482090464701328,-0.9482090464701328,-100.0,,,,1.9044880145365681,4.104611985463428,215.52311981665216,0.5277652239696629,4.413763776030333,836.3119765322099,1.5870242047254737,-1.5870242047254737,-100.0,2.1147894286951363,2.8267395713048593,133.66529702434767
2010-08-13,1281672000000,35.3771,26.1,0.27188,23.39557939401561,0.9503044613911557,4.652595538608843,489.589992221849,0.9423998712338956,-0.9423998712338956,-100.0,,,,1.8927043326250512,3.710195667374947,196.0261623234708,0.5243456181413144,4.017241381858685,766.1437881561574,1.5775168902793446,-1.5775168902793446,-100.0,2.101862508420659,2.439724491579341,116.07440933006372
2010-08-16,1281931200000,35.9957,24.33,0.26938,23.852208826650852,0.9856715145283346,4.071428485471664,413.0613927115396,0.9777026529115496,-0.9777026529115496,-100.0,,,,1.963374167439884,3.0937258325601142,157.57189250351283,0.5508484937402969,3.4263805062597044,622.0186757695133,1.6225115662750047,-1.6225115662750047,-100.0,2.173360060015302,1.8038689399846923,82.99908391488486
2010-08-17,1282017600000,36.1528,24.59,0.26656,20.824811236185667,0.8648310298730415,3.518068970126958,406.79263909429983,0.8569111656785573,-0.8569111656785573,-100.0,,,,1.7217421955515988,2.6611578044484006,154.56192055488538,0.4389599567980865,2.859356043201913,651.3933671897921,1.5153864966777633,-1.5153864966777633,-100.0,1.95434645347585,1.34396954652415,68.76823421629616
2010-08-18,1282104000000,35.6971,26.44,0.26625,21.10883788023303,0.8655151617816976,3.7973848382183033,438.7427287121389,0.8577042195854787,-0.8577042195854787,-100.0,,,,1.7232193813671763,2.939680618632824,170.59236046315388,0.4438654201064001,3.1481215798936035,709.2513715393643,1.5067331496442942,-1.5067331496442942,-100.0,1.9505985697506942,1.6413884302493018,84.14793570053152
2010-08-19,1282190400000,35.6628,25.49,0.26469000000000004,21.004827166347653,0.8604211093466425,3.282478890653361,381.49678744468514,0.8526633889636805,-0.8526633889636805,-100.0,,,,1.7130844983103233,2.4298155016896814,141.83862524506503,0.43960086267024856,2.633415137329754,599.0468538514037,1.5014944106758037,-1.5014944106758037,-100.0,1.9410952733460523,1.1319207266539504,58.31350692553849
2010-08-20,1282276800000,35.1143,25.66,0.26438,21.293089298120442,0.8587536519912469,5.30404634800875,617.6446918985345,0.8511241916686814,-0.8511241916686814,-100.0,,,,1.7098778436599282,4.452922156340069,260.4234081897195,0.4432820486379008,4.666088951362095,1052.623034408875,1.488852704505664,-1.488852704505664,-100.0,1.9321347531435649,3.177236246856431,164.44175240298836
2010-08-23,1282536000000,34.2757,27.46,0.26375,21.519050527830085,0.8470892052599517,6.190010794740051,730.7389536194695,0.8396596961587832,-0.8396596961587832,-100.0,,,,1.6867489014187351,5.350351098581269,317.1990267241943,0.44070440241890907,5.568124597581097,1263.4601712665324,1.4613230080447008,-1.4613230080447008,-100.0,1.90202741046361,4.1068015895363885,215.91705602893364
2010-08-24,1282622400000,34.6986,26.7,0.26156,21.8436444667212,0.8703843306163321,5.748115669383672,660.4112076918187,0.8629255988398157,-0.8629255988398157,-100.0,,,,1.7333099294561478,4.885190070543857,281.84169417852814,0.457810268278708,5.1197317317213,1118.3086283692712,1.491085774548882,-1.491085774548882,-100.0,1.9488960428275899,3.6286459571724112,186.1898160513337
2010-08-25,1282708800000,34.3257,27.37,0.26156,21.99193210065278,0.8668486085884408,6.8174513914115575,786.4639019854875,0.8594700345439179,-0.8594700345439179,-100.0,,,,1.7263186431323587,5.957981356867641,345.12639833727593,0.458185072242614,6.19634392775739,1352.3670462306895,1.4803561409767454,-1.4803561409767454,-100.0,1.9385412132193593,4.715987786780637,243.27508513212044
2010-08-26,1282795200000,34.5171,24.45,0.26031,22.038649284868285,0.8735080135580908,6.8036919864419065,778.8929100636627,0.8661237517760583,-0.8661237517760583,-100.0,,,,1.739631765334149,5.937568234665849,341.31178522860324,0.46240760648171,6.179279393518288,1336.3273672191858,1.4903148168462188,-1.4903148168462188,-100.0,1.9527224233279288,4.688964576672069,240.1244806049237
2010-08-27,1282881600000,34.6428,27.21,0.25938,21.52321184739752,0.8562656495240475,7.149534350475952,834.9668533883145,0.8488809714053609,-0.8488809714053609,-100.0,,,,1.7051466209294084,6.300653379070593,369.5080119055306,0.4455345497450782,6.5209814502549195,1463.630924691707,1.4772123312828318,-1.4772123312828318,-100.0,1.92274688102791,5.043769118972088,262.3210142083634
2010-08-30,1283140800000,34.7286,26.05,0.25938,20.115911290361648,0.8025193025562452,7.345980697443753,915.3649854956486,0.795116334767485,-0.795116334767485,-100.0,,,,1.5976356373237302,6.550864362676268,410.03494223813817,0.3963999403594904,6.71024205964051,1692.795930684316,1.4306328835370614,-1.4306328835370614,-100.0,1.8270328238965519,5.279609176103449,288.9717747294498
