,Unnamed: 0,Date,Price,9-Day,9-Day-Vol-Mean,9-Day-Vol-No-Mean,9-Day,90%-Spot-Vol-Mean-B-S-Call,90%-Spot-Vol-Mean-B-S-Put,90%-Spot-Vol-No-Mean-B-S-Call,90%-Spot-Vol-No-Mean-B-S-Put,95%-Spot-Vol-Mean-B-S-Call,95%-Spot-Vol-Mean-B-S-Put,95%-Spot-Vol-No-Mean-B-S-Call,95%-Spot-Vol-No-Mean-B-S-Put,100%-Spot-Vol-Mean-B-S-Call,100%-Spot-Vol-Mean-B-S-Put,100%-Spot-Vol-No-Mean-B-S-Call,100%-Spot-Vol-No-Mean-B-S-Put,105%-Spot-Vol-Mean-B-S-Call,105%-Spot-Vol-Mean-B-S-Put,105%-Spot-Vol-No-Mean-B-S-Call,105%-Spot-Vol-No-Mean-B-S-Put,110%-Spot-Vol-Mean-B-S-Call,110%-Spot-Vol-Mean-B-S-Put,110%-Spot-Vol-No-Mean-B-S-Call,110%-Spot-Vol-No-Mean-B-S-Put
0,0,1/1/18,13412.44,1.4876730434782608,,,,,,,,,,,,,,,,,,,,,,,
1,1,1/2/18,14740.7563,1.487455652173913,,,,,,,,,,,,,,,,,,,,,,,
2,2,1/3/18,15134.6513,1.4792713043478258,,,,,,,,,,,,,,,,,,,,,,,
3,3,1/4/18,15155.2263,1.4771265217391305,,,,,,,,,,,,,,,,,,,,,,,
4,4,1/5/18,16937.1738,1.4769,,,,,,,,,,,,,,,,,,,,,,,
5,5,1/6/18,17135.8363,1.4757486956521741,,,,,,,,,,,,,,,,,,,,,,,
6,6,1/7/18,16178.495,1.472151304347826,,,,,,,,,,,,,,,,,,,,,,,
7,7,1/8/18,14970.3575,1.4724434782608695,,,,,,,,,,,,,,,,,,,,,,,
8,8,1/9/18,14439.4738,1.472646956521739,,,,,,,,,,,,,,,,,,,,,,,
9,9,1/10/18,14890.7225,1.4739543478260868,1.2096008556683622,0.0,,,,,,,,,,,,,,,,,,,,,
10,10,1/11/18,13287.26,1.4738017391304348,1.2172036264619954,0.0,,,,,,,,,,,,,,,,,,,,,
11,11,1/12/18,13812.715,1.4738921739130435,1.2914117795654418,0.7695729199324229,,,,,,,,,,,,,,,,,,,,,
12,12,1/13/18,14188.785,1.473353913043478,1.3103162563418769,0.8129397635547796,12769.906500000001,14188.763860259407,0.0011119211006190223,14188.762748416688,7.838253709391804e-08,14188.762718867038,0.0012067321593107728,14188.761512226494,9.161619243519182e-08,14188.76157988161,0.0013039501606841224,14188.760276037634,1.0618501465709133e-07,14188.760443225323,0.0014034973006224263,14188.759039850162,1.2214022058581702e-07,14188.75930882615,0.0015053015542475117,14188.757803664128,1.395317591893637e-07
13,13,1/14/18,13619.0288,1.4736647826086955,1.3304521438760462,0.832942577625385,12257.12592,13619.008758507862,0.0012569725566987022,13619.007501693077,1.5777270164941023e-07,13619.007680595156,0.0013623078915828057,13619.006318470623,1.8335586277814259e-07,13619.006605219036,0.0014701798094759618,13619.005135250593,2.1136491557252195e-07,13619.005532294272,0.0015805030845898065,13619.003952033067,2.418793192034411e-07,13619.004461742099,0.0016931989496703184,13619.002768818127,2.749760574404806e-07
14,14,1/15/18,13585.9013,1.474248695652174,1.0314613048323558,0.8777406437359961,12227.311169999999,13585.880193327204,2.8621687714273416e-05,13585.880165397792,6.922760697172627e-07,13585.879022477351,3.195486208171991e-05,13585.878991317857,7.953674929199079e-07,13585.87785180553,3.546606860773111e-05,13585.877817246459,9.069960418214503e-07,13585.876681310725,3.915429094372369e-05,13585.876643183781,1.0273464732829785e-06,13585.875510991931,4.3018522802370704e-05,13585.875469130006,1.1565950961023733e-06
15,15,1/16/18,11348.02,1.4740582608695652,1.0128218716749575,0.8778947822113982,10213.218,11348.00233257118,1.6724995536460812e-05,11348.00231642975,5.83564373720352e-07,11348.001352117897,1.8724699784714285e-05,11348.00133406363,6.704339660827244e-07,11348.000371777036,2.083682779311727e-05,11348.000351704699,7.644928665726089e-07,11347.999391548252,2.3061032930405996e-05,11347.999369353114,8.658963164384268e-07,11347.998411431185,2.5396956888086277e-05,11347.99838700902,9.747924468074916e-07
16,16,1/17/18,11141.2488,1.4739534782608696,1.4102119229556465,1.4995911488766696,10027.12392,11141.233256902164,0.0018352154612315099,11141.234515596341,0.003093909640310161,11141.232435742859,0.001979518006166201,11141.233778743259,0.0033225184078634323,11141.231617396517,0.0021266335162548173,11141.233045391728,0.0035546287255394915,11141.23080175588,0.0022764547309087283,11141.232315393405,0.003790092254450613,11141.229988722373,0.0024288830720958525,11141.231588612653,0.0040287733513177685
17,17,1/18/18,11250.6475,1.47338,1.3872519728507773,1.5047265091844726,10125.58275,11250.631458474749,0.0015982396855738978,11250.633089974946,0.003229739883480834,11250.630606354987,0.0017261068647927776,11250.63234781136,0.003467563237557069,11250.629756883409,0.0018566222273121561,11250.631609237265,0.003708976083318094,11250.628909962243,0.001989688000745791,11250.630874099763,0.003953825521761643,11250.628065501494,0.0021252141944860348,11250.630142259077,0.004201971777926694
