Datetime,Timestamp,Price,VIX,12-Day-LIBOR,12-Day-VM,105-Calls,105-Calls-P,105-Calls-ROI,105-Puts,105-Puts-P,105-Puts-ROI,105-Straddles,105-Straddles-P,105-Straddles-ROI
2010-04-13,1271131200000,35.0986,15.59,0.244691304,9.18300988264888,0.00029709147207936104,0.44477290852792173,149709.0796362917,1.752262474836499,-1.752262474836499,-100.0,1.7525595663085785,-1.3074895663085773,-74.6045721608508
2010-04-14,1271217600000,35.56,15.89,0.248228261,9.867809267530623,0.0006422922075731974,0.7113577077924229,110752.97184130242,1.7755952888230553,-1.7755952888230553,-100.0,1.7762375810306286,-1.0642375810306324,-59.915272168328315
2010-04-15,1271304000000,35.3428,18.36,0.248977826,10.126957289985915,0.0008221791254816035,-0.0008221791254816035,-100.0,1.7649246424550071,-1.609284642455009,-91.18149317788985,1.7657468215804888,-1.6101068215804906,-91.18559931141841
2010-04-16,1271390400000,35.2957,17.34,0.25329739100000004,9.787543172138195,0.0005876110933825672,-0.0005876110933825672,-100.0,1.7622864960352516,-1.27110149603525,-72.12797118374013,1.762874107128634,-1.2716891071286325,-72.1372616448464
2010-04-19,1271649600000,34.9414,15.73,0.25650391300000003,11.770451415721764,0.002947492726076029,-0.002947492726076029,-100.0,1.7469236825373002,-0.2370536825373009,-13.569778972427391,1.7498711752633762,-0.24000117526337683,-13.715362516743772
2010-04-20,1271736000000,37.0314,16.32,0.254956087,27.889038456680726,0.17135662569342006,-0.17135662569342006,-100.0,2.019667545885678,3.169002454114324,156.90713358096926,2.191024171579098,2.9976458284209038,136.8148223695982
2010-04-21,1271822400000,38.0671,16.47,0.25702173899999997,29.38738133211733,0.203368565325742,-0.203368565325742,-100.0,2.1033461926734134,1.5828088073265931,75.25193963979832,2.3067147579991554,1.3794402420008511,59.80107584681939
2010-04-22,1271908800000,38.69,16.62,0.25801739100000004,29.47494152248534,0.20835362401912416,-0.20835362401912416,-100.0,2.139407689902221,1.8393923100977787,85.97670835622013,2.347761313921345,1.6310386860786545,69.47208289050535
2010-04-23,1271995200000,38.5,17.47,0.259798696,29.708334310151553,0.21174411782801528,-0.21174411782801528,-100.0,2.1332914338462032,0.8503085661537995,39.85899688448762,2.3450355516742185,0.6385644483257842,27.230480487593734
2010-04-26,1272254400000,37.4343,22.81,0.26146087,34.40550860011513,0.2974590367612837,-0.2974590367612837,-100.0,2.165795447220244,0.2316195527797582,10.694433450630683,2.463254483981528,-0.0658394839815255,-2.672865690884874
2010-04-27,1272340800000,37.3714,21.08,0.265499565,34.563676066427696,0.30020327338598385,-0.30020327338598385,-100.0,2.165348262879821,0.8146217371201878,37.62081837296582,2.4655515362658047,0.5144184637341969,20.864234884877245
2010-04-28,1272427200000,38.3771,18.44,0.267752174,35.597465658741726,0.3302108812095064,-0.3302108812095064,-100.0,2.24551886049068,1.7333361395093156,77.19089650088956,2.5757297417001865,1.4031252582998093,54.47486339827078
2010-04-29,1272513600000,37.2986,22.05,0.26923913,39.28199365499697,0.399597849631256,-0.399597849631256,-100.0,2.261061365878426,0.8510686341215745,37.64022715017879,2.660659215509682,0.4514707844903185,16.968380687709896
2010-04-30,1272600000000,38.05,20.19,0.26923913,39.72717086636332,0.4176055317568412,-0.4176055317568412,-100.0,2.316569213857644,2.158830786142357,93.19086057210373,2.734174745614485,1.7412252543855153,63.68375895426494
2010-05-03,1272859200000,36.9543,23.84,0.27392913,42.59964141860764,0.4691275802414357,-0.4691275802414357,-100.0,2.313348271110208,2.5229667288897986,109.06125810788498,2.7824758513516437,2.0538391486483625,73.81336832269969
2010-05-04,1272945600000,36.5693,24.91,0.279443478,43.05129138538597,0.4743063515082788,-0.4743063515082788,-100.0,2.299243840673803,1.4814211593261961,64.43079820938257,2.773550192182082,1.007114807817917,36.31139651471649
2010-05-05,1273032000000,35.1786,32.8,0.28287913,46.87836294776017,0.5396706054850373,-0.5396706054850373,-100.0,2.295165524777019,-0.6090355247770134,-26.535581778407145,2.8348361302620564,-1.1487061302620507,-40.52107696806667
2010-05-06,1273118400000,33.6943,40.95,0.328699565,40.99732536391082,0.3953720765513147,-0.3953720765513147,-100.0,2.076264028273353,-1.7286490282733489,-83.25766880963181,2.471636104824668,-2.124021104824663,-85.93583419009556
2010-05-07,1273204800000,36.2843,28.84,0.32581913,53.7515064324465,0.7168259647782698,-0.7168259647782698,-100.0,2.5269601230714582,0.6988548769285465,27.65595193006472,3.243786087849728,-0.017971087849723677,-0.5540158124803021
2010-05-10,1273464000000,36.6457,28.32,0.32234087,53.28263756084259,0.7127370933681387,-0.7127370933681387,-100.0,2.5409446018685,-0.2557596018685011,-10.065532388247533,3.2536816952366387,-0.9684966952366403,-29.76617831592165
2010-05-11,1273550400000,37.4414,25.52,0.322477826,54.59500857882948,0.7603501846083649,-0.7603501846083649,-100.0,2.628252387244487,-0.01188238724448354,-0.4521022144658365,3.388602571852852,-0.7722325718528484,-22.789116028752815
2010-05-12,1273636800000,36.9086,26.68,0.320734783,53.46194304637659,0.7221614002677157,-0.7221614002677157,-100.0,2.5635051175002346,-1.0708751175002362,-41.77386306700589,3.2856665177679503,-1.793036517767952,-54.57146999160506
2010-05-13,1273723200000,36.26,31.24,0.31994565199999997,53.99962642340571,0.7222069533572419,-0.7222069533572419,-100.0,2.5312023560408825,-2.165302356040879,-85.54441927067748,3.2534093093981244,-2.887509309398121,-88.75333641718466
2010-05-14,1273809600000,36.3171,30.84,0.32313913,52.098609074578675,0.6783905951640747,-0.6783905951640747,-100.0,2.490194659695512,-1.9458396596955083,-78.14006234891838,3.1685852548595865,-2.6242302548595835,-82.82025079914962
2010-05-17,1274068800000,36.0514,33.55,0.322519565,50.75925015713736,0.6422307872389403,-0.6422307872389403,-100.0,2.4407871986265377,-1.1532171986265354,-47.24775675960057,3.083017985865478,-1.7954479858654757,-58.23670163771198
2010-05-18,1274155200000,35.4771,35.32,0.324773913,49.72867645166155,0.6085392591323036,-0.6085392591323036,-100.0,2.3784170013069748,-0.9760620013069676,-41.038304080849045,2.9869562604392783,-1.5846012604392712,-53.05070186083779
2010-05-19,1274241600000,33.9657,45.79,0.326299565,51.66611037967077,0.6249649422765611,-0.6249649422765611,-100.0,2.319424237525567,-2.274039237525571,-98.04326439011372,2.944389179802128,-2.899004179802132,-98.45859371066409
2010-05-20,1274328000000,34.6171,40.1,0.326625652,52.96452926326877,0.6661219411707666,-0.6661219411707666,-100.0,2.393073970074635,-0.7879189700746316,-32.92497348295748,3.0591959112454017,-1.4540409112454054,-47.53016653495277
2010-05-21,1274414400000,35.2514,38.32,0.328619565,50.92915471732596,0.6318577150511242,-0.6318577150511242,-100.0,2.3904289673223182,-1.16355896732232,-48.67573909237309,3.0222866823734424,-1.7954166823734443,-59.40590258510749
2010-05-24,1274673600000,35.0314,34.61,0.335413043,46.34848696463593,0.5259386202551664,-0.5259386202551664,-100.0,2.2734526834840767,-1.7061826834840763,-75.04808417078395,2.799391303739243,-2.2321213037392424,-79.73595191060718
2010-05-25,1274760000000,34.8727,35.02,0.33620869600000003,29.922249456706872,0.19564123900007147,-0.19564123900007147,-100.0,1.93522909931076,-1.6445940993107513,-84.98188146801226,2.1308703383108316,-1.8402353383108228,-86.3607374519841
2010-05-26,1274846400000,36.1928,29.68,0.335597826,34.874343814641236,0.2970960817067603,-0.2970960817067603,-100.0,2.1025433695858133,-1.1987033695858111,-57.01206390914769,2.3996394512925736,-1.4957994512925712,-62.33434153980315
2010-05-27,1274932800000,36.6971,32.07,0.335597826,33.90621251845619,0.2818305169293289,-0.2818305169293289,-100.0,2.112434384771177,-1.7590793847711763,-83.27261653439348,2.394264901700506,-2.0409099017005055,-85.24160798794514
2010-05-28,1275019200000,37.2614,35.54,0.335517391,34.086508710666784,0.2898077436448254,-0.2898077436448254,-100.0,2.1485622753287608,-1.862692275328758,-86.69482363706398,2.438370018973586,-2.1525000189735835,-88.27618459152735
2010-06-01,1275364800000,37.7071,30.17,0.33453913,33.08717523489608,0.27299091087637706,-0.27299091087637706,-100.0,2.153991555670085,-1.7149365556700822,-79.61667960841112,2.426982466546462,-1.9879274665464588,-81.9094284342001
2010-06-02,1275451200000,37.5886,29.46,0.33453913,33.212832979069844,0.27465382647348235,-0.27465382647348235,-100.0,2.1497431554564166,-1.2774131554564183,-59.4216640352651,2.424396981929899,-1.552066981929901,-64.01868149061978
2010-06-03,1275537600000,36.5664,35.48,0.334347826,35.82809374873621,0.3195217161583255,0.4071582838416692,127.42742144008741,2.1436215017016096,-2.1436215017016096,-100.0,2.463143217859935,-1.7364632178599404,-70.49785839771998
2010-06-04,1275624000000,35.8486,36.57,0.333862609,36.282067389582025,0.3223848563969689,0.7465851436030313,231.5819520640644,2.110683488896456,-2.110683488896456,-100.0,2.433068345293425,-1.3640983452934248,-56.06494153492085
2010-06-07,1275883200000,35.6186,33.7,0.333862609,29.16551401713143,0.18660641669804606,0.8424635833019511,451.4654952434828,1.963431555519268,-1.963431555519268,-100.0,2.150037972217314,-1.1209679722173167,-52.137124399773874
2010-06-08,1275969600000,34.7428,33.73,0.33393,30.86741394446231,0.21137704449184191,1.4086829555081533,666.431380424813,1.9445123066175756,-1.9445123066175756,-100.0,2.1558893511094173,-0.5358293511094221,-24.854213915648554
2010-06-09,1276056000000,35.7871,30.57,0.333795217,32.77348322532659,0.25312356900538635,0.4990214309946124,197.14538355928184,2.03835512152768,-2.03835512152768,-100.0,2.2914786905330664,-1.5393336905330677,-67.1764348886427
2010-06-10,1276142400000,36.2157,28.79,0.333795217,32.87600409049776,0.25812374396426385,-0.25812374396426385,-100.0,2.0647359125021296,-0.6339509125021294,-30.703728678496343,2.3228596564663935,-0.8920746564663933,-38.40415644496771
2010-06-11,1276228800000,36.3257,28.58,0.333795217,32.67272220464549,0.25499638399515145,-0.25499638399515145,-100.0,2.067095878155307,0.14208912184469116,6.873852507097669,2.3220922621504583,-0.11290726215046032,-4.862307324770051
2010-06-14,1276488000000,37.0986,25.87,0.333795217,29.545336299293886,0.20123179523695625,-0.20123179523695625,-100.0,2.0518872346104544,1.4045427653895428,68.4512648501462,2.2531190298474106,1.2033109701525868,53.40645364102576
2010-06-15,1276574400000,38.1786,25.92,0.333523478,31.61438067817192,0.2468840081651633,-0.2468840081651633,-100.0,2.1514185891748348,2.6590114108251757,123.59340131224886,2.398302597339998,2.412127402660013,100.57644124370911
2010-06-16,1276660800000,38.8386,25.05,0.33234087,31.788527280238124,0.2546497814132573,-0.2546497814132573,-100.0,2.192124231903609,3.0698057680963906,140.0379469110022,2.4467740133168663,2.8151559866831333,115.05582335603137
2010-06-17,1276747200000,39.1534,23.95,0.332791304,31.604036787907845,0.2529765352164768,-0.2529765352164768,-100.0,2.206148784583817,1.9528212154161797,88.51720378345074,2.4591253198002936,1.699844680199703,69.12395503039055
2010-06-18,1276833600000,38.5957,24.88,0.331780435,32.51763349893377,0.2677670196333546,-0.2677670196333546,-100.0,2.1931318016308547,1.462353198369151,66.67876491881229,2.4608988212642093,1.1945861787357965,48.542677513337
2010-06-21,1277092800000,39.1214,27.05,0.332758696,29.17945559021973,0.2052196731436391,-0.2052196731436391,-100.0,2.156796038834404,1.8320739611656016,84.94423803540127,2.362015711978043,1.6268542880219625,68.87567596489745
2010-06-22,1277179200000,38.71,26.91,0.332758696,27.595357878913287,0.1740183898703158,-0.1740183898703158,-100.0,2.1050720105456904,1.7854279894543126,84.81553032437509,2.279090400416006,1.6114095995839968,70.70406681937071
2010-06-23,1277265600000,38.4286,29.74,0.332758696,27.689591964843483,0.1744275656749048,-0.1744275656749048,-100.0,2.0914435090354218,2.2874864909645822,109.37357289748532,2.2658710747103266,2.1130589252896774,93.25592037754465
2010-06-24,1277352000000,38.1,28.53,0.332758696,24.274703151689874,0.11649465066888888,-0.11649465066888888,-100.0,2.0171183382878937,1.8840816617121088,93.40461716843521,2.1336129889567825,1.7675870110432204,82.84478113847027
2010-06-25,1277438400000,38.3286,29.0,0.332758696,21.658849605302315,0.07972219452537832,-0.07972219452537832,-100.0,1.9917496242700992,2.3318803757299094,117.076983337424,2.0714718187954775,2.252158181204524,108.72260779845473
2010-06-28,1277697600000,36.5957,34.13,0.331441304,31.855776191190337,0.24121906101702265,-0.24121906101702265,-100.0,2.06681717915735,0.6586678208426484,31.86870263538209,2.308036240174373,0.41744875982562624,18.086750656657276
2010-06-29,1277784000000,35.9328,34.54,0.333030435,33.00091065055245,0.2584907939293961,-0.2584907939293961,-100.0,2.0510000441309586,0.5956399558690464,29.041440421881052,2.3094908380603547,0.3371491619396503,14.598419547003173
2010-06-30,1277870400000,35.4971,32.86,0.332758696,31.4116286889256,0.22583289164800924,-0.22583289164800924,-100.0,1.9966105583614109,-0.7089555583614029,-35.50795398694237,2.22244345000942,-0.9347884500094121,-42.061292943379506
2010-07-01,1277956800000,35.2771,30.12,0.332826087,26.922185531758394,0.14775342877464315,-0.14775342877464315,-100.0,1.907555544945705,-1.1866005449457084,-62.20529452417507,2.055308973720348,-1.3343539737203516,-64.92230563782418
2010-07-02,1278043200000,35.5186,29.65,0.331576087,25.19923602174846,0.12210017511535387,-0.12210017511535387,-100.0,1.893964870896344,-1.6028348708963414,-84.62854277427958,2.016065046011698,-1.7249350460116952,-85.55949369907813
2010-07-06,1278388800000,36.9521,26.84,0.331576087,32.66836290938066,0.2593028132055455,-0.2593028132055455,-100.0,2.1026784368215914,-0.4372734368215916,-20.796020407313165,2.361981250027137,-0.6965762500271371,-29.49118457308389
2010-07-07,1278475200000,36.87,25.71,0.329347826,32.32926160280807,0.2521364867449565,-0.2521364867449565,-100.0,2.0914448647837744,-0.41794486478377735,-19.98354686854185,2.343581351528731,-0.6700813515287338,-28.592195064687473
2010-07-08,1278561600000,37.0886,24.98,0.327536522,31.572854856946325,0.2390256912017117,-0.2390256912017117,-100.0,2.0892624053289808,-0.8719324053289839,-41.73398243825132,2.3282880965306925,-1.1109580965306955,-47.7156627732667
2010-07-09,1278648000000,36.755,24.43,0.325045217,31.512369100800424,0.2357232191751697,-0.2357232191751697,-100.0,2.0693492569123753,-0.7565992569123736,-36.56218274344258,2.305072476087545,-0.9923224760875438,-43.049513036216396
2010-07-12,1278907200000,35.9711,24.56,0.32186,32.48389427222046,0.24889487106285996,-0.24889487106285996,-100.0,2.0434534114475014,-1.1465984114474992,-56.110817355767075,2.2923482825103614,-1.3954932825103592,-60.87614579151768
2010-07-13,1278993600000,36.1038,24.89,0.32161739100000003,32.703227596447405,0.2539910777077461,-0.2539910777077461,-100.0,2.055172898234513,-0.8961828982345104,-43.60620456820797,2.3091639759422593,-1.1501739759422565,-49.809107881692356
2010-07-14,1279080000000,35.9214,25.14,0.32057173899999997,32.282361715635446,0.24474462852177226,-0.24474462852177226,-100.0,2.0368396637634016,-1.7264696637634032,-84.76217811732228,2.281584292285174,-1.971214292285175,-86.39673313629186
2010-07-15,1279166400000,35.7,26.25,0.31905,25.082543816426128,0.12095725874903708,-0.12095725874903708,-100.0,1.90202554520414,-1.835625545204131,-96.5089848468422,2.022982803953177,-1.9565828039531685,-96.71771802161372
2010-07-16,1279252800000,35.0828,25.97,0.318293043,24.9607242880778,0.1170842134514558,0.6145757865485493,524.9006406857386,1.8673696397720967,-1.8673696397720967,-100.0,1.9844538532235525,-1.2527938532235474,-63.13040997090991
