Datetime,Timestamp,Price,VIX,10-Day-LIBOR,10-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Straddles,100-Straddles-P,100-Straddles-ROI
2008-07-30,1217390400000,22.84,21.21,2.4384239130000003,,,,,,,,,,
2008-07-31,1217476800000,22.7071,22.94,2.419782609,,,,,,,,,,
2008-08-01,1217563200000,22.38,22.57,2.417232609,,,,,,,,,,
2008-08-04,1217822400000,21.89,23.49,2.4222826090000003,,,,,,,,,,
2008-08-05,1217908800000,22.9486,21.14,2.413506087,,,,,,,,,,
2008-08-06,1217995200000,23.4557,20.23,2.421277826,,,,,,,,,,
2008-08-07,1218081600000,23.3671,21.15,2.415516957,,,,,,,,,,
2008-08-08,1218168000000,24.2214,20.66,2.4094021740000002,,,,,,,,,,
2008-08-11,1218427200000,24.7943,20.12,2.4072282609999998,,,,,,,,,,
2008-08-12,1218513600000,25.2471,21.17,2.410358261,,,,,,,,,,
2008-08-13,1218600000000,25.6143,21.55,2.408021304,,,,,,,,,,
2008-08-14,1218686400000,25.6171,20.34,2.406934348,34.863361192998376,0.5979489912900906,-0.5979489912900906,-100.0,0.5810617714441246,0.21603822855587573,37.17990739933752,1.1790107627342152,-0.38191076273421487,-32.392474675000834
2008-08-15,1218772800000,25.1057,19.58,2.4048647830000003,36.161485396639186,0.6075077482630249,-0.6075077482630249,-100.0,0.5909718774869912,0.29612812251300896,50.108665707113545,1.198479625750016,-0.3113796257500159,-25.981219793799376
2008-08-18,1219032000000,25.0557,20.98,2.402232609,32.101933099036934,0.5391766203800401,-0.5391766203800401,-100.0,0.5226917389692005,0.7916082610308024,151.44839721246245,1.0618683593492406,0.2524316406507623,23.77240440665013
2008-08-19,1219118400000,24.79,21.28,2.3908973909999998,27.96220302928838,0.4657039597054062,-0.4657039597054062,-100.0,0.4494708259175475,0.4891291740824499,108.82334200088384,0.9151747856229537,0.0234252143770437,2.5596437691515184
2008-08-20,1219204800000,25.12,20.42,2.4213321740000002,27.061342957563983,0.4570745594592172,-0.4570745594592172,-100.0,0.4404160131458017,1.648183986854198,374.2334378538046,0.8974905726050189,1.1911094273949807,132.71553638025588
2008-08-21,1219291200000,24.8986,19.82,2.4245930430000002,27.73061707022645,0.4640532275980824,-0.4640532275980824,-100.0,0.4475192752505723,1.5681807247494266,350.41635332274353,0.9115725028486547,1.1041274971513442,121.1233877394236
2008-08-22,1219377600000,25.2557,18.81,2.4245930430000002,22.992000261465808,0.3917355844246284,-0.3917355844246284,-100.0,0.374964499291206,2.3207355007087958,618.921392584011,0.7667000837158344,1.9289999162841678,251.5977182283864
2008-08-25,1219636800000,24.65,20.97,2.433043478,24.26138390966757,0.4030174018684747,-0.4030174018684747,-100.0,0.3865915013074961,2.594808498692501,671.2016404697376,0.7896089031759708,2.1917910968240264,277.57932921072546
2008-08-26,1219723200000,24.8057,20.49,2.44375,22.366349869641557,0.37457939013572,-0.37457939013572,-100.0,0.35797702271279697,2.789122977287205,779.1346372319832,0.7325564128485169,2.414543587151485,329.6051395909056
2008-08-27,1219809600000,24.9528,19.76,2.424293478,21.00486310195021,0.35431568305556915,-0.35431568305556915,-100.0,0.3377477856988662,2.8079522143011357,831.3754621635588,0.6920634687544354,2.453636531245566,354.5392354926032
2008-08-28,1219896000000,24.82,19.43,2.4166039130000003,20.984871017343654,0.3520763928375583,-0.3520763928375583,-100.0,0.335648925005005,3.2072510749949945,955.5374190300683,0.6877253178425633,2.855174682157436,415.1620724265751
2008-08-29,1219982400000,24.2186,20.65,2.406821304,22.06162930853672,0.3607214966746195,-0.3607214966746195,-100.0,0.3447569409471587,3.822443059052839,1108.7356351844153,0.7054784376217782,3.4617215623782194,490.6913348121521
2008-09-02,1220328000000,23.7414,21.99,2.405734348,23.482736891512776,0.3758747153179485,-0.3758747153179485,-100.0,0.3602317884633184,3.39826821153668,943.3560058741783,0.7361065037812669,3.022393496218731,410.5918750470423
2008-09-03,1220414400000,23.8514,21.43,2.402717391,23.773371949236626,0.382180848818928,-0.382180848818928,-100.0,0.3664851459855427,5.223514854014461,1425.3005643564393,0.7486659948044707,4.841334005195533,646.661400249646
