Datetime,Timestamp,Price,VIX,3-Month-LIBOR,3-Month-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls,100-Calls-P,100-Calls-ROI
2016-05-09,1462766400000,10.0,13.63,0.6318,75.74821699956065,1.4984092703709404,-0.1284092703709412,-8.569706081647016,1.4828427686208618,-1.4828427686208618,-100.0,,,
2016-05-10,1462852800000,9.68,14.69,0.6296,75.77436848723991,1.4509300880461788,0.41906991195382215,28.8828466241362,1.435914143438472,-1.435914143438472,-100.0,,,
2016-05-11,1462939200000,9.28,14.41,0.6281,75.1269980328912,1.3792747548760826,1.000725245123918,72.55445237332904,1.3649135739548064,-1.3649135739548064,-100.0,,,
2016-05-12,1463025600000,9.36,15.04,0.6266,74.63400095640901,1.3821726723041723,1.1578273276958289,83.76864561832605,1.3677222537664968,-1.3677222537664968,-100.0,,,
2016-05-13,1463112000000,9.16,14.68,0.6261,74.7016747761105,1.3538403845240423,1.1661596154759573,86.13715684703361,1.339710011335966,-1.339710011335966,-100.0,,,
2016-05-16,1463371200000,9.18,15.57,0.6276,74.54170771021252,1.35395352219071,1.2960464778092904,95.72311431431372,1.3397583956746004,-1.3397583956746004,-100.0,,,
2016-05-17,1463457600000,9.4,15.95,0.6261,74.62262015419046,1.387866281902571,0.7621337180974291,54.91405966377754,1.3733656805960313,-1.3733656805960313,-100.0,,,
2016-05-18,1463544000000,9.6,16.33,0.6251,74.28747520625501,1.411124432764009,0.7688755672359909,54.48673053799892,1.396338942771779,-1.396338942771779,-100.0,,,
2016-05-19,1463630400000,9.39,15.2,0.6356,74.2553714412605,1.3797734448495156,1.060226555150484,76.84062619904365,1.365068654062818,-1.365068654062818,-100.0,,,
2016-05-20,1463716800000,9.46,15.82,0.6539,73.99900139252587,1.3855220312473868,0.7944779687526129,57.34141723010666,1.3702814318712342,-1.3702814318712342,-100.0,,,
2016-05-23,1463976000000,10.14,14.42,0.6613,74.05095061527591,1.4862199975452937,0.03378000245470592,2.272880361621997,1.469699158887417,-1.469699158887417,-100.0,,,
2016-05-24,1464062400000,10.0,13.9,0.6623,73.57347686859595,1.4564171817809672,0.2135828182190327,14.664947714902318,1.4400998241571887,-1.4400998241571887,-100.0,,,
2016-05-25,1464148800000,9.75,13.43,0.6653,72.42195552854385,1.3981767731109749,0.4818232268890261,34.46082327751437,1.3821953440925867,-1.3821953440925867,-100.0,,,
2016-05-26,1464235200000,9.63,13.12,0.66655,72.45243770251285,1.3815529038211969,0.6784470961788021,49.10757266712734,1.3657385365042023,-1.3657385365042023,-100.0,,,
2016-05-27,1464321600000,9.53,14.19,0.67405,71.88946639826008,1.3568320531012494,0.6331679468987508,46.66516725128563,1.3410059569116817,-1.3410059569116817,-100.0,,,
2016-05-31,1464667200000,9.6,14.2,0.67305,71.8463921774147,1.3659825512104016,0.5140174487895992,37.62986930792979,1.3500638407260288,-1.3500638407260288,-100.0,,,
2016-06-01,1464753600000,9.65,13.63,0.67305,71.84930191106656,1.3731517440608272,0.4468482559391731,32.541797210096156,1.3571501236260157,-1.3571501236260157,-100.0,,,
