Datetime,Timestamp,Price,VIX,5-Day-LIBOR,5-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls.1,100-Calls-P.1,100-Calls-ROI.1,105-Calls,105-Calls-P,105-Calls-ROI,105-Puts,105-Puts-P,105-Puts-ROI,100-Bull-Spreads,100-Bull-Spreads-P,100-Bull-Spreads-ROI,100-Straps,100-Straps-P,100-Straps-ROI
2016-09-09,1473393600000,11.33,15.16,0.437516667,33.659369735015666,0.17839031503105218,0.041609684968948464,23.32508071511927,0.17771128553896087,-0.17771128553896087,-100.0,,,,0.023770636709363743,-0.023770636709363743,-100.0,0.5895576557426683,-0.2430576557426676,-41.2271222967136,0.15461967832168844,-0.15461967832168844,-100.0,0.5344919156010652,-0.09449191560106396,-17.678829715282532
2016-09-12,1473652800000,11.23,17.85,0.437226667,33.248942002815404,0.1746639661957623,0.2553360338042374,146.18701233318976,0.17399137599963055,-0.17399137599963055,-100.0,,,,0.022544488815914976,-0.022544488815914976,-100.0,0.5833382691099782,-0.4518382691099774,-77.45733359811359,0.15211947737984732,-0.15211947737984732,-100.0,0.5233193083911551,0.3366806916088443,64.33561426271554
2016-09-13,1473739200000,11.28,18.14,0.43722,31.924227983436605,0.16846593510935734,0.4515340648906436,268.0269246109229,0.16779036060097585,-0.16779036060097585,-100.0,,,,0.01948526939208773,0.03651473060791322,187.39659110251026,0.5827759161582886,-0.5827759161582886,-100.0,0.14898066571726962,-0.14898066571726962,-100.0,0.5047222308196906,0.7352777691803114,145.67968761474776
2016-09-14,1473825600000,11.38,16.3,0.437593333,34.82083549687114,0.1853477842258977,0.11465221577410124,61.857883142733286,0.1846656386263268,-0.1846656386263268,-100.0,,,,0.026893916963800942,-0.026893916963800942,-100.0,0.5951776640842521,-0.3261776640842502,-54.80341144624627,0.15845386726209676,-0.15845386726209676,-100.0,0.5553612070781222,0.04463879292187567,8.037794565581958
2016-09-15,1473912000000,11.37,15.37,0.440183333,10.928915225830671,0.058362416475968175,0.4016375835240327,688.1784678833757,0.057676836530180076,-0.057676836530180076,-100.0,,,,2.435459877028236e-06,-2.435459877028236e-06,-100.0,0.5677825765167999,-0.4592825765168005,-80.89057246778881,0.05835998101609115,-0.05835998101609115,-100.0,0.17440166948211644,0.7455983305178853,427.51788599956075
2016-09-16,1473998400000,11.55,15.53,0.442966667,14.843905589201615,0.08040069087187085,-0.08040069087187085,-100.0,0.07969985391590217,-0.07969985391590217,-100.0,,,,0.00015397056404640316,-0.00015397056404640316,-100.0,0.5769180917602803,0.0005819082397202635,0.10086496645386132,0.08024672030782444,-0.08024672030782444,-100.0,0.24050123565964387,,
2016-09-19,1474257600000,11.66,15.92,0.441666667,9.804617472668848,0.05373146228719517,0.06626853771280405,123.33283869811342,0.05302602700609516,-0.05302602700609516,-100.0,,,,3.1956258554388705e-07,-3.1956258554388705e-07,-100.0,0.5822596125174311,-0.11925961251743013,-20.482205867208396,0.053731142724609625,-0.053731142724609625,-100.0,0.1604889515804855,0.07951104841951293,49.54300444765382
2016-09-20,1474344000000,11.9,13.3,0.4437066670000001,12.742705599377265,0.07116333124005969,-0.07116333124005969,-100.0,0.07044005057246583,-0.00044005057246554463,-0.6247164345982953,,,,2.619128650097665e-05,-2.619128650097665e-05,-100.0,0.5942667465855251,0.07073325341447577,11.902610035120995,0.07113713995355872,-0.07113713995355872,-100.0,0.2127667130525852,-0.14276671305258493,-67.10011683890619
2016-09-21,1474430400000,11.68,12.02,0.445743333,24.659704722910433,0.1348348154617609,-0.1348348154617609,-100.0,0.13412164790244765,-0.09412164790244848,-70.17632826201715,,,,0.006498097223856082,-0.006498097223856082,-100.0,0.5897492712865784,0.03425072871342216,5.807676309408888,0.12833671823790482,-0.12833671823790482,-100.0,0.40379127882596944,-0.3637912788259703,-90.09389204335967
2016-09-22,1474516800000,11.83,12.29,0.445923333,24.440133262004338,0.13535388022632144,-0.13535388022632144,-100.0,0.13463126215623689,0.035368737843763036,26.27082096483529,,,,0.0062865670756780965,-0.0062865670756780965,-100.0,0.597027818102088,0.1644721818979118,27.548495549295843,0.12906731315064335,-0.12906731315064335,-100.0,0.4053390226088798,-0.23533902260887984,-58.05979920072079
2016-09-23,1474603200000,11.55,14.5,0.445,31.647255862876023,0.17101102955368752,-0.0510110295536883,-29.829087449399747,0.17030697567061548,-0.17030697567061548,-100.0,,,,0.019303918735325,-0.019303918735325,-100.0,0.5960646621581009,-0.1385646621580996,-23.246582284615712,0.15170711081836252,-0.15170711081836252,-100.0,0.5123290347779905,-0.2723290347779921,-53.15510468697162
