Datetime,Timestamp,Price,VIX,1-Year-LIBOR,1-Year-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,105-Calls,105-Calls-P,105-Calls-ROI,105-Puts,105-Puts-P,105-Puts-ROI,100-Bull-Spreads,100-Bull-Spreads-P,100-Bull-Spreads-ROI
2013-01-15,1358226000000,33.900002,13.55,0.821,52.725241477439326,7.159500560215141,194.54050343978489,2717.235675918977,6.882320923123982,-6.882320923123982,-100.0,6.5136870615033615,193.49131683849663,2970.534430216222,7.9176485425576475,-7.9176485425576475,-100.0,0.6458134987117798,4.35418650128822,674.2173258957306
2013-01-16,1358312400000,34.099998,13.42,0.8190000000000001,52.695892497630176,7.197626594599951,197.7623734054001,2747.605350266046,6.919488142642533,-6.919488142642533,-100.0,6.547930916021013,196.707069183979,3004.110332054513,7.9608854414657175,-7.9608854414657175,-100.0,0.6496956785789383,4.350304321421062,669.5910816178375
2013-01-17,1358398800000,34.380001,13.57,0.8140000000000001,52.65472079758728,7.250610776257888,198.4293862237421,2736.7264958353408,6.971893486460347,-6.971893486460347,-100.0,6.595491074250841,197.3655058757492,2992.4307933077944,8.021837969963425,-8.021837969963425,-100.0,0.6551197020070472,4.344880297992953,663.219299416859
2013-01-18,1358485200000,34.52,12.46,0.8095,52.438458317098046,7.2508638717766205,197.94913712822338,2730.0076325901496,6.972552457015841,-6.972552457015841,-100.0,6.592479595004404,196.88152140499557,2986.456288073866,8.026252609505589,-8.026252609505589,-100.0,0.6583842767722166,4.341615723227783,659.4349039610901
2013-01-22,1358830800000,35.189999,12.43,0.81,52.28363290979493,7.370750292939893,186.8692437070601,2535.28116243544,7.0868625983572215,-7.0868625983572215,-100.0,6.699129968956072,185.78136408104402,2773.216297369349,8.160547839644268,-8.160547839644268,-100.0,0.671620323983821,4.328379676016179,644.4682391893261
2013-01-23,1358917200000,36.0,12.46,0.809,52.08202307646102,7.512396126686108,185.7376038733139,2472.414935808863,7.222331022050133,-7.222331022050133,-100.0,6.8247177327212105,184.62528226727883,2705.244223978526,8.320149372853441,-8.320149372853441,-100.0,0.6876783939648972,4.312321606035103,627.0840619510909
2013-01-24,1359003600000,36.990002,12.69,0.809,52.03058754900217,7.711680464715122,177.95832153528485,2307.6464636927717,7.413638553586932,-7.413638553586932,-100.0,7.004932378891624,176.8155695211084,2524.158121125012,8.541488472207018,-8.541488472207018,-100.0,0.7067480858234978,4.293251914176502,607.4656585980047
2013-01-25,1359090000000,36.98,12.89,0.809,52.02962940706684,7.7094591642057075,174.3805478357943,2261.903774591955,7.411497842832425,-7.411497842832425,-100.0,7.002899229828903,173.2381077701711,2473.8055208942897,8.539039842386954,-8.539039842386954,-100.0,0.7065599343768048,4.293440065623195,607.6540512320538
2013-01-28,1359349200000,38.029999,13.57,0.8075,52.07579308748432,7.934873493575973,177.09512550642404,2231.858209835345,7.629017805947237,-7.629017805947237,-100.0,7.208407824494258,175.92009122550576,2440.484716024629,8.788759302484088,-8.788759302484088,-100.0,0.7264656690817146,4.273534330918285,588.2637697553176
2013-01-29,1359435600000,37.950001,13.31,0.7985,52.067749920566406,7.915643511768355,173.59436248823158,2193.054326286235,7.613819390284503,-7.613819390284503,-100.0,7.190739665363992,172.421766284636,2397.8307421578456,8.771324387805954,-8.771324387805954,-100.0,0.7249038464043629,4.275096153595637,589.7466505110693
2013-01-30,1359522000000,37.52,14.32,0.7965,51.80663509640765,7.788019394813647,172.82198560518634,2219.0749257799152,7.490359598608878,-7.490359598608878,-100.0,7.070527276561038,171.66347772343892,2427.87377813402,8.633984490546037,-8.633984490546037,-100.0,0.7174921182526086,4.282507881747391,596.8717666442215
2013-01-31,1359608400000,37.509998,14.28,0.7975,51.31543334930068,7.715282507787838,181.47471649221214,2352.1460984614732,7.417329938769263,-7.417329938769263,-100.0,6.996444749071188,180.31805435092883,2577.2811880615063,8.559094451601688,-8.559094451601688,-100.0,0.7188377587166501,4.28116224128335,595.5672457894478
2013-02-01,1359694800000,38.299999,12.9,0.7955,51.320559845086315,7.878221929408946,173.40178107059108,2201.026863984274,7.574754081067367,-7.574754081067367,-100.0,7.1442746031614375,172.22072844683856,2410.611825735653,8.740633312402785,-8.740633312402785,-100.0,0.7339473262475087,4.266052673752491,581.2477981987842
2013-02-04,1359954000000,37.740002,14.67,0.7905,51.2101994252129,7.746260527579754,171.67374147242026,2216.214402564873,7.449101878757138,-7.449101878757138,-100.0,7.022732789921857,170.51026911007816,2427.9760345541417,8.597716308658104,-8.597716308658104,-100.0,0.7235277376578964,4.276472262342104,591.0585095445417
2013-02-05,1360040400000,38.130001,13.72,0.7809999999999999,51.21543164264747,7.825621083791241,169.44437191620875,2165.2514235217586,7.528985645167943,-7.528985645167943,-100.0,7.094697839399919,168.26879511060008,2371.7542158896586,8.689730678845464,-8.689730678845464,-100.0,0.7309232443913221,4.269076755608678,584.0663555807096
2013-02-06,1360126800000,39.169998,13.41,0.777,51.164457532872326,8.030757740875107,172.81924825912492,2151.9668982106905,7.727586203116509,-7.727586203116509,-100.0,7.279761268946341,171.6117448310537,2357.381492207813,8.919931054299816,-8.919931054299816,-100.0,0.7509964719287652,4.249003528071235,565.7820891166941
2013-02-07,1360213200000,39.48,13.5,0.773,51.09008584571225,8.082388715153293,172.97760428484673,2140.179226477181,7.778384804027892,-7.778384804027892,-100.0,7.325234029213602,171.7607589707864,2344.781863429771,8.980029922531939,-8.980029922531939,-100.0,0.7571546859396907,4.242845314060309,560.3670416164158
2013-02-08,1360299600000,39.240002,13.02,0.7705,51.051380366312465,8.027020208348771,172.31297979165126,2146.6618411204613,7.7258377882361415,-7.7258377882361415,-100.0,7.274360280657367,171.10363961934263,2352.146897017319,8.920118839539107,-8.920118839539107,-100.0,0.7526599276914041,4.247340072308596,564.3106423024602
2013-02-11,1360558800000,38.419998,12.94,0.7695,50.981335805154714,7.848772720032217,176.22123427996777,2245.2075065214067,7.554265405535728,-7.554265405535728,-100.0,7.111625681063366,175.03738141893658,2461.2850741711727,8.723392900842054,-8.723392900842054,-100.0,0.7371470389688515,4.2628529610311485,578.2907256867211
