Datetime,Timestamp,Price,VIX,10-Day-LIBOR,10-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Straddles,100-Straddles-P,100-Straddles-ROI
2010-06-29,1277784000000,23.889999,34.13,0.329864783,,,,,,,,,,
2010-06-30,1277870400000,23.83,34.54,0.331318261,,,,,,,,,,
2010-07-01,1277956800000,21.959999,32.86,0.331155217,,,,,,,,,,
2010-07-02,1278043200000,19.200001,30.12,0.331195652,,,,,,,,,,
2010-07-06,1278388800000,16.110001,29.65,0.329945652,,,,,,,,,,
2010-07-07,1278475200000,15.8,26.84,0.329945652,,,,,,,,,,
2010-07-08,1278561600000,17.459999,25.71,0.32760869600000003,,,,,,,,,,
2010-07-09,1278648000000,17.4,24.98,0.325873913,,,,,,,,,,
2010-07-12,1278907200000,17.049999,24.43,0.32327913,,,,,,,,,,
2010-07-13,1278993600000,18.139999,24.56,0.321105217,,,,,,,,,,
2010-07-14,1279080000000,19.84,24.89,0.31974,,,,,,,,,,
2010-07-15,1279166400000,19.889999,25.14,0.319470435,144.8131573822743,1.898226142980908,-1.4382251429809063,-75.76679671697956,1.8964853241977409,-1.8964853241977409,-100.0,3.794711467178649,-3.334710467178647,-87.87783988377882
2010-07-16,1279252800000,20.639999,26.25,0.318343043,142.4478894936393,1.9377918432358108,-1.9377918432358108,-100.0,1.9359917573282492,-1.235993757328249,-63.84292457081389,3.8737836005640602,-3.173785600564063,-81.92986309565482
2010-07-19,1279512000000,21.91,25.97,0.31693000000000005,125.92897624531193,1.8195095260743024,-1.8195095260743024,-100.0,1.817607160365464,-0.8276071603654653,-45.53278499403906,3.637116686439766,-2.6471166864397677,-72.78063682446572
2010-07-20,1279598400000,20.299999,23.93,0.316227826,88.65480713524008,1.1881607866777308,0.4618412133222698,38.87026221540643,1.1864021164099725,-1.1864021164099725,-100.0,2.3745629030877033,-0.7245609030877027,-30.513443217088
2010-07-21,1279684800000,20.219998999999998,25.64,0.316630435,86.89759451551454,1.160080057752209,-0.12007905775220885,-10.350928537197344,1.1583260880549595,-1.1583260880549595,-100.0,2.3184061458071685,-1.2784051458071648,-55.14155266190771
2010-07-22,1279771200000,21.0,24.63,0.313508261,76.85770092390841,1.0659248366020098,-1.0659248366020098,-100.0,1.0641211679049023,-0.5141221679049028,-48.31425061463005,2.1300460045069123,-1.5800470045069126,-74.17900839529895
2010-07-23,1279857600000,21.290001,23.47,0.313315217,75.96604008653203,1.0681344242904576,-1.0681344242904576,-100.0,1.0663069736068689,0.6336940263931314,59.428855111920576,2.1344413978973265,-0.43444039789732614,-20.353821769260126
2010-07-26,1280116800000,20.950001,22.73,0.311714783,75.3631188116402,1.04274790242032,-1.04274790242032,-100.0,1.0409588212778331,0.3090421787221658,29.6882232423757,2.0837067236981532,-0.7337057236981543,-35.211563861346896
2010-07-27,1280203200000,20.549999,23.19,0.31011304300000003,73.89714594607588,1.002979956851501,-1.002979956851501,-100.0,1.0012340521923786,0.5187639478076225,51.812455506452,2.0042140090438796,-0.48421600904388207,-24.159895443245592
2010-07-28,1280289600000,20.719998999999998,24.25,0.30682130399999996,60.13177068465063,0.8232271346390174,-0.8232271346390174,-100.0,0.8214854716476054,1.9985135283523972,243.2804471081023,1.6447126062866229,1.1752863937133764,71.4584657052577
2010-07-29,1280376000000,20.35,24.13,0.30383000000000004,61.180576242044175,0.8225939738598296,-0.8225939738598296,-100.0,0.8209000880598971,1.9290999119401029,234.998136801192,1.6434940619197267,1.1065059380802733,67.32643358551536
2010-07-30,1280462400000,19.940001000000002,23.5,0.300203478,58.794130042324475,0.7746288827636771,-0.7746288827636771,-100.0,0.7729889344105114,0.847012065589487,109.57622132526728,1.5476178171741886,0.07238318282581346,4.677070916512106
2010-08-02,1280721600000,20.92,22.01,0.294678261,55.46521568163641,0.766751655290939,-0.766751655290939,-100.0,0.7650627729955062,1.3749362270044971,179.7154789823466,1.5318144282864452,0.6081845717135543,39.703541139372625
2010-08-03,1280808000000,21.950001,22.63,0.29134913,44.50851873096161,0.6458259936897743,-0.6458259936897743,-100.0,0.6440739776713382,2.1559270223286635,334.7328252762918,1.2898999713611126,1.5101010286388892,117.07117312712384
2010-08-04,1280894400000,21.26,22.21,0.28880869600000003,48.60906822297282,0.6830385174021743,-0.6830385174021743,-100.0,0.6813563722063734,1.8086436277936289,265.4475251969634,1.3643948896085476,1.1256051103914544,82.4984847835656
2010-08-05,1280980800000,20.450001,22.1,0.28580565199999997,49.344750288103896,0.6669328007197031,-0.6669328007197031,-100.0,0.6653315686524071,0.9946684313475932,149.4996597504369,1.3322643693721101,0.32773563062789,24.599894597672854
2010-08-06,1281067200000,19.59,21.74,0.284524783,52.20052987221485,0.6757905276537279,-0.6757905276537279,-100.0,0.6742635075828679,-0.1842635075828696,-27.328115122739803,1.350054035236596,-0.8600540352365975,-63.70515644478435
2010-08-09,1281326400000,19.6,22.14,0.281918261,52.17353940035505,0.6757797469482156,-0.14578074694821552,-21.57222787551024,0.6742659429678426,-0.6742659429678426,-100.0,1.3500456899160582,-0.8200466899160617,-60.7421434727183
2010-08-10,1281412800000,19.030001000000002,22.37,0.278913043,53.11112750641591,0.6678896813269901,-0.4978896813269884,-74.5466946483978,0.6664355682587484,-0.6664355682587484,-100.0,1.3343252495857385,-1.1643252495857404,-87.25947814801697
2010-08-11,1281499200000,17.9,25.39,0.274760435,58.45603722983699,0.6913275528581231,1.308672447141877,189.29846521109909,0.6899801482889583,-0.6899801482889583,-100.0,1.3813077011470813,0.6186922988529187,44.790331534323386
2010-08-12,1281585600000,17.6,25.73,0.265887826,58.440598442609094,0.6795412686152922,1.4704587313847064,216.389908795543,0.6782592260685032,-0.6782592260685032,-100.0,1.3578004946837954,0.7921995053162032,58.34432292652027
2010-08-13,1281672000000,18.32,26.24,0.26334087,64.33174296305378,0.7785070184630527,0.6014939815369473,77.26249953718224,0.7771853114201583,-0.7771853114201583,-100.0,1.555692329883211,-0.175691329883211,-11.293449643503772
2010-08-16,1281931200000,18.780001000000002,26.1,0.261171304,59.50815072680508,0.7383123453962206,0.3516876546037793,47.633993498380896,0.7369686133753781,-0.7369686133753781,-100.0,1.4752809587715987,-0.38528095877159885,-26.115768422335314
2010-08-17,1282017600000,19.15,24.33,0.259768696,52.968492063570544,0.6702508763551069,-0.3402508763551051,-50.76470443506532,0.6688880288170971,-0.6688880288170971,-100.0,1.339138905172204,-1.0091389051722022,-75.35729872939758
2010-08-18,1282104000000,18.77,24.59,0.259728261,52.14837344112306,0.646795800808281,1.0332051991917195,159.7421006599849,0.6454602046409157,-0.6454602046409157,-100.0,1.2922560054491967,0.387744994550804,30.0052770438487
2010-08-19,1282190400000,18.790001,26.44,0.259142174,50.30987276830052,0.624693350296269,1.6453046497037318,263.3779675937682,0.6233593478693091,-0.6233593478693091,-100.0,1.2480526981655782,1.0219453018344193,81.88318516810247
2010-08-20,1282276800000,19.1,25.49,0.25758000000000003,47.6646625359942,0.6016618485595213,1.3483371514404772,224.10215217544885,0.6003140117348469,-0.6003140117348469,-100.0,1.2019758602943682,0.7480231397056301,62.2327922228352
2010-08-23,1282536000000,20.129998999999998,25.66,0.25749782600000004,55.15706736518301,0.7336063818574612,-0.3236043818574625,-44.111445846219276,0.7321863138723863,-0.7321863138723863,-100.0,1.4657926957298475,-1.0557906957298453,-72.02865035455413
2010-08-24,1282622400000,19.200001,27.46,0.256403478,58.673697311284364,0.7442455411507733,0.9557534588492248,128.41910444924022,0.7428968359108765,-0.7428968359108765,-100.0,1.4871423770616499,0.2128566229383484,14.31313008233403
2010-08-25,1282708800000,19.9,26.7,0.255586087,49.401065887305954,0.6496553310698339,0.16034366893016738,24.681344285456408,0.6482619105055143,-0.6482619105055143,-100.0,1.2979172415753482,-0.4879182415753469,-37.59240003493102
2010-08-26,1282795200000,19.75,27.37,0.253788261,48.15280802199837,0.6284882798526965,-0.2084882798526948,-33.172978166205375,0.6271150897422952,-0.6271150897422952,-100.0,1.2556033695949917,-0.83560336959499,-66.54994641058688
2010-08-27,1282881600000,19.700001,24.45,0.25366695699999997,45.76713611669755,0.5958872056251217,0.4241107943748794,71.17299891175908,0.5945181465396345,-0.5945181465396345,-100.0,1.1904053521647562,-0.17040735216475866,-14.315069388328297
2010-08-30,1283140800000,19.870001000000002,27.21,0.25366695699999997,44.73993869906254,0.5875616130770371,0.6624383869229629,112.74364631375408,0.586180739776692,-0.586180739776692,-100.0,1.1737423528537292,0.07625764714627081,6.496966473167214
2010-08-31,1283227200000,19.48,26.05,0.253462174,45.6733726267681,0.5880268645114786,1.9119731354885212,325.15064376811284,0.5866741873275654,-0.5866741873275654,-100.0,1.174701051839044,1.325298948160956,112.82010398187222
