Datetime,Price,Timestamp,VIX,7-Month-LIBOR,7-Month-VM,102-Calls,102-Calls-P,102-Calls-ROI,102-Puts,102-Puts-P,102-Puts-ROI,102-Straddles,102-Straddles-P,102-Straddles-ROI
2016-08-18,225.0,1471492800000,11.34,1.2782875675675676,42.75423084567953,27.776100265840807,114.96388973415917,413.89499833978624,30.59442689266216,-30.59442689266216,-100.0,58.370527158502966,84.36946284149701,144.54120418065594
2016-08-19,222.92999300000002,1471579200000,12.27,1.2779729729729727,42.75922286020722,27.523729350915612,121.48767178908436,441.39248079418746,30.316535842150603,-30.316535842150603,-100.0,57.840265193066216,91.17113594693376,157.625722569929
2016-08-22,224.83999599999999,1471838400000,12.38,1.2725945945945945,42.745698815698475,27.74745144750881,125.52573763249114,452.38654753556114,30.571230678755484,-30.571230678755484,-100.0,58.31868212626429,94.95450695373572,162.8200492393709
2016-08-23,222.61999500000002,1471924800000,13.45,1.2732254054054055,42.64296313089057,27.405142137629493,128.97247496237048,470.61414355987154,30.200222135353407,-30.200222135353407,-100.0,57.6053642729829,98.77225282701708,171.4636372386271
2016-08-24,220.960007,1472011200000,13.63,1.2809691891891892,42.57469044058548,27.159681409358754,124.95110145064122,460.0609983870623,29.923951745118412,-29.923951745118412,-100.0,57.08363315447717,95.0271497055228,166.47004483468072
2016-08-25,219.99000499999997,1472097600000,13.65,1.2809691891891892,42.55681603729483,27.0286425723,110.9515473277,410.4961876309965,29.780777916797533,-29.780777916797533,-100.0,56.80942048909753,81.17076941090252,142.88258657114844
2016-08-26,215.19999700000002,1472184000000,12.94,1.2955535135135134,42.62038507749405,26.48890414663771,125.24708891336228,472.82850290830214,29.162832649332447,-29.162832649332447,-100.0,55.65173679597016,96.08425626402979,172.65275406640575
2016-08-29,211.33999599999999,1472443200000,13.12,1.2951935135135135,42.5952568793931,25.99764310128702,119.18556097871294,458.44756201308337,28.62405303596405,-28.62405303596405,-100.0,54.62169613725107,90.56150794274896,165.79768543838304
2016-08-30,212.00999500000003,1472529600000,13.42,1.302194054054054,42.4461229169406,25.988745657184595,119.37104444281536,459.3182218850766,28.61483685833277,-28.61483685833277,-100.0,54.60358251551736,90.75620758448261,166.2092547841368
2016-08-31,200.770004,1472616000000,13.48,1.2977162162162164,42.77109890188961,24.804649591962328,123.02994132803768,495.99548210471056,27.296751640402235,-27.296751640402235,-100.0,52.101401232364566,95.73318968763544,183.74398273988743
2016-09-01,197.779999,1472702400000,11.98,1.299551621621622,41.17583889087932,23.488291708200393,101.86610531179956,433.68886327410263,25.94116521512289,-25.94116521512289,-100.0,49.429456923323286,75.92494009667668,153.6026184031399
2016-09-02,202.830002,1472788800000,12.02,1.3005362162162162,41.27374188732915,24.14820029998414,77.79518466001586,322.15727753453723,26.66254086023361,-26.66254086023361,-100.0,50.810741160217745,51.13264379978226,100.63353265906804
2016-09-06,201.71000700000002,1473134400000,11.94,1.2831683783783785,41.275731601333945,24.007446529075818,83.46834733092422,347.67690612091667,26.52830995831466,-26.52830995831466,-100.0,50.53575648739048,56.940037372609474,112.6727713808281
2016-09-07,197.360001,1473220800000,12.51,1.2842783783783784,41.2089448891079,23.450633978074805,91.29215300192516,389.29503179862365,25.915857218374786,-25.915857218374786,-100.0,49.36649119644959,65.37629578355039,132.4305094388645
2016-09-08,194.470001,1473307200000,17.5,1.299748108108108,41.010731554105284,22.99878529356845,105.86181468643156,460.29306911280906,25.410385536652953,-25.410385536652953,-100.0,48.4091708302214,80.45142914977856,166.19047128886882
2016-09-09,198.300003,1473393600000,15.16,1.3057383783783785,41.047110584158354,23.47634370816681,103.77764223183321,442.0519801630424,25.928520411546216,-25.928520411546216,-100.0,49.404864119713025,77.84912182028698,157.57380008504956
2016-09-12,196.050003,1473652800000,17.85,1.2984091891891891,40.94960647482497,23.148975778134538,100.29002516186544,433.2374188952015,25.58169842514519,-25.58169842514519,-100.0,48.73067420327973,74.70832673672027,153.30862533334732
2016-09-13,196.41000400000001,1473739200000,18.14,1.3020283783783784,40.842427385282214,23.129955531143466,104.31183938885664,450.9815820804555,25.563004818227032,-25.563004818227032,-100.0,48.692960349370495,78.74883457062957,161.7252966457761
2016-09-14,200.419998,1473825600000,16.3,1.3004845945945946,40.732918474633216,23.53544703834207,91.60616200165786,389.2263522864913,26.019972740671488,-26.019972740671488,-100.0,49.55541977901356,65.58618926098643,132.34917503163157
2016-09-15,205.399994,1473912000000,15.37,1.2955829729729729,40.82364687075971,24.17379288417962,94.55820323582036,391.1599792753389,26.725917981968564,-26.725917981968564,-100.0,50.89971086614818,67.83228525385181,133.26654336452225
2016-09-16,206.33999599999999,1473998400000,15.53,1.3050821621621622,40.66825301197749,24.192860735530104,90.60035334446992,374.4921046538843,26.745248616115717,-26.745248616115717,-100.0,50.93810935164582,63.85510472835422,125.35821517743679
2016-09-19,204.639999,1474257600000,15.92,1.3088948648648648,40.67556632461048,23.99996202544098,97.18725199455902,404.94752404831473,26.526776773820874,-26.526776773820874,-100.0,50.52673879926185,70.66047522073815,139.84768639326953
2016-09-20,205.220001,1474344000000,13.3,1.3093745945945947,40.66817943924146,24.063669334516163,95.01192364548382,394.8355602992007,26.597072302320644,-26.597072302320644,-100.0,50.6607416368368,68.41485134316318,135.045104222116
2016-09-21,206.429993,1474430400000,12.02,1.2990867567567568,40.65890379125839,24.19456098673416,107.76683515326584,445.417609405495,26.755270938345202,-26.755270938345202,-100.0,50.949831925079366,81.01156421492064,159.0026132648414
2016-09-22,207.449997,1474516800000,12.29,1.2954313513513511,40.661919799113996,24.31412278428029,103.68688627571971,426.4471607536505,26.891902686782647,-26.891902686782647,-100.0,51.20602547106294,76.79498358893707,149.97255280501068
2016-09-23,208.990005,1474603200000,14.5,1.2948367567567567,40.280090492381184,24.254383686039127,106.42581721396084,438.79002901739267,26.852023604886995,-26.852023604886995,-100.0,51.10640729092612,79.5737936090739,155.70218653034163
2016-09-26,205.809998,1474862400000,13.1,1.2920935135135136,40.300738865553896,23.896713484546236,100.63707955545374,421.133557217124,26.45811623579459,-26.45811623579459,-100.0,50.35482972034083,74.17896331965915,147.31250950828766
2016-09-27,206.270004,1474948800000,12.39,1.2851570270270272,40.29768500731557,23.94470254835897,100.729900371641,420.6771838915343,26.52016484573264,-26.52016484573264,-100.0,50.46486739409161,74.20973552590837,147.05227489530031
2016-09-28,200.699997,1475035200000,14.02,1.2903243243243243,40.26698493087802,23.282141980556034,95.47386207944399,410.07336077229706,25.782016692852782,-25.782016692852782,-100.0,49.06415867340881,69.69184538659117,142.04227132577307
2016-09-29,204.029999,1475121600000,13.29,1.298248108108108,40.24208673620692,23.65714960419909,87.80225841580086,371.14470629300234,26.189084939310842,-26.189084939310842,-100.0,49.84623454350994,61.61317347649002,123.60647507427852
2016-09-30,213.69999700000002,1475208000000,13.57,1.3023543243243243,40.56715379662483,24.989413507640705,82.9266045523593,331.84694201408064,27.63623865877426,-27.63623865877426,-100.0,52.625652166414966,55.290365893585005,105.06352627943417
2016-10-03,211.41000400000001,1475467200000,13.63,1.3071675675675676,40.569268743206095,24.725481136031302,106.7263107839687,431.64503128087296,27.338016179539647,-27.338016179539647,-100.0,52.06349731557095,79.38829460442903,152.4835992542627
2016-10-04,208.46000700000002,1475553600000,12.99,1.314134054054054,40.59471856991297,24.399993187752017,119.880803672248,491.3149063190073,26.96761474149476,-26.96761474149476,-100.0,51.36760792924677,92.91318893075321,180.87894818604536
2016-10-05,201.0,1475640000000,12.84,1.314904864864865,40.73387481774794,23.61127605680767,126.53873694319229,535.9250242924006,26.08610962863513,-26.08610962863513,-100.0,49.697385685442796,100.45262731455718,202.1285947521812
2016-10-06,196.610001,1475726400000,13.48,1.3131770270270269,40.78973758573937,23.127766549155172,141.55003343084485,612.0350321333364,25.55052636988934,-25.55052636988934,-100.0,48.67829291904451,115.99950706095544,238.29822309888914
2016-10-07,200.949997,1475812800000,13.38,1.316643783783784,40.84320256416263,23.67230390561468,134.88869815438528,569.8165193054651,26.144486614269933,-26.144486614269933,-100.0,49.81679051988461,108.7442115401154,218.2882726993615
2016-10-10,200.100006,1476072000000,15.36,1.317507837837838,40.54816980819503,23.395126516819033,127.90286136318092,546.7072865420498,25.85584524424192,-25.85584524424192,-100.0,49.25097176106095,102.04701611893904,207.19797492324804
2016-10-11,201.509995,1476158400000,15.91,1.3149908108108106,40.54785657525108,23.55853831444561,128.77126178555434,546.6012367439388,26.03955038295878,-26.03955038295878,-100.0,49.59808869740439,102.73171140259561,207.1283674444734
2016-10-12,200.240005,1476244800000,16.69,1.3147216216216215,40.53214830741117,23.40047432339684,136.15470857660313,581.8459348085503,25.866164084788466,-25.866164084788466,-100.0,49.2666384081853,110.28854449181468,223.86050287833527
2016-10-13,196.509995,1476331200000,16.12,1.3156283783783784,40.050181691455606,22.680234420290038,139.20955767970995,613.7924110483236,25.09895625643377,-25.09895625643377,-100.0,47.77919067672381,114.11060142327622,238.8290797877967
2016-10-14,193.96000700000002,1476417600000,16.21,1.3110713513513514,40.0702605985876,22.395457196676933,142.6753396633231,637.0726813493831,24.787940786279027,-24.787940786279027,-100.0,47.18339798295596,117.88739887704403,249.84931971120108
2016-10-17,199.100006,1476676800000,15.28,1.3057113513513514,40.15828306360049,23.039011737241093,125.79899514275888,546.0260039687935,25.5011126156395,-25.5011126156395,-100.0,48.540124352880596,100.29788252711937,206.6288124809207
2016-10-18,203.559998,1476763200000,14.41,1.3065405405405404,40.22217113997993,23.59462674502298,116.23416629497702,492.62981589439767,26.110897435321608,-26.110897435321608,-100.0,49.70552418034458,90.12326885965541,181.314391802136
2016-10-19,199.100006,1476849600000,13.75,1.3081375675675675,40.27445471875527,23.10975526578794,111.66822361421205,483.208161790997,25.569042547851893,-25.569042547851893,-100.0,48.67879781363983,86.09918106636015,176.8720365609257
2016-10-20,200.08999599999999,1476936000000,13.34,1.3067929729729728,40.279175901729346,23.226841376057443,114.03136870394256,490.94651682379754,25.699924061245355,-25.699924061245355,-100.0,48.9267654373028,88.33144464269722,180.53808350746087
2016-10-21,202.759995,1477022400000,13.02,1.3120075675675675,40.305128242619645,23.555210650044327,122.39958344995566,519.6284816486042,26.055135872260905,-26.055135872260905,-100.0,49.610346522305235,96.34444757769478,194.20232740034882
2016-10-24,202.33999599999999,1477281600000,13.46,1.3126583783783785,40.299228384086426,23.5031534722835,123.0400436077165,523.5044044315738,25.99713334547245,-25.99713334547245,-100.0,49.50028681775595,97.04291026224408,196.04514741404367
2016-10-25,202.240005,1477368000000,14.24,1.3112475675675677,40.10454257186441,23.37243887259156,118.39274402740843,506.548523552865,25.86684810901389,-25.86684810901389,-100.0,49.239286981605446,92.52589591839454,187.91071437114815
2016-10-26,204.009995,1477454400000,15.36,1.3107783783783784,40.11490642887417,23.583114710672987,113.98669438932706,483.3402872680774,26.09991234449077,-26.09991234449077,-100.0,49.68302705516376,87.88678204483625,176.8949825606526
