Datetime,Timestamp,Price,VIX,10-Day-LIBOR,10-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,97-Calls,97-Calls-P,97-Calls-ROI,97-Puts,97-Puts-P,97-Puts-ROI,103-Calls,103-Calls-P,103-Calls-ROI,103-Puts,103-Puts-P,103-Puts-ROI,100-Strangles,100-Strangles-P,100-Strangles-ROI
2017-02-13,1486962000000,135.02,10.74,0.726496087,28.173479135987645,2.524880467786588,2.245119532213394,88.91983445780926,2.4980087581298704,-2.4980087581298704,-100.0,5.028093745799168,3.792506254200789,75.42632349226426,0.9514281874321924,-0.9514281874321924,-100.0,1.026656623699381,-0.3072566236994021,-29.92788597537661,5.049578762752971,-5.049578762752971,-100.0,1.9780848111315734,-1.2586848111315945,-63.63148860192488
2017-02-14,1487048400000,135.51,11.97,0.723212174,7.877127617375806,0.7182902228888537,2.7317097771111643,380.3072476922551,0.6914428877605019,-0.6914428877605019,-100.0,4.096817467766471,3.4184825322335257,83.44239300700981,0.0054755526920327036,-0.0054755526920327036,-100.0,0.007551269626041802,-0.007551269626041802,-100.0,4.045198514443882,-3.429898514443892,-84.78937441999483,0.013026822318074505,-0.013026822318074505,-100.0
2017-02-15,1487134800000,135.345,11.76,0.721596957,7.7607743819167965,0.7069891015312635,3.728010898468739,527.3081141412594,0.6802343380383462,-0.6802343380383462,-100.0,4.091152218699564,4.404197781300439,107.65177010940901,0.004850098111449208,-0.004850098111449208,-100.0,0.006736379591557372,0.3679136204084452,5461.592765193148,4.039528973193853,-4.039528973193853,-100.0,0.011586477703006581,0.363063522296996,3133.5107321078644
2017-02-16,1487221200000,135.72,11.49,0.7224173909999999,7.845611088104419,0.7165646204223179,2.9034353795776866,405.1882128741584,0.6897052269593189,-0.6897052269593189,-100.0,4.102964569366463,3.58863543063353,87.46445088575675,0.0053109577073333645,-0.0053109577073333645,-100.0,0.007337837691974824,-0.007337837691974824,-100.0,4.051272662425049,-3.5996726624250637,-88.85288555893787,0.012648795399308188,-0.012648795399308188,-100.0
2017-02-17,1487307600000,136.7,11.57,0.722173913,7.585740553111387,0.6982818741988126,2.121718125801209,303.84837473199536,0.6712376527551243,-0.6712376527551243,-100.0,4.131286140419235,2.7897138595807864,67.52652236520444,0.004053245618835688,-0.004053245618835688,-100.0,0.005695692397238883,-0.005695692397238883,-100.0,4.07884014431022,-2.7978401443102427,-68.59401313417716,0.009748938016074571,-0.009748938016074571,-100.0
2017-02-21,1487653200000,137.11,11.74,0.72488087,7.153896870547283,0.6613387903372967,1.2286612096626897,185.7839321712925,0.6341117909965845,-0.6341117909965845,-100.0,4.142133400050852,1.8611665999491152,44.93256059609925,0.002423210690403632,-0.002423210690403632,-100.0,0.003517865220946881,-0.003517865220946881,-100.0,4.088774055900046,-1.8654740559000231,-45.62428812147663,0.005941075911350513,-0.005941075911350513,-100.0
2017-02-22,1487739600000,136.53,11.71,0.726933913,8.309207543915415,0.7627122328530334,1.3872877671469723,181.88875271576882,0.7355236288380524,-0.7355236288380524,-100.0,4.130588092734143,2.1153119072658337,51.2109137918338,0.008315146839614096,-0.008315146839614096,-100.0,0.011193282009865245,-0.011193282009865245,-100.0,4.079089019874401,-2.133189019874408,-52.295721164234116,0.019508428849479342,-0.019508428849479342,-100.0
2017-02-23,1487826000000,136.66,11.47,0.7229182609999999,8.39523463704711,0.7711242926764186,1.7088757073235712,221.6083352000758,0.7440601209960391,-0.7440601209960391,-100.0,4.135031171015187,2.4447688289847918,59.12334702871368,0.00897892448523807,-0.00897892448523807,-100.0,0.012027444940321708,-0.012027444940321708,-100.0,4.0839513481095375,-2.4641513481095387,-60.337431523276976,0.02100636942555978,-0.02100636942555978,-100.0
2017-02-24,1487912400000,136.93,12.09,0.7226286959999999,7.882881506436459,0.72632626019778,1.5436737398022018,212.53172635970185,0.6992194785673718,-0.6992194785673718,-100.0,4.139759062464576,2.238140937535377,54.06452172129349,0.0055654842831256435,-0.0055654842831256435,-100.0,0.007672031833384495,-0.007672031833384495,-100.0,4.087652046754074,-2.249752046754054,-55.03775813160368,0.01323751611651014,-0.01323751611651014,-100.0
2017-02-27,1488171600000,136.99,12.92,0.7229182609999999,7.432428850299805,0.6859122597271465,1.3140877402728537,191.5824832749881,0.6587827347857313,-0.6587827347857313,-100.0,4.1394250673924375,1.9702749326075373,47.597791976668866,0.00340942819927581,-0.00340942819927581,-100.0,0.00484353989273001,-0.00484353989273001,-100.0,4.0866001292030765,-1.9769001292030737,-48.375179041277676,0.008252968092005819,-0.008252968092005819,-100.0
2017-02-28,1488258000000,139.79,12.54,0.72244,10.514161879000596,0.9843294780275044,-0.31432947802748856,-31.93336022582324,0.9566637536830171,-0.9566637536830171,-100.0,4.2581855734641465,0.6055144265358479,14.220010285818658,0.03764982085002711,-0.03764982085002711,-100.0,0.046585734569926096,-0.046585734569926096,-100.0,4.211790038495138,-0.6880900384951474,-16.337235052224973,0.0842355554199532,-0.0842355554199532,-100.0
2017-03-01,1488344400000,138.96,11.81,0.720843043,11.526314989179369,1.0713112732747019,0.6586887267252877,61.4843456945859,1.0438705996526778,-1.0438705996526778,-100.0,4.2551196313878,1.6436803686121664,38.62829981294987,0.059702177974481074,-0.059702177974481074,-100.0,0.07209775459069158,-0.07209775459069158,-100.0,4.2126338607600085,-1.7738338607599928,-42.10747763490589,0.13179993256517264,-0.13179993256517264,-100.0
2017-03-02,1488430800000,139.78,10.96,0.7201686959999999,11.433375847770446,1.069043415513562,-0.8590434155135541,-80.35627019889317,1.041466634682564,-1.041466634682564,-100.0,4.2779065139121135,0.12549348608789046,2.933525678501272,0.05775703650603602,-0.05775703650603602,-100.0,0.06988353998181829,-0.06988353998181829,-100.0,4.234879455725888,-0.2514794557258995,-5.938290767305776,0.12764057648785432,-0.12764057648785432,-100.0
2017-03-03,1488517200000,139.34,11.24,0.721161739,11.87724598599826,1.1065300718282032,1.0134699281718014,91.58991282517536,1.0790021950173525,-1.0790021950173525,-100.0,4.275852700923282,2.024347299076709,47.343709914038755,0.06895066041675157,-0.06895066041675157,-100.0,0.08268053192670699,-0.08268053192670699,-100.0,4.234526818811503,-2.1743268188115223,-51.34757463696469,0.15163119234345857,-0.15163119234345857,-100.0
2017-03-06,1488776400000,139.52,11.45,0.7212552170000001,11.608970855896384,1.0832500322757994,-0.7632500322758062,-70.45926697756884,1.055683022378929,-1.055683022378929,-100.0,4.2743631057426645,0.2312368942573215,5.409856124451653,0.062023106142698126,-0.062023106142698126,-100.0,0.07477380299745029,-0.07477380299745029,-100.0,4.231979782803677,-0.3663797828036763,-8.657408626866136,0.13679690914014841,-0.13679690914014841,-100.0
