,Unnamed: 0,Date,Price,5-Day,5-Day-Vol-Mean,5-Day-Vol-No-Mean,5-Day,90%-Spot-Vol-Mean-B-S-Call,90%-Spot-Vol-Mean-B-S-Put,90%-Spot-Vol-No-Mean-B-S-Call,90%-Spot-Vol-No-Mean-B-S-Put,95%-Spot-Vol-Mean-B-S-Call,95%-Spot-Vol-Mean-B-S-Put,95%-Spot-Vol-No-Mean-B-S-Call,95%-Spot-Vol-No-Mean-B-S-Put,100%-Spot-Vol-Mean-B-S-Call,100%-Spot-Vol-Mean-B-S-Put,100%-Spot-Vol-No-Mean-B-S-Call,100%-Spot-Vol-No-Mean-B-S-Put,105%-Spot-Vol-Mean-B-S-Call,105%-Spot-Vol-Mean-B-S-Put,105%-Spot-Vol-No-Mean-B-S-Call,105%-Spot-Vol-No-Mean-B-S-Put,110%-Spot-Vol-Mean-B-S-Call,110%-Spot-Vol-Mean-B-S-Put,110%-Spot-Vol-No-Mean-B-S-Call,110%-Spot-Vol-No-Mean-B-S-Put
38,38,2/8/18,8237.2363,1.4622933333333332,2.17657950792173,2.271540905756772,7413.512670000001,8236.025513389419,3.7402302597576162,8236.281172206869,3.9958890772054523,8235.975990016499,3.9657633796322376,8236.242939420923,4.232712784057304,8235.927243795764,4.192073651693894,8236.20533468916,4.470164545091201,8235.879228658725,4.419115007452372,8236.168320012213,4.7082063609411255,8235.831903254088,4.646846095612314,8236.13186133102,4.946804172542771
39,39,2/9/18,8689.8388,1.4643766666666669,2.3188432625968654,2.3687206301712433,7820.85492,8688.955438170493,4.285568765890067,8689.06697051211,4.397101107509651,8688.920423544858,4.537716951111453,8689.036694390357,4.653987796611173,8688.885995416354,4.790451633462312,8689.006935711139,4.911391928247775,8688.852117985887,5.043737013851757,8688.977662606178,5.169281634141854,8688.818759186834,5.29754102565297,8688.948846548274,5.427628387092662
40,40,2/10/18,8556.6125,1.465,2.1230287693466914,2.1382671399305693,7700.951249999999,8555.199585846287,3.6609319947703938,8555.248761930308,3.710108078789755,8555.141017923252,3.884244413315547,8555.19244045381,3.935666943873432,8555.083341434314,4.108448265959548,8555.136983556653,4.162090388299498,8555.026504244393,4.333491417623239,8555.082340480642,4.389327653870261,8554.970459512862,4.559327027675375,8555.028465634325,4.61733314913577
41,41,2/11/18,8070.7963,1.465833333333333,1.077672871234076,1.4107742763896434,7263.71667,8066.101480012757,0.0710507105314632,8066.731628967201,0.7011996649758634,8065.844868243515,0.07920953561079636,8066.525218323626,0.7595596157215958,8065.588667187336,0.08777907375223043,8066.320126003542,0.8192378899587088,8065.332871955923,0.0967544366607892,8066.116301511524,0.8801839922625336,8065.077477784775,0.10613085983313458,8065.913698315126,0.9423513901839407
42,42,2/12/18,8891.2125,1.4666666666666666,1.097105351957294,1.1153129330955454,8002.0912499999995,8886.078191056333,0.09419330125025478,8886.095911409526,0.11191365444191223,8885.798282645932,0.1047572377903481,8885.817720539533,0.12419513139125402,8885.518880937532,0.11582787632788662,8885.540092524137,0.13703946293516017,8885.239978776577,0.12739806231505257,8885.263018289152,0.15043757488864745,8884.961569251487,0.13946088416466473,8884.986489125007,0.16438075768322674
43,43,2/13/18,8516.2438,1.4670833333333333,1.2704277155586132,1.4412421669599889,7664.61942,8511.594430272376,0.34820865553396746,8512.082643276983,0.8364216601399013,8511.34931664139,0.3807382680574491,8511.873134868052,0.9045564947175735,8511.105226297768,0.4142911679439211,8511.665061724718,0.9741265948935455,8510.862128832483,0.4488369461676973,8511.458366725057,1.0450748387402367,8510.619995868721,0.48434722591363677,8511.252997337038,1.117348694231885
44,44,2/14/18,9477.84,1.4677066666666667,1.2645262103716763,1.272507968050986,8530.056,9472.666921272657,0.3714846288244824,9472.68599736005,0.39056071621705185,9472.393789760757,0.4063844144891319,9472.414390143256,0.42698479698877256,9472.12177222512,0.4423981764157767,9472.143923695057,0.4645496463531384,9471.850836057078,0.47949330593824996,9471.874563967762,0.5032212166229257,9471.580950805666,0.5176393520931947,9471.606279195725,0.542967742149358
45,45,2/15/18,10016.4888,1.4679200000000001,1.5050062768263637,1.5500162186811246,9014.83992,10011.888819683698,1.2534471327710675,10012.098977860021,1.4636053090938388,10011.661512821323,1.3513306842331536,10011.884981296995,1.5747991599045095,10011.435984843243,1.4509931199889792,10011.672804357146,1.6878126338930066,10011.212159835148,1.5523585257310182,10011.462366060689,1.8025647512740623,10010.98996824787,1.6553573522931848,10011.253592392804,1.9189814972256856
46,46,2/16/18,10178.7125,1.4681266666666666,1.4854973966726637,1.630821551513553,9160.84125,10173.953703229618,1.18328750320648,10174.66250868306,1.8920929566521227,10173.717163032248,1.2768630988159262,10174.469856075177,2.029556141743589,10173.482402780131,1.372218639675392,10174.279065956585,2.168881816128494,10173.249348027266,1.4692796797865966,10174.090050039038,2.309981691560176,10173.017930493806,1.5679779393046838,10173.902727923985,2.452775369484508
47,47,2/17/18,11092.1475,1.4704199999999998,1.1784229184724464,1.539922512352208,9982.93275,11085.977009995457,0.2310090413643229,11087.287014792244,1.5410138381491962,11085.645028098661,0.2546659804509092,11087.049224165967,1.6588620477574298,11085.313977286723,0.2792540043969354,11086.813412758995,1.7786894766679993,11084.983836893432,0.30475244698905146,11086.579493374786,1.9004089283431496,11084.654587374022,0.33114176346197105,11086.347386271262,2.0239406607037016
