,Unnamed: 0,Date,Price,7-Day,7-Day-Vol-Mean,7-Day-Vol-No-Mean,7-Day,90%-Spot-Vol-Mean-B-S-Call,90%-Spot-Vol-Mean-B-S-Put,90%-Spot-Vol-No-Mean-B-S-Call,90%-Spot-Vol-No-Mean-B-S-Put,95%-Spot-Vol-Mean-B-S-Call,95%-Spot-Vol-Mean-B-S-Put,95%-Spot-Vol-No-Mean-B-S-Call,95%-Spot-Vol-No-Mean-B-S-Put,100%-Spot-Vol-Mean-B-S-Call,100%-Spot-Vol-Mean-B-S-Put,100%-Spot-Vol-No-Mean-B-S-Call,100%-Spot-Vol-No-Mean-B-S-Put,105%-Spot-Vol-Mean-B-S-Call,105%-Spot-Vol-Mean-B-S-Put,105%-Spot-Vol-No-Mean-B-S-Call,105%-Spot-Vol-No-Mean-B-S-Put,110%-Spot-Vol-Mean-B-S-Call,110%-Spot-Vol-Mean-B-S-Put,110%-Spot-Vol-No-Mean-B-S-Call,110%-Spot-Vol-No-Mean-B-S-Put
0,0,1/1/18,13412.44,1.48038,,,,,,,,,,,,,,,,,,,,,,,
1,1,1/2/18,14740.7563,1.48038,,,,,,,,,,,,,,,,,,,,,,,
2,2,1/3/18,15134.6513,1.47188,,,,,,,,,,,,,,,,,,,,,,,
3,3,1/4/18,15155.2263,1.46971,,,,,,,,,,,,,,,,,,,,,,,
4,4,1/5/18,16937.1738,1.4697,,,,,,,,,,,,,,,,,,,,,,,
5,5,1/6/18,17135.8363,1.46832,,,,,,,,,,,,,,,,,,,,,,,
6,6,1/7/18,16178.495,1.46438,,,,,,,,,,,,,,,,,,,,,,,
7,7,1/8/18,14970.3575,1.4647,1.0939958122184688,0.0,,,,,,,,,,,,,,,,,,,,,
8,8,1/9/18,14439.4738,1.46438,1.3444259127175382,0.0,,,,,,,,,,,,,,,,,,,,,
9,9,1/10/18,14890.7225,1.46581,1.2023027683779304,0.2816143871958517,,,,,,,,,,,,,,,,,,,,,
