,Unnamed: 0,Date,Price,4-Day,4-Day-Vol-Mean,4-Day-Vol-No-Mean,4-Day,90%-Spot-Vol-Mean-B-S-Call,90%-Spot-Vol-Mean-B-S-Put,90%-Spot-Vol-No-Mean-B-S-Call,90%-Spot-Vol-No-Mean-B-S-Put,95%-Spot-Vol-Mean-B-S-Call,95%-Spot-Vol-Mean-B-S-Put,95%-Spot-Vol-No-Mean-B-S-Call,95%-Spot-Vol-No-Mean-B-S-Put,100%-Spot-Vol-Mean-B-S-Call,100%-Spot-Vol-Mean-B-S-Put,100%-Spot-Vol-No-Mean-B-S-Call,100%-Spot-Vol-No-Mean-B-S-Put,105%-Spot-Vol-Mean-B-S-Call,105%-Spot-Vol-Mean-B-S-Put,105%-Spot-Vol-No-Mean-B-S-Call,105%-Spot-Vol-No-Mean-B-S-Put,110%-Spot-Vol-Mean-B-S-Call,110%-Spot-Vol-Mean-B-S-Put,110%-Spot-Vol-No-Mean-B-S-Call,110%-Spot-Vol-No-Mean-B-S-Put
0,0,1/1/18,13412.44,1.4545649999999999,,,,,,,,,,,,,,,,,,,,,,,
1,1,1/2/18,14740.7563,1.45894,,,,,,,,,,,,,,,,,,,,,,,
2,2,1/3/18,15134.6513,1.455315,,,,,,,,,,,,,,,,,,,,,,,
3,3,1/4/18,15155.2263,1.453605,,,,,,,,,,,,,,,,,,,,,,,
4,4,1/5/18,16937.1738,1.4536,0.7761483840910912,0.0,,,,,,,,,,,,,,,,,,,,,
5,5,1/6/18,17135.8363,1.45291,1.0086623611071095,0.0,,,,,,,,,,,,,,,,,,,,,
6,6,1/7/18,16178.495,1.45094,0.9567902927762112,0.12862521575359967,,,,,,,,,,,,,,,,,,,,,
7,7,1/8/18,14970.3575,1.450475,1.3368238691335164,0.6470331834900719,13473.321750000001,14934.513083159976,4.869372625223696,14929.64413028746,0.00041975270725546623,14932.690540161024,5.308706818787522,14927.382363472292,0.0005301300546959483,14930.880352335374,5.760396185652066,14925.120616720724,0.0006605709992601612,14929.082093020323,6.2240140631140015,14922.858892176317,0.0008132191084957632,14927.295366132108,6.699164367411138,14920.59719205473,0.0009902900352569757
8,8,1/9/18,14439.4738,1.45094,1.6280194851987189,1.073081348587122,12995.52642,14412.815155261995,12.538364764378397,14401.158921043072,0.8821305454555077,14411.572167263355,13.472988404759233,14399.085196302307,0.9860174437131652,14410.343025545926,14.421458326352667,14397.016887325846,1.0953201062712496,14409.127070991737,15.383115411184296,14394.953929401654,1.2099738211007236,14407.923702926726,16.35735898519415,14392.89625888753,1.3299149459989321
9,9,1/10/18,14890.7225,1.451655,0.7320322278066487,1.1446033840754388,13401.65025,14850.421345239918,0.005360760828022223,14852.006197454795,1.5902129757052585,14848.183227273768,0.00649365695171579,14849.939223649062,1.762490032245154,14845.945262778998,0.007780024451610062,14847.879805041699,1.9423222871538097,14843.707461673624,0.009229781351964363,14845.827793080378,2.1295611881060443,14841.469833788631,0.010852758630898907,14843.783045788658,2.324064758658497
10,10,1/11/18,13287.26,1.45173,0.8994000679352987,1.1869227571292091,11958.534,13251.421149101188,0.11659092564328818,13253.197816900052,1.8932587245086276,13249.441288159767,0.13425453002541196,13251.39635439901,2.089320769267724,13247.462875726973,0.15336664303501596,13249.6026718185,2.2931627345623653,13245.485934478545,0.17394994041052536,13247.8165857487,2.5046012105647777,13243.510485184946,0.19602519261497403,13246.037922530259,2.723462537925755
