,Unnamed: 0,Date,Price,8-Day,8-Day-Vol-Mean,8-Day-Vol-No-Mean,8-Day,90%-Spot-Vol-Mean-B-S-Call,90%-Spot-Vol-Mean-B-S-Put,90%-Spot-Vol-No-Mean-B-S-Call,90%-Spot-Vol-No-Mean-B-S-Put,95%-Spot-Vol-Mean-B-S-Call,95%-Spot-Vol-Mean-B-S-Put,95%-Spot-Vol-No-Mean-B-S-Call,95%-Spot-Vol-No-Mean-B-S-Put,100%-Spot-Vol-Mean-B-S-Call,100%-Spot-Vol-Mean-B-S-Put,100%-Spot-Vol-No-Mean-B-S-Call,100%-Spot-Vol-No-Mean-B-S-Put,105%-Spot-Vol-Mean-B-S-Call,105%-Spot-Vol-Mean-B-S-Put,105%-Spot-Vol-No-Mean-B-S-Call,105%-Spot-Vol-No-Mean-B-S-Put,110%-Spot-Vol-Mean-B-S-Call,110%-Spot-Vol-Mean-B-S-Put,110%-Spot-Vol-No-Mean-B-S-Call,110%-Spot-Vol-No-Mean-B-S-Put
0,0,1/1/18,13412.44,1.4840265217391304,,,,,,,,,,,,,,,,,,,,,,,
1,1,1/2/18,14740.7563,1.4839178260869563,,,,,,,,,,,,,,,,,,,,,,,
2,2,1/3/18,15134.6513,1.4755756521739132,,,,,,,,,,,,,,,,,,,,,,,
3,3,1/4/18,15155.2263,1.4734182608695652,,,,,,,,,,,,,,,,,,,,,,,
4,4,1/5/18,16937.1738,1.4733,,,,,,,,,,,,,,,,,,,,,,,
5,5,1/6/18,17135.8363,1.4720343478260869,,,,,,,,,,,,,,,,,,,,,,,
6,6,1/7/18,16178.495,1.468265652173913,,,,,,,,,,,,,,,,,,,,,,,
7,7,1/8/18,14970.3575,1.4685717391304347,,,,,,,,,,,,,,,,,,,,,,,
8,8,1/9/18,14439.4738,1.4685134782608695,1.2452609974023576,0.0,,,,,,,,,,,,,,,,,,,,,
9,9,1/10/18,14890.7225,1.4698821739130434,1.2929483153772978,0.0,,,,,,,,,,,,,,,,,,,,,
10,10,1/11/18,13287.26,1.4698808695652172,1.1361836181214977,0.22220952533452015,,,,,,,,,,,,,,,,,,,,,
11,11,1/12/18,13812.715,1.469976086956522,1.349707219987229,0.8521887236314561,12431.443500000001,13812.625442555847,0.007560959607253002,13812.617885214886,3.6186450769720643e-06,13812.6206762277,0.008190098335595553,13812.61249031601,4.186645950398522e-06,13812.615924606554,0.008833944066140062,13812.607095468114,4.805624966923928e-06,13812.611187179713,0.009491984100293196,13812.601700672598,5.476983583597641e-06,13812.606463473821,0.010163745082484599,13812.596305930807,6.202067977074772e-06
12,12,1/13/18,14188.785,1.469346956521739,1.3980084788443334,0.8970274709437162,12769.906500000001,14188.695512722785,0.010778682629077945,14188.684747256491,1.3216337500942978e-05,14188.690805537464,0.01164182841112283,14188.679178835855,1.5126801526086297e-05,14188.686116142624,0.012522764674281487,14188.673610565202,1.7187252284027836e-05,14188.681443869442,0.013420822593619064,14188.6680424471,1.940025183471754e-05,14188.676788102537,0.014335386789979686,14188.662474483963,2.1768218891122315e-05
13,13,1/14/18,13619.0288,1.469497391304348,1.0951841737088228,0.9177601782146042,12257.12592,13618.933248703315,0.0005726916362420714,13618.932697268294,2.1256613851682336e-05,13618.92797020853,0.0006344184227999216,13618.927360011832,2.4221726306858797e-05,13618.92269451139,0.0006989428565803401,13618.922022974577,2.7406043236812407e-05,13618.917421573102,0.000766226143439019,13618.916686159337,3.081237804757488e-05,13618.912151356577,0.0008362311895848505,13618.911349568745,3.444335875615204e-05
14,14,1/15/18,13585.9013,1.470104347826087,1.067870540543604,0.9642960877073861,12227.311169999999,13585.80625371028,0.0003794018253228419,13585.80593396305,5.965459677416102e-05,13585.800994634526,0.00042175338092627677,13585.800640254085,6.737293896674753e-05,13585.79573762469,0.0004661708528325312,13585.795347045205,7.559136656021819e-05,13585.790482658842,0.0005126323122617189,13585.790054338584,8.431205302644211e-05,13585.785229715799,0.0005611165751491269,13585.784762136132,9.353690871312172e-05
15,15,1/16/18,11348.02,1.4699591304347823,1.055187280774989,0.9644564347057832,10213.218,11347.940461129901,0.00026087244716295086,11347.940250383559,5.0126103654328394e-05,11347.936057420056,0.0002904816320361875,11347.935823547983,5.6609558368204524e-05,11347.931655204471,0.00032158507547381675,11347.93139713224,6.35128461306813e-05,11347.927254469643,0.0003541692794758059,11347.92697113814,7.083777684558532e-05,11347.92285520245,0.00038822111543682753,11347.922545567273,7.858594017647927e-05
16,16,1/17/18,11141.2488,1.4697917391304347,1.4789078878498907,1.6184573087780556,10027.12392,11141.183618490517,0.013269194911139755,11141.194345650829,0.023996355222088355,11141.180263449547,0.01427252640536096,11141.191657835268,0.02566691212860402,11141.176925152704,0.015292602030148362,11141.188989189886,0.027356639212596057,11141.173602904459,0.016328726251874426,11141.186338813799,0.029064635592817606,11141.170296067941,0.017380262199265643,11141.183705887435,0.030790081694254342
17,17,1/18/18,11250.6475,1.46919,1.4828216689726337,1.6238954246584114,10125.58275,11250.581651421924,0.013754735902367591,11250.592742265811,0.024845579789525136,11250.578266199862,0.014791920170678055,11250.590044406348,0.026570126656840245,11250.574898097599,0.015846224240026147,11250.587366028962,0.028314155603566798,11250.571546400775,0.01691693374961289,11250.584706214315,0.03007674728816466,11250.568210455429,0.01800339473638341,11250.582064126225,0.031857065531586216
18,18,1/19/18,11514.925,1.4724256521739132,1.4423924237956482,1.610167023461881,10363.432499999999,11514.856584869132,0.010976173456214426,11514.869061586687,0.02345289101146565,11514.85302584506,0.011827777400913585,11514.866291825276,0.025093757617799643,11514.849482508218,0.01269506857778842,11514.863541387775,0.02675394813413545,11514.845954234645,0.0135774230217956,11514.860809372529,0.02843256090798235,11514.84244045178,0.014474268173836135,11514.858094958949,0.03012877534540079
