,Unnamed: 0,Date,Price,2-Month,2-Month-Vol-Mean,2-Month-Vol-No-Mean,2-Month,90%-Spot-Vol-Mean-B-S-Call,90%-Spot-Vol-Mean-B-S-Put,90%-Spot-Vol-No-Mean-B-S-Call,90%-Spot-Vol-No-Mean-B-S-Put,95%-Spot-Vol-Mean-B-S-Call,95%-Spot-Vol-Mean-B-S-Put,95%-Spot-Vol-No-Mean-B-S-Call,95%-Spot-Vol-No-Mean-B-S-Put,100%-Spot-Vol-Mean-B-S-Call,100%-Spot-Vol-Mean-B-S-Put,100%-Spot-Vol-No-Mean-B-S-Call,100%-Spot-Vol-No-Mean-B-S-Put,105%-Spot-Vol-Mean-B-S-Call,105%-Spot-Vol-Mean-B-S-Put,105%-Spot-Vol-No-Mean-B-S-Call,105%-Spot-Vol-No-Mean-B-S-Put,110%-Spot-Vol-Mean-B-S-Call,110%-Spot-Vol-Mean-B-S-Put,110%-Spot-Vol-No-Mean-B-S-Call,110%-Spot-Vol-No-Mean-B-S-Put
67,67,3/9/18,9237.05,2.01663,1.2719604351707108,0.3123588111759618,8313.345,9237.05,1.176068964609499e-62,9237.05,0.0,9237.05,1.2939204305089722e-62,9237.05,0.0,9237.05,1.4165849683945902e-62,9237.05,0.0,9237.05,1.5440004227958496e-62,9237.05,0.0,9237.05,1.6761083012537996e-62,9237.05,0.0
68,68,3/10/18,8787.1638,2.02188,1.260347590361094,0.3128049964541198,7908.44742,8787.1638,1.8949668741648635e-63,8787.1638,0.0,8787.1638,2.087815951959871e-63,8787.1638,0.0,8787.1638,2.2888179751884244e-63,8787.1638,0.0,8787.1638,2.497878563832045e-63,8787.1638,0.0,8787.1638,2.7149087576874773e-63,8787.1638,0.0
69,69,3/11/18,9532.7413,2.02225,1.2627105595123345,0.33655630550836857,8579.46717,9532.7413,2.540166217896172e-63,9532.7413,0.0,9532.7413,2.7979937759148016e-63,9532.7413,0.0,9532.7413,3.066657618212129e-63,9532.7413,0.0,9532.7413,3.3460298127783027e-63,9532.7413,0.0,9532.7413,3.635989807990601e-63,9532.7413,0.0
70,70,3/12/18,9118.2713,2.0235,1.27848979260297,0.3928127824801155,8206.44417,9118.2713,1.0930151433597586e-62,9118.2713,0.0,9118.2713,1.201989766869025e-62,9118.2713,0.0,9118.2713,1.3153642480511876e-62,9118.2713,0.0,9118.2713,1.4330798735307613e-62,9118.2713,0.0,9118.2713,1.5550814183689567e-62,9118.2713,0.0
71,71,3/13/18,9144.1475,2.02538,1.2539334120513783,0.4080762387027755,8229.73275,9144.1475,6.762279212796473e-64,9144.1475,0.0,9144.1475,7.456592262579495e-64,9144.1475,0.0,9144.1475,8.180836592019473e-64,9144.1475,0.0,9144.1475,8.934688928063312e-64,9144.1475,0.0,9144.1475,9.717844269627737e-64,9144.1475,0.0
72,72,3/14/18,8196.8975,2.02788,1.2490670565930102,0.4081371057364357,7377.20775,8196.8975,2.703054229171267e-64,8196.8975,0.0,8196.8975,2.9824577333255387e-64,8196.8975,0.0,8196.8975,3.2740838298711396e-64,8196.8975,0.0,8196.8975,3.577807747063915e-64,8196.8975,0.0,8196.8975,3.893511677037595e-64,8196.8975,0.0
73,73,3/15/18,8256.9938,2.0355,1.2712944726398474,0.4904702337841173,7431.29442,8256.9938,1.3180404275723812e-63,8256.9938,9.308553384736538e-252,8256.9938,1.4511186318565529e-63,8256.9938,1.512931424195935e-251,8256.9938,1.589724998301867e-63,8256.9938,2.3980210379579862e-251,8256.9938,1.7337917740714667e-63,8256.9938,3.715794591415317e-251,8256.9938,1.8832551505570373e-63,8256.9938,5.6407144069592686e-251
74,74,3/16/18,8269.3275,2.0375,1.2693903759262009,0.4908066456927569,7442.3947499999995,8269.3275,8.720694274126745e-64,8269.3275,6.449421250599044e-252,8269.3275,9.603781656078294e-64,8269.3275,1.0480449790202782e-251,8269.3275,1.0523794295091017e-63,8269.3275,1.66088629412758e-251,8269.3275,1.1480289042031354e-63,8269.3275,2.57317038834506e-251,8269.3275,1.2472848418730676e-63,8269.3275,3.905568361660292e-251
75,75,3/17/18,7862.1088,2.04063,1.269540374667787,0.490820686392124,7075.89792,7862.1088,6.0246054180407523e-64,7862.1088,1.1678823064266517e-252,7862.1088,6.635254347446249e-64,7862.1088,1.899115503376351e-252,7862.1088,7.271490885068094e-64,7862.1088,3.0115456239869765e-252,7862.1088,7.933010079878487e-64,7862.1088,4.668556422885647e-252,7862.1088,8.619524618254052e-64,7862.1088,7.090070077364062e-252
76,76,3/18/18,8196.0225,2.04188,1.1994250238017032,0.5066368207480755,7376.420249999999,8196.0225,1.4228676038934153e-67,8196.0225,4.623696131755214e-239,8196.0225,1.5800833969250735e-67,8196.0225,7.311782881669828e-239,8196.0225,1.7452070659289175e-67,8196.0225,1.1291971611272802e-238,8196.0225,1.918206065749411e-67,8196.0225,1.7070123652427983e-238,8196.0225,2.099049342862711e-67,8196.0225,2.5309920897185082e-238
77,77,3/19/18,8594.1913,2.04625,1.204740570304374,0.5170917166957373,7734.77217,8594.1913,1.7880694830882704e-67,8594.1913,1.710374668430111e-231,8594.1913,1.984617280082025e-67,8594.1913,2.660887731213033e-231,8594.1913,2.190948395370011e-67,8594.1913,4.046146326523997e-231,8594.1913,2.4070178219758336e-67,8594.1913,6.027098232361716e-231,8594.1913,2.632782671054008e-67,8594.1913,8.81175639080483e-231
78,78,3/20/18,8915.9038,2.05625,1.2111849495356009,0.5303822518234933,8024.31342,8915.9038,1.335588045669534e-67,8915.9038,2.0656475990403546e-223,8915.9038,1.4817398889961234e-67,8915.9038,3.1544655594504326e-223,8915.9038,1.635100549307122e-67,8915.9038,4.712946595179051e-223,8915.9038,1.795633862924438e-67,8915.9038,6.903787386001628e-223,8915.9038,1.9633054025388708e-67,8915.9038,9.93370232325569e-223
79,79,3/21/18,8895.4,2.05813,1.2135575116179365,0.5382012120874452,8005.86,8895.4,1.4520774025246557e-67,8895.4,3.8978244658201876e-218,8895.4,1.6106103052993028e-67,8895.4,5.886944062355084e-218,8895.4,1.776925996390913e-67,8895.4,8.703683316136051e-218,8895.4,1.9509837637854533e-67,8895.4,1.2623170277577931e-217,8895.4,2.132744868411015e-67,8895.4,1.7991432241155915e-217
80,80,3/22/18,8712.8913,2.05938,1.1835983625221274,0.5382316764125085,7841.602169999999,8712.8913,2.2905517295521165e-69,8712.8913,2.2641254566907676e-218,8712.8913,2.5505853743479976e-69,8712.8913,3.420190600070568e-218,8712.8913,2.82442423238234e-69,8712.8913,5.057564857657969e-218,8712.8913,3.1120473134424595e-69,8712.8913,7.336366211143774e-218,8712.8913,3.4134342816337905e-69,8712.8913,1.04580095694705e-217
81,81,3/23/18,8918.7438,2.06063,1.1595774222077877,0.5406958561902735,8026.86942,8918.7438,6.3404987990968785e-71,8918.7438,7.134989675921854e-217,8918.7438,7.084137044803156e-71,8918.7438,1.074297055812837e-216,8918.7438,7.869825425051447e-71,8918.7438,1.5836899372885017e-216,8918.7438,8.69763483168034e-71,8918.7438,2.2905012228958024e-216,8918.7438,9.567631526376605e-71,8918.7438,3.255962635131664e-216
82,82,3/24/18,8535.8938,2.06313,1.1507808568722513,0.5438064045914596,7682.30442,8535.8938,1.1756260353108125e-71,8535.8938,3.198546943757526e-215,8535.8938,1.3153090486781459e-71,8535.8938,4.797253717077737e-215,8535.8938,1.4630874296554744e-71,8535.8938,7.045874544108552e-215,8535.8938,1.6189854066718857e-71,8535.8938,1.0154783444446956e-214,8535.8938,1.783025841585405e-71,8535.8938,1.438687612911329e-214
83,83,3/25/18,8449.835,2.05582,1.1548816471687082,0.5546480139830485,7604.8515,8449.835,5.378818789350741e-71,8449.835,1.3618857886654846e-206,8449.835,6.012563057295657e-71,8449.835,2.0103818826467314e-206,8449.835,6.682456470883638e-71,8449.835,2.9085421953119405e-206,8449.835,7.388576484456362e-71,8449.835,4.132258203905693e-206,8449.835,8.13099581434146e-71,8449.835,5.774990740179231e-206
84,84,3/26/18,8138.3363,2.06111,1.1468870580643629,0.5552203604424689,7324.50267,8138.3363,7.910613216611395e-72,8138.3363,3.120195063541108e-207,8138.3363,8.854858239712915e-72,8138.3363,4.6067859572622175e-207,8138.3363,9.854303022038933e-72,8138.3363,6.666062227082067e-207,8138.3363,1.090913852290084e-71,8138.3363,9.472234661444407e-207,8138.3363,1.2019545266751403e-71,8138.3363,1.3239881452839588e-206
85,85,3/27/18,7790.1575,2.0656,1.1488355150569238,0.5630255078137586,7011.141750000001,7790.1575,5.839656471275429e-72,7790.1575,3.9303887927690775e-203,7790.1575,6.536015591720922e-72,7790.1575,5.749872914314134e-203,7790.1575,7.273008422935852e-72,7790.1575,8.247886111985151e-203,7790.1575,8.050771538374286e-72,7790.1575,1.162318638477988e-202,7790.1575,8.869434004546084e-72,7790.1575,1.611852410182444e-202
86,86,3/28/18,7937.205,2.07959,1.1527464570188786,0.5734328756136081,7143.4845000000005,7937.205,1.8978907452214526e-72,7937.205,2.6219132501135633e-199,7937.205,2.1241852608127267e-72,7937.205,3.7960388878036925e-199,7937.205,2.363682495028659e-72,7937.205,5.391856036133909e-199,7937.205,2.616426771884935e-72,7937.205,7.527569456805122e-199,7937.205,2.8824599812142096e-72,7937.205,1.0346174229319658e-198
87,87,3/29/18,7086.4875,2.08258,1.1512474122602083,0.5753161105877322,6377.83875,7086.4875,9.224139154769152e-73,7086.4875,9.078562292830059e-199,7086.4875,1.0327493516245006e-72,7086.4875,1.3121086004391508e-198,7086.4875,1.1495608195310126e-72,7086.4875,1.8606177011790002e-198,7086.4875,1.2728721730052575e-72,7086.4875,2.5935155917410542e-198,7086.4875,1.4027059818597837e-72,7086.4875,3.559272924435786e-198
88,88,3/30/18,6844.3213,2.08476,1.1784512419659037,0.6407053956916914,6159.8891699999995,6844.3213,4.095655554217821e-71,6844.3213,4.2912919914592213e-166,6844.3213,4.5682287787034356e-71,6844.3213,5.808047117641592e-166,6844.3213,5.0667008196178706e-71,6844.3213,7.738932293409401e-166,6844.3213,5.591073665112094e-71,6844.3213,1.0167309475318761e-165,6844.3213,6.141348446149625e-71,6844.3213,1.3187948608777243e-165
89,89,3/31/18,6926.0175,2.08257,1.1763695226681492,0.6465158426569747,6233.41575,6926.0175,3.996278852625385e-71,6926.0175,2.5818352570208952e-163,6926.0175,4.4582888053063364e-71,6926.0175,3.476265091261973e-163,6926.0175,4.945714504188444e-71,6926.0175,4.609170606748687e-163,6926.0175,5.458562774120294e-71,6926.0175,6.027150179096185e-163,6926.0175,5.996839359360981e-71,6926.0175,7.782925463082887e-163
90,90,4/1/18,6816.74,,1.151309235095169,0.647189114193344,6135.066,,,,,,,,,,,,,,,,,,,,
91,91,4/2/18,7049.7938,,1.1505351421358303,0.6483968353023983,6344.814420000001,,,,,,,,,,,,,,,,,,,,
92,92,4/3/18,7417.8875,,1.1213536630718584,0.6537658419665401,6676.09875,,,,,,,,,,,,,,,,,,,,
93,93,4/4/18,6789.3013,,1.1282144139510075,0.6659092391770964,6110.37117,,,,,,,,,,,,,,,,,,,,
94,94,4/5/18,6774.7513,,1.141424358133468,0.7013840265416585,6097.27617,,,,,,,,,,,,,,,,,,,,
95,95,4/6/18,6620.4088,,1.104876593532551,0.7014043246741334,5958.367920000001,,,,,,,,,,,,,,,,,,,,
96,96,4/7/18,6896.2813,,1.0251913722217108,0.7037425846520916,6206.65317,,,,,,,,,,,,,,,,,,,,
97,97,4/8/18,7022.7088,,0.9942488935274588,0.7110306247314695,6320.43792,,,,,,,,,,,,,,,,,,,,
98,98,4/9/18,6773.9388,,0.994852591879322,0.7124649124199178,6096.54492,,,,,,,,,,,,,,,,,,,,
99,99,4/10/18,6830.9038,,0.9756587127123338,0.7180901295083284,6147.81342,,,,,,,,,,,,,,,,,,,,
100,100,4/11/18,6939.55,,0.965719488902988,0.7183921488856503,6245.595,,,,,,,,,,,,,,,,,,,,
101,101,4/12/18,7916.3725,,0.9665026751572764,0.7194635106763432,7124.735250000001,,,,,,,,,,,,,,,,,,,,
102,102,4/13/18,7889.2313,,1.0123106354993563,0.7905217305634398,7100.30817,,,,,,,,,,,,,,,,,,,,
103,103,4/14/18,8003.6813,,0.9825621291764304,0.7905678815639611,7203.31317,,,,,,,,,,,,,,,,,,,,
104,104,4/15/18,8357.0375,,0.9779073345359316,0.7913791200267024,7521.333750000001,,,,,,,,,,,,,,,,,,,,
105,105,4/16/18,8051.345,,0.9464724573055946,0.7986410817648367,7246.2105,,,,,,,,,,,,,,,,,,,,
106,106,4/17/18,7890.15,,0.9392624537067832,0.8040015494788898,7101.135,,,,,,,,,,,,,,,,,,,,
107,107,4/18/18,8163.69,,0.9388169862051028,0.8055735917913478,7347.321,,,,,,,,,,,,,,,,,,,,
108,108,4/19/18,8273.7413,,0.9164454634565509,0.8100212997741816,7446.3671699999995,,,,,,,,,,,,,,,,,,,,
109,109,4/20/18,8863.5025,,0.9051796296702092,0.810705725620124,7977.152250000001,,,,,,,,,,,,,,,,,,,,
110,110,4/21/18,8917.5963,,0.9041850964685808,0.8285975674350016,8025.83667,,,,,,,,,,,,,,,,,,,,
111,111,4/22/18,8792.83,,0.9041826130223414,0.8287357557918819,7913.5470000000005,,,,,,,,,,,,,,,,,,,,
112,112,4/23/18,8938.3038,,0.8886822836052777,0.8294764034948323,8044.47342,,,,,,,,,,,,,,,,,,,,
113,113,4/24/18,9652.1563,,0.8775106422243234,0.8304799100829199,8686.94067,,,,,,,,,,,,,,,,,,,,
114,114,4/25/18,8864.0875,,0.8949358579173039,0.8521852706934407,7977.67875,,,,,,,,,,,,,,,,,,,,
115,115,4/26/18,9278.9975,,0.9118741922346866,0.8781225745732609,8351.097749999999,,,,,,,,,,,,,,,,,,,,
116,116,4/27/18,8978.3325,,0.9189895043356938,0.8854633376884015,8080.499250000001,,,,,,,,,,,,,,,,,,,,
117,117,4/28/18,9342.4713,,0.9035262831851071,0.8892455288456399,8408.22417,,,,,,,,,,,,,,,,,,,,
118,118,4/29/18,9392.0313,,0.9071791550249618,0.8947266830557873,8452.82817,,,,,,,,,,,,,,,,,,,,
119,119,4/30/18,9244.3225,,0.9056060479036322,0.8948234522804971,8319.89025,,,,,,,,,,,,,,,,,,,,
120,120,5/1/18,9067.715,,0.8944752699457446,0.8956916764753315,8160.9435,,,,,,,,,,,,,,,,,,,,
121,121,5/2/18,9219.8638,,0.8947887114040838,0.8969757000806049,8297.877419999999,,,,,,,,,,,,,,,,,,,,
122,122,5/3/18,9734.675,,0.8904285748411718,0.8931167361280209,8761.2075,,,,,,,,,,,,,,,,,,,,
123,123,5/4/18,9692.7175,,0.901686301961354,0.9032394477148259,8723.44575,,,,,,,,,,,,,,,,,,,,
