,Unnamed: 0,Date,Price,12-Day,12-Day-Vol-Mean,12-Day-Vol-No-Mean,12-Day,90%-Spot-Vol-Mean-B-S-Call,90%-Spot-Vol-Mean-B-S-Put,90%-Spot-Vol-No-Mean-B-S-Call,90%-Spot-Vol-No-Mean-B-S-Put,95%-Spot-Vol-Mean-B-S-Call,95%-Spot-Vol-Mean-B-S-Put,95%-Spot-Vol-No-Mean-B-S-Call,95%-Spot-Vol-No-Mean-B-S-Put,100%-Spot-Vol-Mean-B-S-Call,100%-Spot-Vol-Mean-B-S-Put,100%-Spot-Vol-No-Mean-B-S-Call,100%-Spot-Vol-No-Mean-B-S-Put,105%-Spot-Vol-Mean-B-S-Call,105%-Spot-Vol-Mean-B-S-Put,105%-Spot-Vol-No-Mean-B-S-Call,105%-Spot-Vol-No-Mean-B-S-Put,110%-Spot-Vol-Mean-B-S-Call,110%-Spot-Vol-Mean-B-S-Put,110%-Spot-Vol-No-Mean-B-S-Call,110%-Spot-Vol-No-Mean-B-S-Put
0,0,1/1/18,13412.44,1.4986126086956522,,,,,,,,,,,,,,,,,,,,,,,
1,1,1/2/18,14740.7563,1.4980691304347826,,,,,,,,,,,,,,,,,,,,,,,
2,2,1/3/18,15134.6513,1.4903582608695651,,,,,,,,,,,,,,,,,,,,,,,
3,3,1/4/18,15155.2263,1.488251304347826,,,,,,,,,,,,,,,,,,,,,,,
4,4,1/5/18,16937.1738,1.4877,,,,,,,,,,,,,,,,,,,,,,,
5,5,1/6/18,17135.8363,1.4868917391304348,,,,,,,,,,,,,,,,,,,,,,,
6,6,1/7/18,16178.495,1.4838082608695653,,,,,,,,,,,,,,,,,,,,,,,
7,7,1/8/18,14970.3575,1.4840586956521735,,,,,,,,,,,,,,,,,,,,,,,
8,8,1/9/18,14439.4738,1.4850473913043478,,,,,,,,,,,,,,,,,,,,,,,
9,9,1/10/18,14890.7225,1.4861708695652174,,,,,,,,,,,,,,,,,,,,,,,
10,10,1/11/18,13287.26,1.485564347826087,,,,,,,,,,,,,,,,,,,,,,,
11,11,1/12/18,13812.715,1.4856404347826089,,,,,,,,,,,,,,,,,,,,,,,
12,12,1/13/18,14188.785,1.4853747826086956,1.2632749611258558,0.0,,,,,,,,,,,,,,,,,,,,,
13,13,1/14/18,13619.0288,1.4861669565217392,1.27029228333642,0.0,,,,,,,,,,,,,,,,,,,,,
14,14,1/15/18,13585.9013,1.4866817391304348,1.1682914073667674,0.2360821121325994,,,,,,,,,,,,,,,,,,,,,
15,15,1/16/18,11348.02,1.4863556521739132,1.1520083264470202,0.2364985658427053,10213.218,11348.019817434119,6.528663865807201e-07,11348.019816781254,6.4281405394106584e-108,11348.01980731964,7.172067122375172e-07,11348.019806602435,2.8130118665789903e-107,11348.019797207593,7.83977879420275e-07,11348.019796423616,1.136646694353677e-106,11348.01978709793,8.531331394627597e-07,11348.019786244797,4.274752568143867e-106,11348.019776990604,9.246285025161285e-07,11348.019776065978,1.5066091976294196e-105
16,16,1/17/18,11141.2488,1.486438695652174,1.4841897312040515,1.0634353512574335,10027.12392,11141.248644909192,2.4610363050649775e-05,11141.24862041297,1.1413981272668331e-07,11141.2486367268,2.6411368299123023e-05,11141.248610442135,1.2670498864524882e-07,11141.248628571397,2.823936467069123e-05,11141.24860047191,1.3987622230584775e-07,11141.24862044187,3.009323399470194e-05,11141.248590502282,1.5364782807250537e-07,11141.248612337191,3.1971953458255514e-05,11141.24858053325,1.6801434029326274e-07
