,Unnamed: 0,Date,Price,10-Day,10-Day-Vol-Mean,10-Day-Vol-No-Mean,10-Day,90%-Spot-Vol-Mean-B-S-Call,90%-Spot-Vol-Mean-B-S-Put,90%-Spot-Vol-No-Mean-B-S-Call,90%-Spot-Vol-No-Mean-B-S-Put,95%-Spot-Vol-Mean-B-S-Call,95%-Spot-Vol-Mean-B-S-Put,95%-Spot-Vol-No-Mean-B-S-Call,95%-Spot-Vol-No-Mean-B-S-Put,100%-Spot-Vol-Mean-B-S-Call,100%-Spot-Vol-Mean-B-S-Put,100%-Spot-Vol-No-Mean-B-S-Call,100%-Spot-Vol-No-Mean-B-S-Put,105%-Spot-Vol-Mean-B-S-Call,105%-Spot-Vol-Mean-B-S-Put,105%-Spot-Vol-No-Mean-B-S-Call,105%-Spot-Vol-No-Mean-B-S-Put,110%-Spot-Vol-Mean-B-S-Call,110%-Spot-Vol-Mean-B-S-Put,110%-Spot-Vol-No-Mean-B-S-Call,110%-Spot-Vol-No-Mean-B-S-Put
0,0,1/1/18,13412.44,1.4913195652173914,,,,,,,,,,,,,,,,,,,,,,,
1,1,1/2/18,14740.7563,1.4909934782608696,,,,,,,,,,,,,,,,,,,,,,,
2,2,1/3/18,15134.6513,1.4829669565217392,,,,,,,,,,,,,,,,,,,,,,,
3,3,1/4/18,15155.2263,1.4808347826086956,,,,,,,,,,,,,,,,,,,,,,,
4,4,1/5/18,16937.1738,1.4805,,,,,,,,,,,,,,,,,,,,,,,
5,5,1/6/18,17135.8363,1.479463043478261,,,,,,,,,,,,,,,,,,,,,,,
6,6,1/7/18,16178.495,1.476036956521739,,,,,,,,,,,,,,,,,,,,,,,
7,7,1/8/18,14970.3575,1.4763152173913043,,,,,,,,,,,,,,,,,,,,,,,
8,8,1/9/18,14439.4738,1.4767804347826088,,,,,,,,,,,,,,,,,,,,,,,
9,9,1/10/18,14890.7225,1.4780265217391304,,,,,,,,,,,,,,,,,,,,,,,
10,10,1/11/18,13287.26,1.4777226086956519,1.1478051925076314,0.0,,,,,,,,,,,,,,,,,,,,,
11,11,1/12/18,13812.715,1.4778082608695653,1.3756112649078591,0.0,,,,,,,,,,,,,,,,,,,,,
12,12,1/13/18,14188.785,1.4773608695652174,1.2549323423846452,0.24698822297642825,,,,,,,,,,,,,,,,,,,,,
13,13,1/14/18,13619.0288,1.4778321739130436,1.2554580179242687,0.30044538572356605,12257.12592,13619.024235149025,0.00011514052671369712,13619.024120008497,5.589079710663026e-56,13619.023985408794,0.00012539982742555686,13619.023860008969,1.4082187287017246e-55,13619.023735965868,0.0001359564266451231,13619.023600009441,3.3738044694834214e-55,13619.023486811804,0.00014680188998158496,13619.023340009913,7.72479810493344e-55,13619.02323793876,0.00015792837366007418,13619.023080010385,1.6976837874457464e-54
