,Unnamed: 0,Date,Price,3-Day,3-Day-Vol-Mean,3-Day-Vol-No-Mean,3-Day,90%-Spot-Vol-Mean-B-S-Call,90%-Spot-Vol-Mean-B-S-Put,90%-Spot-Vol-No-Mean-B-S-Call,90%-Spot-Vol-No-Mean-B-S-Put,95%-Spot-Vol-Mean-B-S-Call,95%-Spot-Vol-Mean-B-S-Put,95%-Spot-Vol-No-Mean-B-S-Call,95%-Spot-Vol-No-Mean-B-S-Put,100%-Spot-Vol-Mean-B-S-Call,100%-Spot-Vol-Mean-B-S-Put,100%-Spot-Vol-No-Mean-B-S-Call,100%-Spot-Vol-No-Mean-B-S-Put,105%-Spot-Vol-Mean-B-S-Call,105%-Spot-Vol-Mean-B-S-Put,105%-Spot-Vol-No-Mean-B-S-Call,105%-Spot-Vol-No-Mean-B-S-Put,110%-Spot-Vol-Mean-B-S-Call,110%-Spot-Vol-Mean-B-S-Put,110%-Spot-Vol-No-Mean-B-S-Call,110%-Spot-Vol-No-Mean-B-S-Put
0,0,1/1/18,13412.44,1.4459600000000001,,,,,,,,,,,,,,,,,,,,,,,
1,1,1/2/18,14740.7563,1.4517933333333333,,,,,,,,,,,,,,,,,,,,,,,
2,2,1/3/18,15134.6513,1.4497933333333333,,,,,,,,,,,,,,,,,,,,,,,
3,3,1/4/18,15155.2263,1.4482366666666666,0.7554362764698153,0.0,,,,,,,,,,,,,,,,,,,,,
4,4,1/5/18,16937.1738,1.4482333333333333,0.9202543797785736,0.0,,,,,,,,,,,,,,,,,,,,,
5,5,1/6/18,17135.8363,1.4477733333333334,1.099526576207342,1.5017618112589173,,,,,,,,,,,,,,,,,,,,,
6,6,1/7/18,16178.495,1.44646,1.158565799980426,1.5100017241537025,14560.6455,15999.556733774223,10.999724550973905,16033.251389876597,44.69438065334724,15990.222996980327,12.218098355786942,16026.408190444497,48.40329181995726,15980.943999107536,13.491211081704314,16019.644095696503,52.19130767066952,15971.718584338734,14.817906911611388,16012.955682594922,56.05500516779664,15962.545644082556,16.19707725414188,16006.339806966089,59.99124013767428
7,7,1/8/18,14970.3575,1.445733333333333,1.6197438171067209,1.6980183887583815,13473.321750000001,14848.515066569038,54.29540167887567,14857.976802305408,63.757137415246135,14842.957781836301,58.52355223002074,14852.964134030526,68.52990442424507,14837.472813294014,62.82401897161554,14848.021340289431,73.37254596702888,14832.05673442139,67.19337538286962,14843.144939752998,78.2815807144769,14826.706416477002,71.62849272236045,14838.33176442349,83.25384066884875
8,8,1/9/18,14439.4738,1.44646,0.8946117113028712,1.3142508782680478,12995.52642,14271.083916786394,1.1317343067871612,14290.748806553138,20.79662407352947,14261.844484717207,1.31016987762054,14283.31962983796,22.785314998373913,14252.62037810986,1.503930910293903,14275.95401768888,24.83757048931479,14243.411849249442,1.7132696898967157,14268.649860810949,26.951281251404765,14234.219125859116,1.9384139395927908,14261.405189855417,29.12447793589417
9,9,1/10/18,14890.7225,1.4469366666666668,0.3965314496104999,1.3929675843550449,13401.65025,14716.152967155278,7.401734421171546e-09,14744.84547483245,28.692507684572696,14706.454659780118,1.2913318772620937e-08,14737.726259708443,31.27159994123871,14696.756352408303,2.1774843355282498e-08,14730.676961342233,33.92060895570174,14687.058045041473,3.561590863317039e-08,14723.694940099309,36.63689509345201,14677.359737681863,5.6680754179506065e-08,14716.777750597232,39.418012972048835
