,Unnamed: 0,Date,Price,6-Day,6-Day-Vol-Mean,6-Day-Vol-No-Mean,6-Day,90%-Spot-Vol-Mean-B-S-Call,90%-Spot-Vol-Mean-B-S-Put,90%-Spot-Vol-No-Mean-B-S-Call,90%-Spot-Vol-No-Mean-B-S-Put,95%-Spot-Vol-Mean-B-S-Call,95%-Spot-Vol-Mean-B-S-Put,95%-Spot-Vol-No-Mean-B-S-Call,95%-Spot-Vol-No-Mean-B-S-Put,100%-Spot-Vol-Mean-B-S-Call,100%-Spot-Vol-Mean-B-S-Put,100%-Spot-Vol-No-Mean-B-S-Call,100%-Spot-Vol-No-Mean-B-S-Put,105%-Spot-Vol-Mean-B-S-Call,105%-Spot-Vol-Mean-B-S-Put,105%-Spot-Vol-No-Mean-B-S-Call,105%-Spot-Vol-No-Mean-B-S-Put,110%-Spot-Vol-Mean-B-S-Call,110%-Spot-Vol-Mean-B-S-Put,110%-Spot-Vol-No-Mean-B-S-Call,110%-Spot-Vol-No-Mean-B-S-Put
0,0,1/1/18,13412.44,1.471775,,,,,,,,,,,,,,,,,,,,,,,
1,1,1/2/18,14740.7563,1.4732333333333334,,,,,,,,,,,,,,,,,,,,,,,
2,2,1/3/18,15134.6513,1.4663583333333332,,,,,,,,,,,,,,,,,,,,,,,
3,3,1/4/18,15155.2263,1.4643416666666669,,,,,,,,,,,,,,,,,,,,,,,
4,4,1/5/18,16937.1738,1.4643333333333333,,,,,,,,,,,,,,,,,,,,,,,
5,5,1/6/18,17135.8363,1.4631833333333333,,,,,,,,,,,,,,,,,,,,,,,
6,6,1/7/18,16178.495,1.4599,0.8729184770007271,0.0,,,,,,,,,,,,,,,,,,,,,
7,7,1/8/18,14970.3575,1.4599583333333332,1.1947647917972093,0.0,,,,,,,,,,,,,,,,,,,,,
8,8,1/9/18,14439.4738,1.4599,1.2810195580128507,0.6631070683448909,,,,,,,,,,,,,,,,,,,,,
9,9,1/10/18,14890.7225,1.461091666666667,1.2889607675607675,0.7313542095180623,13401.65025,14888.776671366186,0.14295756540079196,14888.633728771349,1.4970564101340828e-05,14888.673476910757,0.15580678770754508,14888.517688178124,1.805507503794991e-05,14888.570651787373,0.16902534205816508,14888.401647995177,2.154986103867104e-05,14888.46818446568,0.18260169809951854,14888.285608249435,2.548185424473404e-05,14888.366064227697,0.19652513785120357,14888.169568967805,2.987795863969856e-05
10,10,1/11/18,13287.26,1.4612166666666666,1.324213609830276,0.7771787967957822,11958.534,13285.557230075872,0.15969426680196225,13285.397597235835,6.142676454832079e-05,13285.467681486447,0.17361591020753342,13285.294138402736,7.282649689459555e-05,13285.378499983242,0.18790463983150263,13285.190680875263,8.553185030695282e-05,13285.289673262203,0.20254815162133494,13285.087224716943,9.960636178095623e-05,13285.201189923508,0.21753504575550792,13284.983769990122,0.00011511236979782813
11,11,1/12/18,13812.715,1.4615083333333334,1.0421606671487584,1.2456303017903203,12431.443500000001,13810.79528202703,0.013013567177665714,13810.879490462532,0.09722200267965922,13810.689442205183,0.014547719783741713,13810.781213290908,0.10631880550761182,13810.583684641464,0.01616413051979881,13810.683227144427,0.1157066334803589,13810.478008703827,0.01786216733128148,13810.585523846536,0.12537731004045988,13810.372413765177,0.019641203135023454,13810.488095761088,0.13532319904792656
12,12,1/13/18,14188.785,1.4607,1.1563778681431562,1.2889532873066196,12769.906500000001,14186.837617708816,0.04762284955789705,14186.926717892773,0.13672303351520157,14186.731667504657,0.05250626432978007,14186.82817165918,0.14901041885050165,14186.625912339294,0.05758471789500765,14186.729978485642,0.1616508642454394,14186.520348206746,0.06285420427905375,14186.632127345858,0.1746333433896794,14186.414971316017,0.06831093248145856,14186.534607990514,0.18794760697831858
13,13,1/14/18,13619.0288,1.4606916666666667,1.2265997586705977,1.3092273379298542,12257.12592,13617.19736832945,0.08355900719086992,13617.263603254158,0.14979393189919576,13617.098942062892,0.09152111162193574,13617.170439406036,0.16301845476440124,13617.000782604653,0.09975002436721607,13617.077637112414,0.1766045321288824,13616.902882844925,0.10823863562492717,13616.985184594587,0.1905403852871782,13616.805236128559,0.11698029024535649,13616.893070925005,0.20481508669131143
14,14,1/15/18,13585.9013,1.4612166666666666,1.1349409065117444,1.1819398116510471,12227.311169999999,13584.033817360094,0.036841853841133435,13584.054195766843,0.05722026058931748,13583.931892496792,0.04071279574657837,13583.954108338383,0.06292863733689522,13583.830130926743,0.044747030905589125,13583.854234810233,0.06885091439410806,13583.728529642682,0.04894155205167459,13583.754570289426,0.07498219879651871,13583.627085785814,0.053293500392660904,13583.65511016627,0.08131788085001815
15,15,1/16/18,11348.02,1.4611333333333332,1.121193012574453,1.1411602430086436,10213.218,11346.45535032511,0.026788377104489173,11346.461316518651,0.032754570647311104,11346.36979685603,0.02964813313515853,11346.376320361964,0.0361716390704936,11346.284368309196,0.03263281141259364,11346.291466086019,0.03973058823615999,11346.199062560408,0.035740287736685944,11346.206750989044,0.043428716371734344,11346.113877583583,0.038968536022510894,11346.122172506226,0.04726345866428099
16,16,1/17/18,11141.2488,1.4609416666666666,1.6431421395785428,1.8968494357915704,10027.12392,11140.209597310353,0.5250357602590325,11140.588991001208,0.9044294511168591,11140.159774133885,0.5621147198963374,11140.559676492026,0.9620170780394224,11140.110397355795,0.5996400779152501,11140.530720889734,1.0199636118529505,11140.06144556929,0.6375904275150961,11140.502104613744,1.078249471970721,11140.012899305842,0.6759463001725206,11140.473809996225,1.1368569905563624
17,17,1/18/18,11250.6475,1.4604166666666667,1.51578754546404,1.6355840000925286,10125.58275,11249.411096874876,0.3481785511817745,11249.583753136567,0.5208348128755445,11249.349468643537,0.3745826351958057,11249.532640145375,0.5577541370318932,11249.288276037556,0.4014223445647176,11249.481979865248,0.595126172257339,11249.22750019093,0.4286788132893288,11249.431750693633,0.6329293159902548,11249.167123847417,0.45633478512542297,11249.381932978304,0.6711439160119447
