,Unnamed: 0,Date,Price,2-Day,2-Day-Vol-Mean,2-Day-Vol-No-Mean,2-Day,90%-Spot-Vol-Mean-B-S-Call,90%-Spot-Vol-Mean-B-S-Put,90%-Spot-Vol-No-Mean-B-S-Call,90%-Spot-Vol-No-Mean-B-S-Put,95%-Spot-Vol-Mean-B-S-Call,95%-Spot-Vol-Mean-B-S-Put,95%-Spot-Vol-No-Mean-B-S-Call,95%-Spot-Vol-No-Mean-B-S-Put,100%-Spot-Vol-Mean-B-S-Call,100%-Spot-Vol-Mean-B-S-Put,100%-Spot-Vol-No-Mean-B-S-Call,100%-Spot-Vol-No-Mean-B-S-Put,105%-Spot-Vol-Mean-B-S-Call,105%-Spot-Vol-Mean-B-S-Put,105%-Spot-Vol-No-Mean-B-S-Call,105%-Spot-Vol-No-Mean-B-S-Put,110%-Spot-Vol-Mean-B-S-Call,110%-Spot-Vol-Mean-B-S-Put,110%-Spot-Vol-No-Mean-B-S-Call,110%-Spot-Vol-No-Mean-B-S-Put
0,0,1/1/18,13412.44,1.437355,,,,,,,,,,,,,,,,,,,,,,,
1,1,1/2/18,14740.7563,1.4446466666666666,,,,,,,,,,,,,,,,,,,,,,,
2,2,1/3/18,15134.6513,1.4442716666666666,0.9020753181476804,0.0,,,,,,,,,,,,,,,,,,,,,
3,3,1/4/18,15155.2263,1.4428683333333334,0.919478500470592,0.0,,,,,,,,,,,,,,,,,,,,,
4,4,1/5/18,16937.1738,1.4428666666666667,0.3378957857502943,0.025954867742593188,,,,,,,,,,,,,,,,,,,,,
5,5,1/6/18,17135.8363,1.4426366666666666,1.4834089482733297,2.1239705107818385,15422.25267,16464.531928242322,189.86688632066011,16764.862899593423,490.1978576717605,16433.82012120985,206.99792695920502,16750.35853529446,523.5363410438165,16403.55871141622,224.57936483659333,16736.14583118281,557.166484603185,16373.728726648911,242.59222774030283,16722.20768081849,591.0711819098852,16344.31263363531,261.01898239772186,16708.528675516496,625.2350242789058
6,6,1/7/18,16178.495,1.4419799999999998,1.3442287379330595,2.1354649175049234,14560.6455,15487.597387074193,123.23043002887187,15832.547465552103,468.18050850678185,15454.658136623711,135.5205152980958,15819.053837846626,499.9162165210112,15422.137856132771,148.22957052686047,15805.832448079414,531.9241624735029,15390.021870088285,161.34292020207818,15792.86728145673,564.188331570525,15358.296432741856,174.84681857535384,15780.143916121757,596.6943019552543
7,7,1/8/18,14970.3575,1.440991666666667,0.9341676345027702,1.1206943479878404,13473.321750000001,14230.791038961625,15.25670846063942,14263.639765982523,48.10543548154076,14191.249317665319,17.649607692057618,14227.62424725984,54.02453728657995,14151.905036651238,20.239947205699508,14191.926065742626,60.260976297087964,14112.75988768147,23.0294187636569,14156.539697664964,66.80922874715009,14073.815212388035,26.01936399794436,14121.459679834332,73.66383144424123
8,8,1/9/18,14439.4738,1.4419799999999998,0.271829773086485,1.8452309892459775,12995.52642,13712.856117323745,5.703090598646782e-13,14019.081401608642,306.22528428489966,13672.488468286178,1.793363156373949e-12,14001.617338005666,329.12886971949234,13632.120819248612,5.223907872174426e-12,13984.4730156158,352.35219636719455,13591.753170211048,1.4213783177111843e-11,13967.631303733657,375.8781335226237,13551.385521173503,3.638222039348671e-11,13951.076658126769,399.6911369533034
9,9,1/10/18,14890.7225,1.4422183333333334,0.560693907497808,1.6353577281130112,13401.65025,14141.80193103422,0.04758509820774848,14368.994386209682,227.24004027366965,14100.21008181551,0.065077771942192,14346.127081524312,245.9820774807414,14058.622904516189,0.08724236506512845,14323.635280624954,265.099618473829,14017.041211158352,0.11489089967150945,14301.501004141099,284.57468388241733,13975.465880188854,0.1489018226175003,14279.707794698765,304.3908163325263
10,10,1/11/18,13287.26,1.442243333333333,0.9034863827053088,0.9063550576346556,11958.534,12629.46507990184,10.489444241983708,12629.721629439997,10.745993780139553,12594.065057376287,12.216330846438751,12594.355720729569,12.506994199722566,12558.819139858655,14.09732245881413,12559.14581123354,14.423993833699676,12523.729580315234,16.134672045401945,12524.094090162947,16.49918189311408,12488.798315123378,18.33031598355551,12489.202430062282,18.73443092245637
11,11,1/12/18,13812.715,1.4433016666666667,1.954861795804565,2.254679432822385,12431.443500000001,13453.100630242205,333.62889899955604,13557.111463741905,437.63973249925493,13438.530452382052,357.57223607036747,13547.36058196739,466.4023656557047,13424.238361525087,381.79366014436704,13537.812048089969,495.3673467092467,13410.208834173973,406.2776477242162,13528.45364007587,524.5224536261123,13396.427830812854,431.0101592940613,13519.2743758847,553.8567043659049
12,12,1/13/18,14188.785,1.44214,2.063086981884388,2.2993408780230933,12769.906500000001,13859.449899194082,384.4390715904224,13940.054584543814,465.0437569401553,13846.415361870764,411.05865495579144,13930.642864749805,495.28615783483195,13833.638547422386,437.9359611961005,13921.428407351437,525.7258211251504,13821.104579459156,465.0561139215546,13912.39919046621,556.350724928611,13808.800040320662,492.4056954717478,13903.544420009403,587.1500751604863
13,13,1/14/18,13619.0288,1.4421383333333333,0.16105119477536972,0.901336157170698,12257.12592,12933.914224393093,6.06639775938186e-38,12944.477534799638,10.563310406547043,12895.852303526042,1.4166764892795234e-36,12908.160626041634,12.308322515592153,12857.790382658992,2.673276653204652e-35,12872.000290422624,14.20990776363191,12819.728461791941,4.172150905521225e-34,12835.99888534576,16.27042355381595,12781.66654092489,5.493120824366309e-33,12800.158443749844,18.491902824951964
14,14,1/15/18,13585.9013,1.442243333333333,0.9165515769237456,0.9361947596417308,12227.311169999999,12914.550864815237,11.954129808954711,12916.56644958853,13.969714582247867,12878.517076598591,13.881706314183198,12880.790425336521,16.155055052114644,12842.649670418648,15.975664856113589,12845.193959925178,18.519954362642395,12806.950642323764,18.238001483102146,12809.778538214494,21.065897373833934,12771.42166555496,20.670389436171362,12774.545329676126,23.794053557339097
