Datetime,Timestamp,Price,VIX,5-Day-LIBOR,5-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls.1,100-Calls-P.1,100-Calls-ROI.1,105-Calls,105-Calls-P,105-Calls-ROI,105-Puts,105-Puts-P,105-Puts-ROI,100-Bull-Spreads,100-Bull-Spreads-P,100-Bull-Spreads-ROI
2015-05-18,1431921600000,247.13999900000002,12.85,0.138833333,16.80511010261217,1.9415478713539187,-1.6515538713539115,-85.06377286500884,1.9368477421058827,-1.9368477421058827,-100.0,,,,0.010631302203381487,-0.010631302203381487,-100.0,12.36269611649297,-0.29569016649298874,-2.3917935352185107,1.9309165691505372,3.069083430849463,158.94438319515982
2015-05-19,1432008000000,244.350006,12.88,0.140666667,18.626663233491968,2.1274741138663416,4.972516886133646,233.72866695411383,2.12276567965202,-2.12276567965202,-100.0,,,,0.02398825574307617,-0.02398825574307617,-100.0,12.236544699818067,-7.119035399818017,-58.17847745796951,2.1034858581232654,2.8965141418767346,137.70067104045145
2015-05-20,1432094400000,245.61999500000002,12.11,0.140333333,18.78688478771613,2.156899889088251,3.023108110911764,140.15987140644114,2.1521781985069453,-2.1521781985069453,-100.0,,,,0.02568803797409469,-0.02568803797409469,-100.0,12.301730012863743,-5.200738262863752,-42.276478653209054,2.1312118511141565,2.8687881488858435,134.60830500666071
2015-05-21,1432180800000,247.729996,12.13,0.140333333,12.975334827986936,1.5032329082532527,0.2167680917467436,14.420126818446702,1.4984706559422565,-1.4984706559422565,-100.0,,,,0.0006843239484478902,-0.0006843239484478902,-100.0,12.382183759021927,-1.7156849590219283,-13.856077348002875,1.5025485843048048,3.4974514156951955,232.76794189742537
2015-05-22,1432267200000,247.460007,14.06,0.139,12.96680779539613,1.5005868994896048,-0.6105878994895875,-40.689939362876416,1.4958750346269625,-1.4958750346269625,-100.0,,,,0.0006777522253824664,-0.0006777522253824664,-100.0,12.36873064411958,-0.8857292941195851,-7.1610363230012135,1.4999091472642223,3.5000908527357777,233.35352405309425
2015-05-26,1432612800000,247.42999300000002,13.27,0.140333333,12.033987100870116,1.3926610769303522,0.16735092306964816,12.01662959077713,1.387904591744871,-1.387904591744871,-100.0,,,,0.00024209559617495435,-0.00024209559617495435,-100.0,12.366747436151373,-1.5552597861513675,-12.57614254824126,1.3924189813341772,3.607581018665823,259.08731976701
2015-05-27,1432699200000,251.44999700000002,13.31,0.139833333,11.137834773467862,1.3100665742396984,-1.3100665742396984,-100.0,1.3052500325402576,4.224748967459746,323.6735385662167,,,,7.326596790874218e-05,-7.326596790874218e-05,-100.0,12.567515747183563,5.534983102816484,44.04198263333704,1.3099933082717896,3.69000669172821,281.68133901357527
2015-05-28,1432785600000,250.80000299999998,13.84,0.139833333,12.642388129400173,1.4828649671660232,-1.4828649671660232,-100.0,1.4780608761456335,0.18194312385438136,12.309582561229673,,,,0.0004912568237634972,-0.0004912568237634972,-100.0,12.535447111252411,1.6645570387476312,13.278800699924345,1.4823737103422598,3.5176262896577404,237.29686145375368
2015-05-29,1432872000000,249.44999700000002,13.97,0.139666667,13.451252031855118,1.5690887445162789,5.270923255483723,335.92257123153684,1.5643162080257582,-1.5643162080257582,-100.0,,,,0.001083818279944554,-0.001083818279944554,-100.0,12.468572504964866,-6.83608465496485,-54.8265220597048,1.5680049262363343,3.431995073763666,218.87654919563596
2015-06-01,1433131200000,248.350006,14.24,0.138166667,14.032099261974466,1.6294971055909429,6.02049689440905,369.46962800683815,1.6247966442410868,-1.6247966442410868,-100.0,,,,0.0017772701678007152,-0.0017772701678007152,-100.0,12.414342085750462,-7.646835785750426,-61.59678646625729,1.6277198354231421,3.372280164576858,207.17816980464576
2015-06-02,1433217600000,248.99000499999997,13.66,0.141,14.060949319401224,1.63709833520997,0.07289366479002979,4.452613702076769,1.6322891226545548,-1.6322891226545548,-100.0,,,,0.0018241826389449047,-0.0018241826389449047,-100.0,12.44627475945583,-1.7067665094558038,-13.713071119204715,1.635274152571025,3.364725847428975,205.75912865367903
2015-06-03,1433304000000,245.919998,14.71,0.1405,8.585526657499576,0.9882014922895336,4.50180450771046,455.55532377110336,0.9834684200676804,-0.9834684200676804,-100.0,,,,2.9395566166314554e-07,-2.9395566166314554e-07,-100.0,12.291030468122699,-5.485036568122696,-44.62633611029088,0.9882011983338719,4.011798801666128,405.96983776483023
