Date,Price,1 Day Movement,2 Day Movement,7 Day Movement,14 Day Movement,1 Month Movement,2 Month Movement,6 Month Movement,1 Year Movement,1 Day % Change,2 Day % Change,7 Day % Change,14 Day % Change,1 Month % Change,2 Month % Change,6 Month % Change,1 Year % Change
8/31/13 00:00,129.46,6.226800000000011,11.937300000000008,20.772500000000008,29.89500000000001,33.042500000000004,41.80380000000001,93.308,119.30000000000001,5.052859132117004,10.157441923985754,19.112133410005757,30.025611409631907,34.27023102652527,47.69063682888376,258.09913697720737,1174.212598425197
9/1/13 00:00,128.2597,-1.2002999999999986,5.026500000000013,16.464700000000008,29.41470000000001,31.019700000000014,51.369600000000005,87.92970000000001,118.2943,-0.9271589680210092,4.078852127511103,14.727581734424621,29.758409631240845,31.9001439736734,66.8091210702028,218.0255393007687,1187.0501936700987
9/2/13 00:00,127.3648,-0.8949000000000069,-2.0952000000000055,15.134799999999998,25.0651,30.704800000000006,49.6798,86.3447,117.1607,-0.6977250063737923,-1.6184149544260815,13.485520805488726,24.501635879675113,31.7657769501345,63.950312158074276,210.4936360467186,1148.1727932889721
9/3/13 00:00,127.5915,0.2266999999999939,-0.668200000000013,10.145399999999995,22.578999999999994,30.991500000000002,61.25149999999999,85.5915,117.0615,0.1779926635930759,-0.5209742421041161,8.638345590019588,21.501249851208183,32.08229813664597,92.3296653602653,203.78928571428568,1111.6951566951566
9/4/13 00:00,120.5738,-7.017699999999991,-6.790999999999997,2.9838000000000022,9.128800000000012,23.653800000000004,53.7188,76.3938,110.18910000000001,-5.5001312783375,-5.331928444907852,2.5374606684241874,8.191305128090102,24.405489063144863,80.35120783785806,172.91489361702128,1061.0715764538215
9/5/13 00:00,120.5333,-0.04050000000000864,-7.058199999999999,3.0105999999999966,10.803299999999993,23.400199999999998,48.02799999999999,73.6833,109.53359999999999,-0.03358938674903556,-5.53187320471975,2.5617178638679987,9.845347671557453,24.090860890880656,66.24067481963387,157.27491995731057,995.7871578315771
9/6/13 00:00,116.321,-4.212299999999999,-4.252800000000008,-6.912199999999999,8.773499999999999,19.400999999999996,41.760999999999996,70.321,105.14,-3.494718886813851,-3.5271344189202027,-5.609040420925529,8.157790743624908,20.017540239372675,56.00992489270386,152.87173913043478,940.3452285126555
9/7/13 00:00,119.0547,2.733699999999999,-1.4786000000000001,-10.405300000000011,10.367199999999997,24.27969999999999,44.8297,70.65469999999999,108.0547,2.3501345414843398,-1.2267149410163003,-8.03746330913024,9.538539390454282,25.618253758902654,60.39703603907041,145.98078512396694,982.3154545454545
9/8/13 00:00,116.595,-2.459699999999998,0.2740000000000009,-11.66470000000001,4.799999999999997,23.235,32.08,72.3051,105.55799999999999,-2.066025112826287,0.23555505884578098,-9.094594794779661,4.293573057829059,24.88753213367609,37.957758977696265,163.25415049480804,956.4011959771676
9/9/13 00:00,120.0188,3.4238,0.964100000000002,-7.346000000000004,7.788799999999995,26.731300000000005,28.7988,73.0988,108.9988,2.9364895578712638,0.8097958333438343,-5.767684635001196,6.940033859039469,28.654750100495786,31.570708178031133,155.79454390451832,989.0998185117969
9/10/13 00:00,121.458,1.4391999999999996,4.8629999999999995,-6.133499999999998,4.011899999999997,27.295500000000004,32.992999999999995,74.2884,110.288,1.1991454672101367,4.1708478065097125,-4.807138406555294,3.415949954915486,28.98765432098766,37.294975414005535,157.49211356466876,987.3589973142347
