Date,Price
3/29/18,49.200001
4/2/18,47.68
4/3/18,47.580002
4/4/18,47.669998
4/5/18,48.02
4/6/18,45.869999
4/9/18,45.889999
4/10/18,47.799999
4/11/18,47.759998
4/12/18,49.689999
4/13/18,47.5
4/16/18,47.029999
4/17/18,49.130001
4/18/18,51.380001
4/19/18,50.630001
4/20/18,51.459999
4/23/18,50.349998
4/24/18,46.009998
4/25/18,44.75
4/26/18,46.740002
4/27/18,47.57
4/30/18,47.34
5/1/18,48.200001
5/2/18,48.66
5/3/18,49.209999
5/4/18,49.099998
5/7/18,51.119999
5/8/18,53.32
5/9/18,54.259998
5/10/18,54.650002
5/11/18,54.73
5/14/18,54.279999
5/15/18,54.650002
5/16/18,56.59
5/17/18,54.82
5/18/18,55.040001
5/21/18,56.389999
5/22/18,54.630001
5/23/18,55.09
5/24/18,55.549999
5/25/18,55.77
5/29/18,56.919998
5/30/18,57.91
5/31/18,58.25
6/1/18,59.41
6/4/18,61.200001
6/5/18,61.57
6/6/18,62.720001
6/7/18,60.669998
6/8/18,61.779999
6/11/18,61.290001
6/12/18,63.209999
6/13/18,62.5
6/14/18,63.880001
6/15/18,64.480003
6/18/18,66.199997
6/19/18,65.959999
6/20/18,67.589996
6/21/18,67.099998
6/22/18,65.75
6/25/18,61.889999
6/26/18,62.549999
6/27/18,60.09
6/28/18,61.549999
6/29/18,61.639999
7/2/18,63.139999
7/3/18,61.75
7/5/18,64.150002
7/6/18,66.440002
7/9/18,66.480003
7/10/18,64.760002
7/11/18,65.330002
7/12/18,67.279999
7/13/18,66.970001
7/16/18,66.949997
7/17/18,68.330002
7/18/2018,68.290001
