,Unnamed: 0,Date,Price,1-Month,1-Month-Vol-Mean,1-Month-Vol-No-Mean,1-Month,90%-Spot-Vol-Mean-B-S-Call,90%-Spot-Vol-Mean-B-S-Put,90%-Spot-Vol-No-Mean-B-S-Call,90%-Spot-Vol-No-Mean-B-S-Put,95%-Spot-Vol-Mean-B-S-Call,95%-Spot-Vol-Mean-B-S-Put,95%-Spot-Vol-No-Mean-B-S-Call,95%-Spot-Vol-No-Mean-B-S-Put,100%-Spot-Vol-Mean-B-S-Call,100%-Spot-Vol-Mean-B-S-Put,100%-Spot-Vol-No-Mean-B-S-Call,100%-Spot-Vol-No-Mean-B-S-Put,105%-Spot-Vol-Mean-B-S-Call,105%-Spot-Vol-Mean-B-S-Put,105%-Spot-Vol-No-Mean-B-S-Call,105%-Spot-Vol-No-Mean-B-S-Put,110%-Spot-Vol-Mean-B-S-Call,110%-Spot-Vol-Mean-B-S-Put,110%-Spot-Vol-No-Mean-B-S-Call,110%-Spot-Vol-No-Mean-B-S-Put
69,69,3/11/18,9532.7413,1.89713,1.0603180635123342,1.0611440402365726,8579.46717,9532.7413,1.736479455996755e-33,9532.7413,1.864230036685908e-33,9532.7413,1.9586434045173715e-33,9532.7413,2.1024402437337895e-33,9532.7413,2.1954553724478955e-33,9532.7413,2.3563215126882002e-33,9532.7413,2.4470575013075237e-33,9532.7413,2.6260237798372833e-33,9532.7413,2.713585189265462e-33,9532.7413,2.9116898352493288e-33
70,70,3/12/18,9118.2713,1.89713,1.0816184888702924,1.0832794183244183,8206.44417,9118.2713,9.791275851936742e-33,9118.2713,1.1189899118431973e-32,9118.2713,1.1004807499358832e-32,9118.2713,1.2573404519345651e-32,9118.2713,1.2293898937151623e-32,9118.2713,1.40426705644976e-32,9118.2713,1.365902610068308e-32,9118.2713,1.559821543248514e-32,9118.2713,1.5100639135729662e-32,9118.2713,1.7240528874848196e-32
71,71,3/13/18,9144.1475,1.89438,1.0925494937732882,1.0933252634895552,8229.73275,9144.1475,2.7836166455330926e-32,9144.1475,2.956376705193487e-32,9144.1475,3.1227939677094637e-32,9144.1475,3.316201640959493e-32,9144.1475,3.48243851698605e-32,9144.1475,3.697694781051934e-32,9144.1475,3.862642673978489e-32,9144.1475,4.100951411376554e-32,9144.1475,4.2634932847846996e-32,9144.1475,4.526061063053003e-32
72,72,3/14/18,8196.8975,1.89563,1.0704753824005642,1.0735261451793698,7377.20775,8196.8975,3.8968404545697865e-33,8196.8975,5.0177392320431355e-33,8196.8975,4.387541308457227e-33,8196.8975,5.6467246095065895e-33,8196.8975,4.909687620780385e-33,8196.8975,6.315687946228055e-33,8196.8975,5.463530503092133e-33,8196.8975,7.024929074740837e-33,8196.8975,6.049308393403944e-33,8196.8975,7.774732403314571e-33
73,73,3/15/18,8256.9938,1.89688,1.0873100224824563,1.0885846963734218,7431.29442,8256.9938,1.4197806659685722e-32,8256.9938,1.570252813266979e-32,8256.9938,1.594273345911269e-32,8256.9938,1.7628814623485254e-32,8256.9938,1.7794643690767766e-32,8256.9938,1.9672801873519092e-32,8256.9938,1.9754116518906277e-32,8256.9938,2.1835104255732802e-32,8256.9938,2.182169827954319e-32,8256.9938,2.4116300937248205e-32
74,74,3/16/18,8269.3275,1.8955,1.077923921450284,1.0781098948973324,7442.3947499999995,8269.3275,7.31947407189313e-33,8269.3275,7.43103710994068e-33,8269.3275,8.230986667312769e-33,8269.3275,8.356189147920912e-33,8269.3275,9.199748876596246e-33,8269.3275,9.339418469050293e-33,8269.3275,1.0226150093817409e-32,8269.3275,1.0381118407803777e-32,8269.3275,1.1310559085440619e-32,8269.3275,1.1481661435686784e-32
75,75,3/17/18,7862.1088,1.89426,1.005233600710981,1.0091087620651742,7075.89792,7862.1088,9.986902467033795e-36,7862.1088,1.479410954173811e-35,7862.1088,1.1379101382224646e-35,7862.1088,1.684336270597166e-35,7862.1088,1.2877732318185825e-35,7862.1088,1.904761647916423e-35,7862.1088,1.4484865382694125e-35,7862.1088,2.1409769138370364e-35,7862.1088,1.620249805208441e-35,7862.1088,2.393261486676861e-35
76,76,3/18/18,8196.0225,1.89563,0.9936466584378036,1.005952157142284,7376.420249999999,8196.0225,2.8214101811005133e-36,8196.0225,1.0144622953677565e-35,8196.0225,3.22260639178007e-36,8196.0225,1.155796496950379e-35,8196.0225,3.655502376941397e-36,8196.0225,1.307924835104166e-35,8196.0225,4.120790017532198e-36,8196.0225,1.4710565086532223e-35,8196.0225,4.619138694780203e-36,8196.0225,1.6453933612494477e-35
77,77,3/19/18,8594.1913,1.89707,1.0053726263904483,1.0151187565709003,7734.77217,8594.1913,9.032830690502171e-36,8594.1913,2.4108068235648526e-35,8594.1913,1.0293256131563529e-35,8594.1913,2.7418882681313286e-35,8594.1913,1.1650198115192407e-35,8594.1913,3.0976520766503824e-35,8594.1913,1.3105545307532958e-35,8594.1913,3.478534961178025e-35,8594.1913,1.4661120366199125e-35,8594.1913,3.884957459391322e-35
78,78,3/20/18,8915.9038,1.89826,0.9687728685537506,0.9827684198810396,8024.31342,8915.9038,1.606347534547049e-37,8915.9038,7.783554577877776e-37,8915.9038,1.844968779882762e-37,8915.9038,8.91219763152853e-37,8915.9038,2.1038349375968963e-37,8915.9038,1.0132925362963312e-36,8915.9038,2.3834971426916427e-37,8915.9038,1.1447967394362575e-36,8915.9038,2.6844916895559976e-37,8915.9038,1.2859486433720454e-36
79,79,3/21/18,8895.4,1.89695,0.9592447687306452,0.9643933503947082,8005.86,8895.4,5.811845179795043e-38,8895.4,1.066286288901213e-37,8895.4,6.68927057460675e-38,8895.4,1.2258099273730607e-37,8895.4,7.643087482885559e-38,8895.4,1.399022447848466e-37,8895.4,8.67553256527387e-38,8895.4,1.5863087828115393e-37,8895.4,9.788786881744565e-38,8895.4,1.7880438475409215e-37
80,80,3/22/18,8712.8913,1.89711,0.919457739836342,0.9311168315983972,7841.602169999999,8712.8913,3.5662499040496034e-40,8712.8913,1.6867590281017103e-39,8712.8913,4.1453509732129836e-40,8712.8913,1.9547489040997592e-39,8712.8913,4.780932101390017e-40,8712.8913,2.2480144366230784e-39,8712.8913,5.475193777211094e-40,8712.8913,2.5674652420785867e-39,8712.8913,6.230302729320834e-40,8712.8913,2.9139943523941732e-39
81,81,3/23/18,8918.7438,1.89826,0.9191997011460916,0.933764435669832,8026.86942,8918.7438,3.201607256460767e-40,8918.7438,2.2184513385999836e-39,8918.7438,3.722019214027847e-40,8918.7438,2.56937369354668e-39,8918.7438,4.293265470277771e-40,8918.7438,2.9531699876694336e-39,8918.7438,4.917333653613788e-40,8918.7438,3.371003940133214e-39,8918.7438,5.596181170305043e-40,8918.7438,3.82401738572977e-39
82,82,3/24/18,8535.8938,1.89988,0.8968230633386726,0.9027197734191162,7682.30442,8535.8938,1.1188720448973054e-41,8535.8938,2.64558083938544e-41,8535.8938,1.3088920416362096e-41,8535.8938,3.089739585943559e-41,8535.8938,1.5187429614635075e-41,8535.8938,3.579459649814247e-41,8535.8938,1.749322685014143e-41,8535.8938,4.116728811555845e-41,8535.8938,2.0015207809716698e-41,8535.8938,4.703513309308079e-41
