Datetime,Timestamp,Price,VIX,10-Month-LIBOR,10-Month-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Puts,100-Puts-P,100-Puts-ROI
2017-02-23,1487826000000,17.43,11.47,1.602480811,50.72755538233649,3.2645085536096285,28.51549044639037,873.500252124022,3.0364419517873387,-3.0364419517873387,-100.0,,,
2017-02-24,1487912400000,17.93,12.09,1.611197297,50.76348421030279,3.3609407841729717,27.809057215827032,827.4188389983792,3.1250641302953928,-3.1250641302953928,-100.0,,,
2017-02-27,1488171600000,17.32,12.92,1.610102432,50.86916433245629,3.2529345637429463,30.547064436257052,939.0617560135756,3.0252365262164025,-3.0252365262164025,-100.0,,,
2017-02-28,1488258000000,17.219998999999998,12.54,1.606454054,50.87310313703009,3.2341761856808384,32.86582481431917,1016.2039087366684,3.0083024046559634,-3.0083024046559634,-100.0,,,
2017-03-01,1488344400000,16.99,11.81,1.6068259459999998,50.88356435553274,3.1916220094850214,34.07837599051498,1067.7447357249437,2.968713861557571,-2.968713861557571,-100.0,,,
2017-03-02,1488430800000,16.889999,10.96,1.622239189,50.86430361497285,3.1725857220579017,34.58741727794209,1090.1964614373578,2.9488780940623163,-2.9488780940623163,-100.0,,,
2017-03-03,1488517200000,16.860001,11.24,1.655069189,50.86454466195402,3.168851297941041,34.701147702058954,1095.070245947041,2.941052426655075,-2.941052426655075,-100.0,,,
2017-03-06,1488776400000,16.76,11.45,1.663894054,50.86446294357479,3.1505553197057337,34.36944368029427,1090.9011330581689,2.9229083951636468,-2.9229083951636468,-100.0,,,
2017-03-07,1488862800000,16.83,11.86,1.6727240540000001,50.840926754972614,3.162835554389233,34.65716644561077,1095.7625159333747,2.9330330284670234,-2.9330330284670234,-100.0,,,
2017-03-08,1488949200000,17.07,12.3,1.666909189,50.85013352894011,3.208149513171823,36.31185048682818,1131.8627868726574,2.975874658969099,-2.975874658969099,-100.0,,,
2017-03-09,1489035600000,16.91,11.66,1.666530811,50.858653526230576,3.178560910008083,34.73143908999192,1092.678104126801,2.948515081184234,-2.948515081184234,-100.0,,,
2017-03-10,1489122000000,16.93,11.35,1.6676291890000001,50.81453562501106,3.179772139783342,34.93022886021666,1098.5135828819696,2.9493034682560406,-2.9493034682560406,-100.0,,,
2017-03-13,1489377600000,16.77,12.3,1.679322432,50.359294470853996,3.1236912089458397,36.49630779105416,1168.3711785125738,2.8938108946968994,-2.8938108946968994,-100.0,,,
2017-03-14,1489464000000,16.950001,11.63,1.680555676,50.10267352402703,3.142073822833788,34.537926177166206,1099.2079793343937,2.909556631933331,-2.909556631933331,-100.0,,,
2017-03-15,1489550400000,17.209999,11.21,1.684505676,50.11892476195646,3.1914815648851227,34.688519435114884,1086.909597623306,2.954846704253888,-2.954846704253888,-100.0,,,
2017-03-16,1489636800000,17.280001000000002,11.28,1.6860440540000001,50.027057823157435,3.198999632112079,35.070998367887924,1096.3114223533987,2.9611867684163524,-2.9611867684163524,-100.0,,,
2017-03-17,1489723200000,17.24,11.34,1.6907972969999998,50.01627163975371,3.1912241810741917,35.33877581892582,1107.3736539258266,2.9532975781091526,-2.9532975781091526,-100.0,,,
2017-03-20,1489982400000,16.51,12.47,1.679614054,50.01614477498431,3.0554576596451413,37.35454034035486,1222.5513982312289,2.8291023510728253,-2.8291023510728253,-100.0,,,
2017-03-21,1490068800000,16.41,12.47,1.679090811,49.987293366679744,3.035264854474224,38.46473514552578,1267.2612437371215,2.810350171207689,-2.810350171207689,-100.0,,,
2017-03-22,1490155200000,16.610001,12.81,1.682057568,49.85130757530675,3.0645222791435063,38.5754767208565,1258.7761878382507,2.8364669244227385,-2.8364669244227385,-100.0,,,
2017-03-23,1490241600000,16.610001,13.12,1.681310811,49.41397146977538,3.0390517988572734,39.76094720114273,1308.3339749619736,2.8110969923841225,-2.8110969923841225,-100.0,,,
2017-03-24,1490328000000,16.59,12.96,1.6748475680000001,49.16822492581608,3.020747772270817,41.58925322772918,1376.7866886967815,2.7939366896563254,-2.7939366896563254,-100.0,,,
2017-03-27,1490587200000,17.25,12.5,1.671689189,48.69567590550985,3.1121797955583084,41.20782020444169,1324.0822481803054,2.8767871684486908,-2.8767871684486908,-100.0,,,
2017-03-28,1490673600000,17.23,11.53,1.670859189,48.69653536362372,3.1085741076768283,42.38142689232318,1363.3719327346728,2.8735703376271324,-2.8735703376271324,-100.0,,,
2017-03-29,1490760000000,17.219998999999998,11.42,1.666100811,48.458439420308075,3.0921195701167763,40.357879429883226,1305.184955326908,2.8579165066558128,-2.8579165066558128,-100.0,,,
2017-03-30,1490846400000,17.32,11.54,1.6670175680000001,48.42854115920034,3.1083161209590378,41.351682879040965,1330.3564138863178,2.8726242490112,-2.8726242490112,-100.0,,,
2017-03-31,1490932800000,17.280001000000002,12.37,1.662555946,48.42698928844803,3.1007779146779817,40.90922208532201,1319.3212545688054,2.8662554131448514,-2.8662554131448514,-100.0,,,
2017-04-03,1491192000000,17.030001000000002,12.38,1.6618027030000002,48.373230224209024,3.052663952971203,43.127334047028796,1412.7769945018783,2.821638430027277,-2.821638430027277,-100.0,,,
2017-04-04,1491278400000,17.040001,11.79,1.668772432,48.11157577040385,3.0392365725772614,42.420762427422744,1395.770332924432,2.807112517401489,-2.807112517401489,-100.0,,,
2017-04-05,1491364800000,16.75,12.89,1.670385946,48.024270082936624,2.982478492160761,44.14752250783924,1480.2293670810352,2.754085811424784,-2.754085811424784,-100.0,,,
2017-04-06,1491451200000,17.0,12.39,1.6648859459999998,48.03812578760011,3.0274959595577684,44.45250704044223,1468.2928609733135,2.796452464425649,-2.796452464425649,-100.0,,,
2017-04-07,1491537600000,16.690001000000002,12.87,1.6674075680000002,48.074303776896095,2.9745512904268434,46.53544470957314,1564.4525901886664,2.74737972124585,-2.74737972124585,-100.0,,,
2017-04-10,1491796800000,16.99,14.05,1.6692143240000001,47.9825228148884,3.022656778464489,45.94734222153552,1520.097900261001,2.79115298527132,-2.79115298527132,-100.0,,,
2017-04-11,1491883200000,16.92,15.07,1.6692143240000001,47.98180505412394,3.0101606360212636,47.659835363978736,1583.2987380691422,2.7796106548071142,-2.7796106548071142,-100.0,,,
2017-04-12,1491969600000,17.299999,15.77,1.657749189,47.778950601050035,3.0647721444676113,46.73522685553239,1524.9168503406272,2.83065245048806,-2.83065245048806,-100.0,,,
2017-04-13,1492056000000,16.92,15.96,1.6523859459999999,47.73535099980858,2.9945523541937336,45.835447645806255,1530.6276940396722,2.7663109411807567,-2.7663109411807567,-100.0,,,
2017-04-14,1492142400000,17.08,14.66,1.6422859459999999,47.64415230630952,3.016808943317918,41.79319005668209,1385.344277411134,2.787808024769321,-2.787808024769321,-100.0,,,
2017-04-17,1492401600000,16.98,14.42,1.6422859459999999,47.585031975902794,2.9956245316934567,42.574374468306544,1421.2186479938732,2.7679643679372967,-2.7679643679372967,-100.0,,,
2017-04-18,1492488000000,17.200001,14.93,1.6422859459999999,47.52812870966231,3.031003635719049,39.858995364280965,1315.0428094034653,2.800393798011979,-2.800393798011979,-100.0,,,
2017-04-19,1492574400000,17.709999,14.15,1.6334862159999999,47.50146902223174,3.1186799947405603,40.721320005259436,1305.722936432502,2.8824961094310315,-2.8824961094310315,-100.0,,,
2017-04-20,1492660800000,17.49,14.63,1.614471351,47.03694553854998,3.0502731469372293,41.09972585306278,1347.4113259112844,2.819720418661098,-2.819720418661098,-100.0,,,
2017-04-21,1492747200000,17.85,10.84,1.617986486,46.70448659421639,3.0924399875609767,42.19755901243902,1364.5393017220829,2.856632840416492,-2.856632840416492,-100.0,,,
2017-04-24,1493006400000,18.219998999999998,10.76,1.62423973,46.72426856964701,3.1582023321504966,40.37179866784951,1278.315776568988,2.916583268957336,-2.916583268957336,-100.0,,,
2017-04-25,1493092800000,18.08,10.85,1.646092973,46.719580938389434,3.1350108548730264,42.934991145126965,1369.5324556337432,2.8920442476042933,-2.8920442476042933,-100.0,,,
2017-04-26,1493179200000,18.23,10.36,1.651428378,46.72231128314229,3.161533171319572,45.04846882868043,1424.8931258209107,2.9157621279896206,-2.9157621279896206,-100.0,,,
2017-04-27,1493265600000,18.24,10.82,1.6592916219999998,46.58961527718503,3.155268152896576,45.084734847103434,1428.8717364866461,2.9081993827797317,-2.9081993827797317,-100.0,,,
2017-04-28,1493352000000,18.610001,10.11,1.654911351,46.189897534908106,3.1928655932886976,42.957135406711295,1345.4100760459773,2.9414459358743934,-2.9414459358743934,-100.0,,,
2017-05-01,1493611200000,18.809998999999998,10.59,1.6518281080000001,46.172559136437094,3.2258309945593906,43.294172005440615,1342.1091209818346,2.9721796236818845,-2.9721796236818845,-100.0,,,
2017-05-02,1493697600000,18.280001000000002,10.68,1.6518281080000001,46.148235343360184,3.1333768195911254,45.86662118040888,1463.8080199493536,2.8868724304472355,-2.8868724304472355,-100.0,,,
2017-05-03,1493784000000,19.9,10.46,1.6579381080000002,46.76962918472681,3.4549085345473607,43.61509246545263,1262.4094684222025,3.1855727245403784,-3.1855727245403784,-100.0,,,
2017-05-04,1493870400000,19.780001000000002,10.57,1.649694865,46.76773536331973,3.4333769490675774,43.736619050932426,1273.8659255812336,3.1669873157863213,-3.1669873157863213,-100.0,,,
2017-05-05,1493956800000,19.559998999999998,9.77,1.65956973,46.729902222143814,3.3932627143042886,45.37674028569572,1337.2598618553818,3.128269876002574,-3.128269876002574,-100.0,,,
2017-05-08,1494216000000,19.799999,9.96,1.657316486,45.66682383550685,3.3608088638772404,45.12919313612277,1342.8074896249495,3.0929263073486624,-3.0929263073486624,-100.0,,,
2017-05-09,1494302400000,19.950001,10.21,1.664726216,45.62747468683402,3.384027692146743,44.95597230785326,1328.475308053236,3.1129171770224286,-3.1129171770224286,-100.0,,,
2017-05-10,1494388800000,19.709999,10.6,1.669278108,45.602513777509664,3.341901883567761,,,3.0733255034644777,,,,,
2017-05-11,1494475200000,20.08,10.4,1.666218108,45.59586402473382,3.40395289151428,,,3.13083287918467,,,,,
2017-05-12,1494561600000,20.25,10.42,1.6639829730000002,45.176898170248776,3.4027917020592344,,,3.1277263743158343,,,,,
2017-05-15,1494820800000,20.34,10.65,1.6500367569999999,44.9884547878207,3.403444545358916,,,3.1294566686186887,,,,,
2017-05-16,1494907200000,19.559998999999998,15.59,1.63182027,44.75612152015192,3.2556966190560215,,,2.995105044308054,,,,,
2017-05-17,1494993600000,19.68,14.66,1.6208686490000002,44.72116709941686,3.2724944692069045,,,3.01205209998604,,,,,
2017-05-18,1495080000000,19.91,12.04,1.5972221619999998,44.555061217873146,3.2974524170308825,,,3.0377850231053625,,,,,
2017-05-19,1495166400000,20.950001,10.93,1.614772162,44.7135260113198,3.4826657356786264,,,3.2064522492519263,,,,,
2017-05-22,1495425600000,21.639999,10.72,1.618575405,44.79388504389689,3.603774943876841,,,3.3177967110426625,,,,,
2017-05-23,1495512000000,21.92,10.02,1.612025405,44.80286428871146,3.6505932447742526,,,3.3620792387071123,,,,,
2017-05-24,1495598400000,22.33,9.99,1.617355405,44.82563109768509,3.721080961182615,,,3.4262051389426578,,,,,
2017-05-25,1495684800000,22.33,9.81,1.615745405,43.774421253262545,3.6383464847018256,,,3.3437622524727377,,,,,
2017-05-26,1495771200000,22.74,10.38,1.6132005409999999,43.727673280005476,3.701203091341057,,,3.4016793885177923,,,,,
2017-05-30,1496116800000,22.99,10.41,1.6132005409999999,43.591845894656345,3.7308978487070044,,,3.4280812291860343,,,,,
2017-05-31,1496203200000,23.23,9.89,1.6137721619999998,43.55688219510206,3.7670325416379047,,,3.4609470194430263,,,,,
2017-06-01,1496289600000,23.200001,9.75,1.6165789190000002,43.420282414634855,3.751236833415758,,,3.4450184389820606,,,,,
2017-06-02,1496376000000,23.389999,10.07,1.619650541,43.37168854109663,3.77820838822398,,,3.468899489974957,,,,,
2017-06-05,1496635200000,24.209999,10.45,1.624403784,42.729295609695846,3.8562806580210234,,,3.5351947911629815,,,,,
2017-06-06,1496721600000,24.290001,10.39,1.6176470269999998,42.70560243223055,3.86641433327096,,,3.545598528868364,,,,,
2017-06-07,1496808000000,24.780001000000002,10.16,1.615453784,42.20114102963011,3.9001560517699936,,,3.573309263668888,,,,,
2017-06-08,1496894400000,23.030001000000002,10.7,1.615102162,42.757962064214155,3.669892882233059,,,3.3661941734050203,,,,,
2017-06-09,1496980800000,23.6,11.46,1.618467027,42.808313509819506,3.7651923093036745,,,3.4533328964304992,,,,,
2017-06-12,1497240000000,23.48,10.42,1.618955405,42.594729746558535,3.728414931965357,,,3.4180482403021037,,,,,
2017-06-13,1497326400000,23.469998999999998,10.64,1.625401892,42.580222996324274,3.726163185421223,,,3.414701606852756,,,,,
2017-06-14,1497412800000,23.99,10.9,1.62589027,42.582361273654044,3.8089423263392224,,,3.4904849896691235,,,,,
2017-06-15,1497499200000,23.559998999999998,10.38,1.6272237840000001,42.60192994747406,3.742406343181696,,,3.429402294593281,,,,,
2017-06-16,1497585600000,24.200001,10.37,1.6232937840000001,42.66147139310637,3.8488088862301564,,,3.5280734745745117,,,,,
2017-06-19,1497844800000,23.85,10.86,1.627044054,42.58359105487275,3.7869151434702033,,,3.4700930790886613,,,,,
2017-06-20,1497931200000,24.16,10.75,1.624714054,42.57598085629685,3.8352895750175247,,,3.5148060266931798,,,,,
2017-06-21,1498017600000,24.280001000000002,10.48,1.631824054,42.453412746201785,3.84446271351872,,,3.520987325342505,,,,,
2017-06-22,1498104000000,24.17,10.02,1.6333610809999999,42.445835887648975,3.826531616476332,,,3.5042204675059843,,,,,
2017-06-23,1498190400000,23.93,9.9,1.636432703,42.36331323264724,3.781835842214148,,,3.4621290570352325,,,,,
2017-06-26,1498449600000,23.32,11.06,1.6320962159999999,42.317414001917626,3.681301184349927,,,3.370564139568547,,,,,
2017-06-27,1498536000000,24.299999,10.03,1.633311081,42.3755327520506,3.8410869770864715,,,3.5170521220007758,,,,,
2017-06-28,1498622400000,23.4,11.44,1.634810811,42.52881134757994,3.7115906594316903,,,3.399272489263163,,,,,
2017-06-29,1498708800000,23.459999,11.18,1.637197297,42.501150226730935,3.7190189054616423,,,3.405445912298248,,,,,
2017-06-30,1498795200000,22.83,11.22,1.6362775680000001,42.41901873290378,3.612464630061922,,,3.3074826573675686,,,,,
2017-07-03,1499054400000,23.76,11.07,1.645690811,42.451895441753344,3.7631681588812635,,,3.443948816276391,,,,,
2017-07-05,1499227200000,23.219998999999998,12.54,1.648080811,42.332278674108856,3.668049097049144,,,3.355634755691403,,,,,
2017-07-06,1499313600000,23.59,11.19,1.6478840540000002,42.25151916170654,3.719766342349825,,,3.4024114448020626,,,,,
2017-07-07,1499400000000,23.940001000000002,11.11,1.654774054,41.867246404422566,3.7431103260469065,,,3.4197094362400002,,,,,
2017-07-10,1499659200000,25.440001000000002,10.89,1.654955676,42.03724274877082,3.9929049044297553,,,3.649203338450997,,,,,
2017-07-11,1499745600000,26.209999,10.3,1.649459189,42.109310006013544,4.119905928328338,,,3.7669695808168018,,,,,
2017-07-12,1499832000000,25.98,9.9,1.6505575680000002,42.04316076013567,4.0777956327545954,,,3.7277250037527287,,,,,
2017-07-13,1499918400000,26.33,9.51,1.645629189,35.40765518151847,3.5147086638596154,,,3.1609741229484825,,,,,
2017-07-14,1500004800000,26.190001000000002,9.82,1.638847568,35.224650865599756,3.4783841554755988,,,3.1279706949192967,,,,,
2017-07-17,1500264000000,26.59,9.89,1.640105946,35.22477552361546,3.5316441258619773,,,3.1756074774654355,,,,,
2017-07-18,1500350400000,26.360001,9.79,1.6346275680000002,35.08817914598414,3.4878040753344006,,,3.13601814910702,,,,,
2017-07-19,1500436800000,26.389999,9.58,1.635961081,34.838050145767525,3.4685055244781426,,,3.1160338788319493,,,,,
2017-07-20,1500523200000,26.85,9.36,1.6349843240000002,34.85789348562479,3.530756728387118,,,3.1723538679133902,,,,,
2017-07-21,1500609600000,26.75,9.43,1.638847568,34.78780319627408,3.511341081353041,,,3.153435021331086,,,,,
2017-07-24,1500868800000,26.889999,9.43,1.636374595,34.78789385294169,3.529481766099797,,,3.1702418198135245,,,,,
2017-07-25,1500955200000,27.309998999999998,9.6,1.636276216,34.75611233615569,3.581522639275601,,,3.216693443767044,,,,,
2017-07-26,1501041600000,25.92,10.11,1.638826216,35.09261277051089,3.4303932122099923,,,3.083596762789794,,,,,
2017-07-27,1501128000000,26.200001,10.29,1.6381929730000002,35.021095531237336,3.4607479567300654,,,3.1103397759708145,,,,,
2017-07-28,1501214400000,26.35,10.26,1.632896216,35.019792757725895,3.4799261222386133,,,3.128643630468192,,,,,
2017-07-31,1501473600000,26.809998999999998,10.09,1.63272973,34.51408798741182,3.4925960241736096,,,3.1352172971189862,,,,,
2017-08-01,1501560000000,26.459999,10.28,1.631646486,34.51096801681127,3.446602350945573,,,3.094121586694268,,,,,
2017-08-02,1501646400000,25.219998999999998,10.44,1.62939973,34.73104981430393,3.304553531335811,,,2.9690506656348106,,,,,
2017-08-03,1501732800000,25.209999,10.03,1.62939973,34.70317594016827,3.3007520019220014,,,2.965382166704352,,,,,
2017-08-04,1501819200000,25.68,9.93,1.6292029730000002,34.70851581580971,3.362756898777393,,,3.021175594310966,,,,,
2017-08-07,1502078400000,26.02,10.96,1.626812973,34.718321077101066,3.4079547816360893,,,3.062355322013355,,,,,
