Datetime,Timestamp,Price,VIX,2-Day-LIBOR,2-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,98-Calls,98-Calls-P,98-Calls-ROI,98-Puts,98-Puts-P,98-Puts-ROI,102-Calls,102-Calls-P,102-Calls-ROI,102-Puts,102-Puts-P,102-Puts-ROI,100-Butterfly-Spreads,100-Butterfly-Spreads-P,100-Butterfly-Spreads-ROI
2015-11-19,1447909200000,13.07,16.99,0.13474166699999998,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,1447995600000,12.85,15.47,0.135233333,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,1448254800000,12.12,15.62,0.1349,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,1448341200000,12.02,15.93,0.1348,56.35135735364536,0.2000556296500351,-0.17005562965003396,-85.00417106357803,0.1999668466354585,-0.1999668466354585,-100.0,0.3410469435270125,-0.07064694352701029,-20.714727068478986,0.10055993617272783,-0.10055993617272783,-100.0,0.10418186591697376,-0.10418186591697376,-100.0,0.34449130724210697,-0.13409130724210705,-38.92443856293543,0.04511755014391605,0.22528244985608614,499.32332127404914
2015-11-25,1448427600000,11.9,15.19,0.134925,1.9626610760611105,0.006941221837907463,0.13305877816209133,1916.9359699099307,0.006853243669975306,-0.006853243669975306,-100.0,0.2380862186045736,0.13991378139542476,58.766014352053325,3.313111303774159e-47,-3.313111303774159e-47,-100.0,1.795278803394095e-45,-1.795278803394095e-45,-100.0,0.23791026226871104,-0.1399102622687085,-58.80799799660803,0.22420377492875868,0.15379622507123966,68.59662604704528
2015-11-27,1448600400000,12.05,15.12,0.134875,25.323300132104784,0.09015557725181099,-0.09015557725181099,-100.0,0.09006652312883201,0.049933476871168565,55.440662231119134,0.2571052227805541,-0.15610522278055505,-60.71647284808167,0.016017949740032792,-0.016017949740032792,-100.0,0.01706339488897557,-0.01706339488897557,-100.0,0.2579725596835356,0.12302744031646462,47.6901266039252,0.09385746316590768,0.007142536834091412,7.60998283265537
2015-11-30,1448859600000,12.04,16.13,0.134616667,14.992611475867507,0.053350721016052205,-0.053350721016052205,-100.0,0.05326191122465307,0.05673808877534636,106.52657306274862,0.2426775734186695,-0.11187757341866876,-46.10132359682722,0.0017905398230997906,-0.0017905398230997906,-100.0,0.0020070589062355926,-0.0020070589062355926,-100.0,0.2427164729190085,0.10808352708099099,44.53077526264858,0.13798319029280068,-0.007183190292799985,-5.20584447827104
2015-12-01,1448946000000,11.91,14.67,0.1326,11.253973511911877,0.039624891789237005,-0.029624891789237218,-74.76333802199555,0.03953835698032026,-0.03953835698032026,-100.0,0.23853179503482205,0.009668204965178616,4.053214358181141,0.00024699092208349543,-0.00024699092208349543,-100.0,0.00029276606527155186,-0.00029276606527155186,-100.0,0.2384045005601756,-0.010204500560174523,-4.2803305039112765,0.15957477752161958,0.08862522247838106,55.538365056704464
2015-12-02,1449032400000,11.93,15.91,0.134616667,14.069278245952082,0.049610406163356664,0.06038959383664276,121.72767470960129,0.049522407757094385,-0.049522407757094385,-100.0,0.2399090721885262,0.10869092781147316,45.30505112622888,0.0012228337503875641,-0.0012228337503875641,-100.0,0.0013844693287728414,-0.0013844693287728414,-100.0,0.2398947109543865,-0.11129471095438603,-46.39314910762979,0.14207272919058572,0.20652727080941363,145.36728616817402
2015-12-03,1449118800000,11.92,18.11,0.135058333,2.8246825434510834,0.009987292635114995,0.4300127073648845,4305.59835458284,0.009899079518818077,-0.009899079518818077,-100.0,0.2384864488539709,0.4399135511460289,184.46060699046055,5.276465078297886e-25,-5.276465078297886e-25,-100.0,3.739909514358736e-24,0.2015999999999991,5.390504749539816e+24,0.2383100226213788,-0.2383100226213788,-100.0,0.21851186358374092,-0.21851186358374092,-100.00000000000001
2015-12-04,1449205200000,12.04,14.81,0.135225,12.185103202860926,0.04336888970819519,0.03663111029180488,84.46402602943024,0.04327967858665005,-0.04327967858665005,-100.0,0.2413551285981317,0.07944487140186851,32.916172887358925,0.0004677016990175253,-0.0004677016990175253,-100.0,0.0005442325947202231,-0.0005442325947202231,-100.0,0.2412532372507439,-0.08045323725074383,-33.3480446387236,0.15516158177646155,0.16563841822353864,106.75221039069508
2015-12-07,1449464400000,12.36,15.84,0.13515833300000002,18.20043241890441,0.06647725669302851,-0.06647725669302851,-100.0,0.0663857196623514,0.3036142803376478,457.3487820601773,0.2521197191649662,-0.2521197191649662,-100.0,0.004830012874900813,0.117969987125099,2442.4362870362243,0.0052840167042338395,-0.0052840167042338395,-100.0,0.2523906489329413,0.3648093510670592,144.54154803650704,0.12444922248314305,-0.12444922248314305,-100.00000000000001
2015-12-08,1449550800000,12.12,17.6,0.13565833300000002,51.454692654911696,0.1841978695920563,-0.1841978695920563,-100.0,0.1841077779271192,-0.11410777792712068,-61.97879264627881,0.3286303720748922,-0.15623037207489074,-47.539845781292286,0.08614208224325504,-0.08614208224325504,-100.0,0.08940482124293547,-0.08940482124293547,-100.0,0.3317129277446984,-0.019312927744699948,-5.822181208313976,0.049639454133715066,0.12276054586628637,247.30438319406807
2015-12-09,1449637200000,11.99,19.61,0.13493333300000002,9.905431543481088,0.03511699684526981,-0.03511699684526981,-100.0,0.03502834782160846,0.0049716521783924605,14.19322488092208,0.2399635165945,-0.04016351659450024,-16.737342894657676,7.664055130916086e-05,-7.664055130916086e-05,-100.0,9.42116143758942e-05,-9.42116143758942e-05,-100.0,0.2398037896102423,0.03999621038975931,16.678723240681858,0.16982373451833627,0.02997626548166349,17.651399297444424
