Datetime,Price,Timestamp,VIX,7-Day-LIBOR,7-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Puts,100-Puts-P,100-Puts-ROI
2014-07-24,600.0065,1406174400000,11.84,0.12300000000000001,22.421533662138877,7.439175622026426,-7.439175622026426,-100.0,7.425022210973395,11.231377789026569,151.26389483963806,,,
2014-07-25,599.928,1406260800000,12.69,0.12325,19.71290897987935,6.5405623467286205,-6.5405623467286205,-100.0,6.526382024401528,-1.6828820244015787,-25.785833837330408,,,
2014-07-26,593.8526,1406347200000,12.69,0.122,19.70914476127931,6.473021523518014,-6.473021523518014,-100.0,6.4591271622171575,0.10567283778294724,1.636023492478727,,,
2014-07-27,590.9454,1406433600000,12.56,0.122,19.79864918915708,6.4705514559057065,-6.4705514559057065,-100.0,6.456725114324173,-1.019125114324197,-15.783932199053655,,,
2014-07-28,584.6931,1406520000000,13.28,0.12175,19.442726202299358,6.287116863837526,-4.216316863837449,-67.06280406666238,6.273464839810572,-6.273464839810572,-100.0,,,
2014-07-29,582.2034,1406606400000,13.28,0.12225,19.042779418124248,6.131742085081897,-5.2226420850819295,-85.17387086107642,6.118092366748898,-6.118092366748898,-100.0,,,
2014-07-30,564.37,1406692800000,13.33,0.12325,23.64211606157263,7.377875132548298,11.287624867451653,152.99289652728157,7.3645352842468705,-7.3645352842468705,-100.0,,,
2014-07-31,581.3501,1406779200000,16.95,0.12325,34.556981257134005,11.104741836502113,-5.057741836502089,-45.54578495356744,11.091000634552927,-11.091000634552927,-100.0,,,
2014-08-01,595.0845,1406865600000,17.03,0.12325,40.08563653961729,13.184114105978095,-13.184114105978095,-100.0,13.170048268041056,-8.617948268041062,-65.43596570525641,,,
2014-08-02,587.2878,1406952000000,17.03,0.122,40.553862165194346,13.163169501706705,-12.355969501706625,-93.86773831412395,13.14942873694315,-13.14942873694315,-100.0,,,
2014-08-03,585.5078,1407038400000,15.12,0.122,40.483113625587784,13.100397136472113,-9.158197136472038,-69.90778249748779,13.086698018344634,-13.086698018344634,-100.0,,,
2014-08-04,586.7639,1407124800000,16.87,0.1205,39.73904974041734,12.887309954231682,-12.887309954231682,-100.0,12.873750238318904,0.5835497616811267,4.532865333554339,,,
2014-08-05,583.1125,1407211200000,16.87,0.122,39.908579030864885,12.861788300355384,-12.861788300355384,-100.0,12.84814522502984,2.0544547749701683,15.99028294736135,,,
2014-08-06,583.0355,1407297600000,16.37,0.12,30.201848457311076,9.734283888697464,-9.734283888697464,-100.0,9.720866239805217,28.746533760194783,295.7198777459033,,,
2014-08-07,587.3971,1407384000000,16.66,0.12,22.228244051018557,7.219952556709642,-7.219952556709642,-100.0,7.206434532424452,71.63706546757555,994.0708563333716,,,
2014-08-08,590.5324,1407470400000,16.66,0.1215,13.558441478109913,4.430268175183016,-4.430268175183016,-100.0,4.4165081216291915,89.49949187837086,2026.4763340988868,,,
2014-08-09,588.095,1407556800000,15.77,0.1205,9.663751693666056,3.1465685344471126,-3.1465685344471126,-100.0,3.132978057715832,65.13062194228418,2078.872585203137,,,
