Date,Price,1 Day Movement,2 Day Movement,7 Day Movement,14 Day Movement,1 Month Movement,2 Month Movement,6 Month Movement,1 Year Movement,1 Day % Change,2 Day % Change,7 Day % Change,14 Day % Change,1 Month % Change,2 Month % Change,6 Month % Change,1 Year % Change,T-Bill 1 Month,T-Bill 3 Month,T-Bill 6 Month,T-Bill 1 Year,T-Bill 2 Year
7/19/10 00:00,0.0808,,,,,,,,,,,,,,,,,0.15,0.17,0.2,0.28,0.61
7/20/10 00:00,0.0747,-0.0061,,,,,,,,-7.54950495,,,,,,,,0.16,0.16,0.19,0.27,0.61
7/21/10 00:00,0.0792,0.0045,-0.0016,,,,,,,6.024096386,-1.98019802,,,,,,,0.16,0.16,0.19,0.27,0.58
7/22/10 00:00,0.0505,-0.0287,-0.0242,,,,,,,-36.23737374,-32.39625167,,,,,,,0.15,0.16,0.2,0.27,0.6
7/23/10 00:00,0.0626,0.0121,-0.0166,,,,,,,23.96039604,-20.95959596,,,,,,,0.15,0.16,0.2,0.27,0.6
7/24/10 00:00,0.0545,-0.0081,0.004,,,,,,,-12.93929712,7.920792079,,,,,,,0.15,0.16,0.2,0.27,0.6
7/25/10 00:00,0.0505,-0.004,-0.0121,,,,,,,-7.339449541,-19.32907348,,,,,,,0.15,0.16,0.2,0.27,0.6
7/26/10 00:00,0.056,0.0055,0.0015,-0.0248,,,,,,10.89108911,2.752293578,-30.69306931,,,,,,0.15,0.16,0.2,0.29,0.62
7/27/10 00:00,0.06,0.004,0.0095,-0.0147,,,,,,7.142857143,18.81188119,-19.67871486,,,,,,0.16,0.15,0.21,0.3,0.65
7/28/10 00:00,0.0589,-0.0011,0.0029,-0.0203,,,,,,-1.833333333,5.178571429,-25.63131313,,,,,,0.15,0.15,0.2,0.3,0.61
7/29/10 00:00,0.0699,0.011,0.0099,0.0194,,,,,,18.67572156,16.5,38.41584158,,,,,,0.15,0.15,0.2,0.3,0.59
7/30/10 00:00,0.0627,-0.0072,0.0038,0.0001,,,,,,-10.30042918,6.451612903,0.159744409,,,,,,0.14,0.15,0.2,0.29,0.55
7/31/10 00:00,0.0679,0.0052,-0.002,0.0134,,,,,,8.293460925,-2.861230329,24.58715596,,,,,,0.14,0.15,0.2,0.29,0.55
8/1/10 00:00,0.0611,-0.0068,-0.0016,0.0106,,,,,,-10.01472754,-2.551834131,20.99009901,,,,,,0.14,0.15,0.2,0.29,0.55
8/2/10 00:00,0.06,-0.0011,-0.0079,0.004,-0.0208,,,,,-1.800327332,-11.634757,7.142857143,-25.74257426,,,,,0.14,0.16,0.2,0.28,0.56
8/3/10 00:00,0.06,0,-0.0011,0,-0.0147,,,,,0,-1.800327332,0,-19.67871486,,,,,0.15,0.16,0.2,0.27,0.53
8/4/10 00:00,0.057,-0.003,-0.003,-0.0019,-0.0222,,,,,-5,-5,-3.225806452,-28.03030303,,,,,0.15,0.16,0.2,0.28,0.56
8/5/10 00:00,0.061,0.004,0.001,-0.0089,0.0105,,,,,7.01754386,1.666666667,-12.73247496,20.79207921,,,,,0.15,0.15,0.19,0.27,0.53
8/6/10 00:00,0.0623,0.0013,0.0053,-0.0004,-0.0003,,,,,2.131147541,9.298245614,-0.637958533,-0.479233227,,,,,0.14,0.15,0.19,0.25,0.5
8/7/10 00:00,0.059,-0.0033,-0.002,-0.0089,0.0045,,,,,-5.296950241,-3.278688525,-13.10751105,8.256880734,,,,,0.14,0.15,0.19,0.25,0.5
8/8/10 00:00,0.0609,0.0019,-0.0014,-0.0002,0.0104,,,,,3.220338983,-2.247191011,-0.327332242,20.59405941,,,,,0.14,0.15,0.19,0.25,0.5
8/9/10 00:00,0.071,0.0101,0.012,0.011,0.015,,,,,16.58456486,20.33898305,18.33333333,26.78571429,,,,,0.14,0.15,0.19,0.26,0.54
8/10/10 00:00,0.07,-0.001,0.0091,0.01,0.01,,,,,-1.408450704,14.94252874,16.66666667,16.66666667,,,,,0.15,0.15,0.19,0.25,0.52
8/11/10 00:00,0.067,-0.003,-0.004,0.01,0.0081,,,,,-4.285714286,-5.633802817,17.54385965,13.75212224,,,,,0.15,0.15,0.19,0.25,0.54
8/12/10 00:00,0.07,0.003,0,0.009,0.0001,,,,,4.47761194,0,14.75409836,0.143061516,,,,,0.15,0.16,0.18,0.25,0.55
8/13/10 00:00,0.0645,-0.0055,-0.0025,0.0022,0.0018,,,,,-7.857142857,-3.731343284,3.531300161,2.870813397,,,,,0.14,0.15,0.19,0.26,0.54
8/14/10 00:00,0.067,0.0025,-0.003,0.008,-0.0009,,,,,3.875968992,-4.285714286,13.55932203,-1.325478645,,,,,0.14,0.15,0.19,0.26,0.54
8/15/10 00:00,0.0653,-0.0017,0.0008,0.0044,0.0042,,,,,-2.537313433,1.240310078,7.224958949,6.873977087,,,,,0.14,0.15,0.19,0.26,0.54
8/16/10 00:00,0.0655,0.0002,-0.0015,-0.0055,0.0055,,,,,0.306278714,-2.23880597,-7.746478873,9.166666667,,,,,0.15,0.16,0.19,0.25,0.51
8/17/10 00:00,0.07,0.0045,0.0047,0,0.01,,,,,6.870229008,7.19754977,0,16.66666667,,,,,0.16,0.17,0.19,0.26,0.52
8/18/10 00:00,0.068,-0.002,0.0025,0.001,0.011,-0.0128,,,,-2.857142857,3.816793893,1.492537313,19.29824561,-15.84158416,,,,0.16,0.16,0.19,0.25,0.51
8/19/10 00:00,0.0667,-0.0013,-0.0033,-0.0033,0.0057,-0.008,,,,-1.911764706,-4.714285714,-4.714285714,9.344262295,-10.70950469,,,,0.16,0.16,0.19,0.25,0.49
8/20/10 00:00,0.0655,-0.0012,-0.0025,0.001,0.0032,-0.0137,,,,-1.79910045,-3.676470588,1.550387597,5.136436597,-17.2979798,,,,0.15,0.15,0.19,0.26,0.49
8/21/10 00:00,0.0664,0.0009,-0.0003,-0.0006,0.0074,0.0159,,,,1.374045802,-0.449775112,-0.895522388,12.54237288,31.48514851,,,,0.15,0.15,0.19,0.26,0.49
8/22/10 00:00,0.066,-0.0004,0.0005,0.0007,0.0051,0.0034,,,,-0.602409639,0.763358779,1.071975498,8.374384236,5.431309904,,,,0.15,0.15,0.19,0.26,0.49
8/23/10 00:00,0.0649,-0.0011,-0.0015,-0.0006,-0.0061,0.0104,,,,-1.666666667,-2.259036145,-0.916030534,-8.591549296,19.08256881,,,,0.15,0.16,0.19,0.25,0.49
8/24/10 00:00,0.065,0.0001,-0.001,-0.005,-0.005,0.0145,,,,0.154083205,-1.515151515,-7.142857143,-7.142857143,28.71287129,,,,0.17,0.16,0.2,0.27,0.5
8/25/10 00:00,0.0648,-0.0002,-0.0001,-0.0032,-0.0022,0.0088,,,,-0.307692308,-0.154083205,-4.705882353,-3.28358209,15.71428571,,,,0.17,0.16,0.19,0.26,0.53
8/26/10 00:00,0.064,-0.0008,-0.001,-0.0027,-0.006,0.004,,,,-1.234567901,-1.538461538,-4.047976012,-8.571428571,6.666666667,,,,0.17,0.16,0.19,0.25,0.51
8/27/10 00:00,0.065,0.001,0.0002,-0.0005,0.0005,0.0061,,,,1.5625,0.308641975,-0.763358779,0.775193798,10.3565365,,,,0.17,0.15,0.19,0.27,0.56
8/28/10 00:00,0.0641,-0.0009,0.0001,-0.0023,-0.0029,-0.0058,,,,-1.384615385,0.15625,-3.463855422,-4.328358209,-8.297567954,,,,0.17,0.15,0.19,0.27,0.56
8/29/10 00:00,0.064,-0.0001,-0.001,-0.002,-0.0013,0.0013,,,,-0.15600624,-1.538461538,-3.03030303,-1.990811639,2.073365231,,,,0.17,0.15,0.19,0.27,0.56
8/30/10 00:00,0.065,0.001,0.0009,0.0001,-0.0005,-0.0029,,,,1.5625,1.404056162,0.154083205,-0.763358779,-4.270986745,,,,0.16,0.14,0.19,0.26,0.5
8/31/10 00:00,0.06,-0.005,-0.004,-0.005,-0.01,-0.0011,,,,-7.692307692,-6.25,-7.692307692,-14.28571429,-1.800327332,,,,0.16,0.14,0.19,0.25,0.47
9/1/10 00:00,0.0629,0.0029,-0.0021,-0.0019,-0.0051,0.0029,,,,4.833333333,-3.230769231,-2.932098765,-7.5,4.833333333,,,,0.16,0.13,0.19,0.25,0.5
9/2/10 00:00,0.0634,0.0005,0.0034,-0.0006,-0.0033,0.0034,,,,0.79491256,5.666666667,-0.9375,-4.947526237,5.666666667,,,,0.15,0.14,0.18,0.25,0.5
9/3/10 00:00,0.0609,-0.0025,-0.002,-0.0041,-0.0046,0.0039,,,,-3.943217666,-3.179650238,-6.307692308,-7.022900763,6.842105263,,,,0.15,0.14,0.19,0.25,0.52
9/4/10 00:00,0.0624,0.0015,-0.001,-0.0017,-0.004,0.0014,,,,2.463054187,-1.577287066,-2.652106084,-6.024096386,2.295081967,,,,0.15,0.14,0.19,0.25,0.52
9/5/10 00:00,0.0616,-0.0008,0.0007,-0.0024,-0.0044,-0.0007,,,,-1.282051282,1.149425287,-3.75,-6.666666667,-1.123595506,,,,0.15,0.14,0.19,0.25,0.52
9/6/10 00:00,0.0616,0,-0.0008,-0.0034,-0.0033,0.0026,,,,0,-1.282051282,-5.230769231,-5.084745763,4.406779661,,,,.,.,.,.,.
9/7/10 00:00,0.061,-0.0006,-0.0006,0.001,-0.004,1.00E-04,,,,-0.974025974,-0.974025974,1.666666667,-6.153846154,0.164203612,,,,0.13,0.14,0.18,0.25,0.49
9/8/10 00:00,0.062,0.001,0.0004,-0.0009,-0.0028,-0.009,,,,1.639344262,0.649350649,-1.430842607,-4.320987654,-12.67605634,,,,0.1,0.14,0.19,0.24,0.52
9/9/10 00:00,0.0611,-0.0009,0.0001,-0.0023,-0.0029,-0.0089,,,,-1.451612903,0.163934426,-3.627760252,-4.53125,-12.71428571,,,,0.1,0.14,0.19,0.26,0.57
9/10/10 00:00,0.0618,0.0007,-0.0002,0.0009,-0.0032,-0.0052,,,,1.145662848,-0.322580645,1.477832512,-4.923076923,-7.76119403,,,,0.1,0.14,0.19,0.27,0.58
9/11/10 00:00,0.0637,0.0019,0.0026,0.0013,-0.0004,-0.0063,,,,3.074433657,4.255319149,2.083333333,-0.624024961,-9,,,,0.1,0.14,0.19,0.27,0.58
9/12/10 00:00,0.0615,-0.0022,-0.0003,-0.0001,-0.0025,-0.003,,,,-3.453689168,-0.485436893,-0.162337662,-3.90625,-4.651162791,,,,0.1,0.14,0.19,0.27,0.58
9/13/10 00:00,0.0622,0.0007,-0.0015,0.0006,-0.0028,-0.0048,,,,1.138211382,-2.354788069,0.974025974,-4.307692308,-7.164179104,,,,0.1,0.15,0.19,0.26,0.53
9/14/10 00:00,0.062,-0.0002,0.0005,0.001,0.002,-0.0033,,,,-0.321543408,0.81300813,1.639344262,3.333333333,-5.053598775,,,,0.11,0.15,0.2,0.26,0.5
9/15/10 00:00,0.0604,-0.0016,-0.0018,-0.0016,-0.0025,-0.0051,,,,-2.580645161,-2.893890675,-2.580645161,-3.974562798,-7.786259542,,,,0.11,0.15,0.2,0.26,0.5
9/16/10 00:00,0.0619,0.0015,-0.0001,0.0008,-0.0015,-0.0081,,,,2.483443709,-0.161290323,1.309328969,-2.365930599,-11.57142857,,,,0.12,0.16,0.2,0.25,0.48
9/17/10 00:00,0.059,-0.0029,-0.0014,-0.0028,-0.0019,-0.009,-0.0218,,,-4.684975767,-2.317880795,-4.530744337,-3.119868637,-13.23529412,-26.98019802,,,0.12,0.16,0.2,0.26,0.48
9/18/10 00:00,0.061,0.002,-0.0009,-0.0027,-0.0014,-0.0057,-0.0137,,,3.389830508,-1.453957997,-4.238618524,-2.243589744,-8.545727136,-18.34002677,,,0.12,0.16,0.2,0.26,0.48
9/19/10 00:00,0.0627,0.0017,0.0037,0.0012,0.0011,-0.0028,-0.0165,,,2.786885246,6.271186441,1.951219512,1.785714286,-4.27480916,-20.83333333,,,0.12,0.16,0.2,0.26,0.48
9/20/10 00:00,0.0621,-0.0006,0.0011,-1.00E-04,0.0005,-0.0043,0.0116,,,-0.956937799,1.803278689,-0.160771704,0.811688312,-6.475903614,22.97029703,,,0.12,0.17,0.2,0.26,0.47
9/21/10 00:00,0.0627,0.0006,0,0.0007,0.0017,-0.0033,0.0001,,,0.966183575,0,1.129032258,2.786885246,-5,0.159744409,,,0.12,0.17,0.2,0.26,0.43
9/22/10 00:00,0.0622,-0.0005,1.00E-04,0.0018,0.0002,-0.0027,0.0077,,,-0.797448166,0.161030596,2.98013245,0.322580645,-4.160246533,14.12844037,,,0.12,0.16,0.19,0.25,0.44
9/23/10 00:00,0.0623,0.0001,-0.0004,0.0004,0.0012,-0.0027,0.0118,,,0.160771704,-0.637958533,0.646203554,1.963993453,-4.153846154,23.36633663,,,0.13,0.16,0.2,0.25,0.45
9/24/10 00:00,0.0622,-0.0001,0,0.0032,0.0004,-0.0026,0.0062,,,-0.160513644,0,5.423728814,0.647249191,-4.012345679,11.07142857,,,0.09,0.15,0.19,0.25,0.45
9/25/10 00:00,0.062,-0.0002,-0.0003,0.001,-0.0017,-0.002,0.002,,,-0.321543408,-0.481540931,1.639344262,-2.668759812,-3.125,3.333333333,,,0.09,0.15,0.19,0.25,0.45
9/26/10 00:00,0.062,0,-0.0002,-0.0007,0.0005,-0.003,0.0031,,,0,-0.321543408,-1.116427432,0.81300813,-4.615384615,5.263157895,,,0.09,0.15,0.19,0.25,0.45
9/27/10 00:00,0.0622,0.0002,0.0002,1.00E-04,0,-0.0019,-0.0077,,,0.322580645,0.322580645,0.161030596,0,-2.964118565,-11.01573677,,,0.08,0.16,0.19,0.26,0.44
9/28/10 00:00,0.0619,-0.0003,-0.0001,-0.0008,-0.0001,-0.0021,-0.0008,,,-0.482315113,-0.161290323,-1.275917065,-0.161290323,-3.28125,-1.275917065,,,0.08,0.16,0.2,0.26,0.37
9/29/10 00:00,0.0619,0,-0.0003,-0.0003,0.0015,-0.0031,-0.006,,,0,-0.482315113,-0.482315113,2.483443709,-4.769230769,-8.8365243,,,0.12,0.16,0.2,0.27,0.44
9/30/10 00:00,0.0619,0,0,-0.0004,0,0.0019,0.0008,,,0,0,-0.642054575,0,3.166666667,1.309328969,,,0.14,0.16,0.19,0.27,0.42
10/1/10 00:00,0.062,0.0001,0.0001,-0.0002,0.003,-0.0009,0.002,,,0.161550889,0.161550889,-0.321543408,5.084745763,-1.430842607,3.333333333,,,0.15,0.16,0.19,0.26,0.42
10/2/10 00:00,0.0614,-0.0006,-0.0005,-0.0006,0.0004,-0.002,0.0014,,,-0.967741935,-0.807754443,-0.967741935,0.655737705,-3.154574132,2.333333333,,,0.15,0.16,0.19,0.26,0.42
10/3/10 00:00,0.0611,-0.0003,-0.0009,-0.0009,-0.0016,0.0002,0.0041,,,-0.488599349,-1.451612903,-1.451612903,-2.551834131,0.328407225,7.192982456,,,0.15,0.16,0.19,0.26,0.42
10/4/10 00:00,0.0613,0.0002,-0.0001,-0.0009,-0.0008,-0.0011,0.0003,,,0.327332242,-0.16286645,-1.446945338,-1.288244767,-1.762820513,0.491803279,,,0.15,0.13,0.19,0.26,0.41
10/5/10 00:00,0.0614,0.0001,0.0003,-0.0005,-0.0013,-0.0002,-0.0009,,,0.163132137,0.490998363,-0.807754443,-2.073365231,-0.324675325,-1.444622793,,,0.14,0.12,0.18,0.25,0.41
10/6/10 00:00,0.0628,0.0014,0.0015,0.0009,0.0006,0.0012,0.0038,,,2.280130293,2.446982055,1.453957997,0.964630225,1.948051948,6.440677966,,,0.14,0.13,0.17,0.24,0.38
10/7/10 00:00,0.067,0.0042,0.0056,0.0051,0.0047,0.006,0.0061,,,6.687898089,9.120521173,8.239095315,7.544141252,9.836065574,10.01642036,,,0.15,0.13,0.17,0.23,0.36
10/8/10 00:00,0.0869,0.0199,0.0241,0.0249,0.0247,0.0249,0.0159,,,29.70149254,38.37579618,40.16129032,39.71061093,40.16129032,22.3943662,,,0.14,0.12,0.16,0.21,0.35
10/9/10 00:00,0.0938,0.0069,0.0268,0.0324,0.0318,0.0327,0.0238,,,7.940161105,40,52.76872964,51.29032258,53.5188216,34,,,0.14,0.12,0.16,0.21,0.35
10/10/10 00:00,0.0965,0.0027,0.0096,0.0354,0.0345,0.0347,0.0295,,,2.878464819,11.04718067,57.93780687,55.64516129,56.14886731,44.02985075,,,0.14,0.12,0.16,0.21,0.35
10/11/10 00:00,0.095,-0.0015,0.0012,0.0337,0.0328,0.0313,0.025,,,-1.554404145,1.279317697,54.97553018,52.73311897,49.13657771,35.71428571,,,.,.,.,.,.
10/12/10 00:00,0.0949,-0.0001,-0.0016,0.0335,0.033,0.0334,0.0304,,,-0.105263158,-1.658031088,54.56026059,53.31179321,54.30894309,47.13178295,,,0.14,0.13,0.17,0.21,0.37
10/13/10 00:00,0.105,0.0101,0.01,0.0422,0.0431,0.0428,0.038,,,10.64278188,10.52631579,67.19745223,69.62843296,68.81028939,56.71641791,,,0.14,0.13,0.18,0.22,0.37
10/14/10 00:00,0.102,-0.003,0.0071,0.035,0.0401,0.04,0.0367,,,-2.857142857,7.481559536,52.23880597,64.7819063,64.51612903,56.20214395,,,0.15,0.14,0.17,0.22,0.38
10/15/10 00:00,0.105,0.003,0,0.0181,0.043,0.0446,0.0395,,,2.941176471,0,20.82853855,69.35483871,73.8410596,60.30534351,,,0.14,0.14,0.17,0.22,0.37
10/16/10 00:00,0.101,-0.004,-0.001,0.0072,0.0396,0.0391,0.031,,,-3.80952381,-0.980392157,7.675906183,64.49511401,63.16639742,44.28571429,,,0.14,0.14,0.17,0.22,0.37
10/17/10 00:00,0.102,0.001,-0.003,0.0055,0.0409,0.043,0.034,,,0.99009901,-2.857142857,5.699481865,66.93944354,72.88135593,50,,,0.14,0.14,0.17,0.22,0.37
10/18/10 00:00,0.1024,0.0004,0.0014,0.0074,0.0411,0.0414,0.0357,,,0.392156863,1.386138614,7.789473684,67.04730832,67.86885246,53.52323838,,,0.14,0.15,0.18,0.23,0.38
10/19/10 00:00,0.097,-0.0054,-0.005,0.0021,0.0356,0.0343,0.0315,,,-5.2734375,-4.901960784,2.212855638,57.98045603,54.70494418,48.09160305,,,0.14,0.14,0.18,0.22,0.37
10/20/10 00:00,0.099,0.002,-0.0034,-0.006,0.0362,0.0369,0.0326,,,2.06185567,-3.3203125,-5.714285714,57.6433121,59.42028986,49.09638554,,,0.14,0.14,0.17,0.22,0.35
10/21/10 00:00,0.107,0.008,0.01,0.005,0.04,0.0443,0.041,,,8.080808081,10.30927835,4.901960784,59.70149254,70.6539075,62.12121212,,,0.13,0.13,0.18,0.22,0.37
10/22/10 00:00,0.1025,-0.0045,0.0035,-0.0025,0.0156,0.0403,0.0376,,,-4.205607477,3.535353535,-2.380952381,17.95166858,64.79099678,57.93528505,,,0.13,0.13,0.18,0.21,0.35
10/23/10 00:00,0.1055,0.003,-0.0015,0.0045,0.0117,0.0432,0.0405,,,2.926829268,-1.401869159,4.455445545,12.47334755,69.34189406,62.30769231,,,0.13,0.13,0.18,0.21,0.35
10/24/10 00:00,0.115,0.0095,0.0125,0.013,0.0185,0.0528,0.0502,,,9.004739336,12.19512195,12.74509804,19.17098446,84.88745981,77.4691358,,,0.13,0.13,0.18,0.21,0.35
10/25/10 00:00,0.132,0.017,0.0265,0.0296,0.037,0.07,0.068,,,14.7826087,25.11848341,28.90625,38.94736842,112.9032258,106.25,,,0.13,0.14,0.18,0.23,0.37
10/26/10 00:00,0.1503,0.0183,0.0353,0.0533,0.0554,0.0883,0.0853,,,13.86363636,30.69565217,54.94845361,58.3772392,142.4193548,131.2307692,,,0.14,0.14,0.18,0.23,0.4
10/27/10 00:00,0.1877,0.0374,0.0557,0.0887,0.0827,0.1255,0.1236,,,24.8835662,42.1969697,89.5959596,78.76190476,201.7684887,192.8237129,,,0.14,0.14,0.18,0.23,0.4
10/28/10 00:00,0.1731,-0.0146,0.0228,0.0661,0.0711,0.1112,0.1091,,,-7.778369739,15.16966068,61.77570093,69.70588235,179.644588,170.46875,,,0.14,0.13,0.18,0.23,0.37
10/29/10 00:00,0.19,0.0169,0.0023,0.0875,0.085,0.1281,0.125,,,9.763142692,1.225359616,85.36585366,80.95238095,206.9466882,192.3076923,,,0.14,0.12,0.17,0.22,0.34
10/30/10 00:00,0.1989,0.0089,0.0258,0.0934,0.0979,0.137,0.1389,,,4.684210526,14.90467938,88.53080569,96.93069307,221.3247173,231.5,,,0.14,0.12,0.17,0.22,0.34
10/31/10 00:00,0.1925,-0.0064,0.0025,0.0775,0.0905,0.1305,0.1296,,,-3.217697335,1.315789474,67.39130435,88.7254902,210.483871,206.0413355,,,0.14,0.12,0.17,0.22,0.34
11/1/10 00:00,0.1955,0.003,-0.0034,0.0635,0.0931,0.1341,0.1321,,,1.558441558,-1.709401709,48.10606061,90.91796875,218.4039088,208.3596215,,,0.14,0.13,0.16,0.22,0.34
11/2/10 00:00,0.1938,-0.0017,0.0013,0.0435,0.0968,0.1327,0.1329,,,-0.869565217,0.675324675,28.94211577,99.79381443,217.1849427,218.226601,,,0.13,0.13,0.16,0.22,0.34
11/3/10 00:00,0.1931,-0.0007,-0.0024,0.0054,0.0941,0.1318,0.1307,,,-0.36119711,-1.227621483,2.876931273,95.05050505,215.0081566,209.4551282,,,0.13,0.13,0.16,0.22,0.34
11/4/10 00:00,0.23,0.0369,0.0362,0.0569,0.123,0.1686,0.1684,,,19.10926981,18.67905057,32.87117273,114.953271,274.5928339,273.3766234,,,0.13,0.13,0.17,0.21,0.33
11/5/10 00:00,0.26,0.03,0.0669,0.07,0.1575,0.1972,0.1984,,,13.04347826,34.64526152,36.84210526,153.6585366,314.0127389,322.0779221,,,0.13,0.13,0.16,0.22,0.38
11/6/10 00:00,0.39,0.13,0.16,0.1911,0.2845,0.323,0.329,,,50,69.56521739,96.07843137,269.6682464,482.0895522,539.3442623,,,0.13,0.13,0.16,0.22,0.38
11/7/10 00:00,0.34,-0.05,0.08,0.1475,0.225,0.2531,0.278,,,-12.82051282,30.76923077,76.62337662,195.6521739,291.2543153,448.3870968,,,0.13,0.13,0.16,0.22,0.38
11/8/10 00:00,0.243,-0.097,-0.147,0.0475,0.111,0.1492,0.1819,,,-28.52941176,-37.69230769,24.29667519,84.09090909,159.0618337,297.7086743,,,0.12,0.13,0.16,0.22,0.41
11/9/10 00:00,0.21,-0.033,-0.13,0.0162,0.0597,0.1135,0.1482,,,-13.58024691,-38.23529412,8.359133127,39.72055888,117.6165803,239.8058252,,,0.11,0.13,0.16,0.24,0.46
11/10/10 00:00,0.24,0.03,-0.003,0.0469,0.0523,0.145,0.1763,,,14.28571429,-1.234567901,24.28793371,27.86361215,152.6315789,276.7660911,,,0.12,0.13,0.16,0.24,0.44
11/11/10 00:00,0.2231,-0.0169,0.0131,-0.0069,0.05,0.1282,0.1616,,,-7.041666667,6.238095238,-3,28.88503755,135.089568,262.7642276,,,.,.,.,.,.
11/12/10 00:00,0.2682,0.0451,0.0282,0.0082,0.0782,0.1632,0.206,,,20.21515016,11.75,3.153846154,41.15789474,155.4285714,331.1897106,,,0.11,0.13,0.17,0.27,0.51
11/13/10 00:00,0.276,0.0078,0.0529,-0.114,0.0771,0.174,0.214,,,2.908277405,23.71134021,-29.23076923,38.76319759,170.5882353,345.1612903,,,0.11,0.13,0.17,0.27,0.51
11/14/10 00:00,0.279,0.003,0.0108,-0.061,0.0865,0.174,0.2186,,,1.086956522,4.026845638,-17.94117647,44.93506494,165.7142857,361.9205298,,,0.11,0.13,0.17,0.27,0.51
11/15/10 00:00,0.2682,-0.0108,-0.0078,0.0252,0.0727,0.1672,0.2063,,,-3.870967742,-2.826086957,10.37037037,37.18670077,165.5445545,333.279483,,,0.12,0.14,0.19,0.29,0.53
11/16/10 00:00,0.223,-0.0452,-0.056,0.013,0.0292,0.121,0.164,,,-16.85309471,-20.07168459,6.19047619,15.06707946,118.627451,277.9661017,,,0.13,0.15,0.19,0.27,0.51
11/17/10 00:00,0.2299,0.0069,-0.0383,-0.0101,0.0368,0.1275,0.1689,,,3.094170404,-14.28038777,-4.208333333,19.05748317,124.5117188,276.8852459,,,0.13,0.14,0.19,0.26,0.5
11/18/10 00:00,0.2678,0.0379,0.0448,0.0447,0.0378,0.1708,0.2051,,,16.48542845,20.0896861,20.03585836,16.43478261,176.0824742,327.1132376,,,0.13,0.15,0.19,0.26,0.52
11/19/10 00:00,0.28,0.0122,0.0501,0.0118,0.02,0.181,0.2179,,,4.555638536,21.79208351,4.399701715,7.692307692,182.8282828,350.8856683,,,0.12,0.14,0.19,0.27,0.52
11/20/10 00:00,0.283,0.003,0.0152,0.007,-0.107,0.176,0.2203,,,1.071428571,5.675877521,2.536231884,-27.43589744,164.4859813,351.3556619,,,0.12,0.14,0.19,0.27,0.52
11/21/10 00:00,0.2768,-0.0062,-0.0032,-0.0022,-0.0632,0.1743,0.2146,,,-2.190812721,-1.142857143,-0.788530466,-18.58823529,170.0487805,345.0160772,,,0.12,0.14,0.19,0.27,0.52
11/22/10 00:00,0.2879,0.0111,0.0049,0.0197,0.0449,0.1824,0.2256,,,4.010115607,1.731448763,7.345264728,18.47736626,172.8909953,362.1187801,,,0.12,0.15,0.2,0.26,0.49
11/23/10 00:00,0.283,-0.0049,0.0062,0.06,0.073,0.168,0.2208,,,-1.701979854,2.239884393,26.9058296,34.76190476,146.0869565,354.9839228,,,0.15,0.15,0.2,0.26,0.45
11/24/10 00:00,0.283,0,-0.0049,0.0531,0.043,0.151,0.221,,,0,-1.701979854,23.0969987,17.91666667,114.3939394,356.4516129,,,0.16,0.16,0.2,0.28,0.53
11/25/10 00:00,0.28,-0.003,-0.003,0.0122,0.0569,0.1297,0.218,,,-1.060070671,-1.060070671,4.555638536,25.50425818,86.29407851,351.6129032,,,.,.,.,.,.
11/26/10 00:00,0.2844,0.0044,0.0014,0.0044,0.0162,0.0967,0.2222,,,1.571428571,0.494699647,1.571428571,6.040268456,51.51838039,357.2347267,,,0.16,0.16,0.21,0.28,0.51
11/27/10 00:00,0.283,-0.0014,0.003,0,0.007,0.1099,0.2211,,,-0.492264416,1.071428571,0,2.536231884,63.48931254,357.1890145,,,0.16,0.16,0.21,0.28,0.51
11/28/10 00:00,0.27,-0.013,-0.0144,-0.0068,-0.009,0.08,0.2081,,,-4.593639576,-5.063291139,-2.456647399,-3.225806452,42.10526316,336.187399,,,0.16,0.16,0.21,0.28,0.51
11/29/10 00:00,0.2299,-0.0401,-0.0531,-0.058,-0.0383,0.031,0.168,,,-14.85185185,-18.76325088,-20.14588399,-14.28038777,15.58572147,271.4054927,,,0.16,0.18,0.21,0.28,0.52
11/30/10 00:00,0.2082,-0.0217,-0.0618,-0.0748,-0.0148,0.0157,0.1462,,,-9.438886472,-22.88888889,-26.43109541,-6.6367713,8.155844156,235.8064516,,,0.18,0.17,0.21,0.27,0.45
12/1/10 00:00,0.2275,0.0193,-0.0024,-0.0555,-0.0024,0.032,0.1661,,,9.269932757,-1.043932144,-19.61130742,-1.043932144,16.36828645,270.5211726,,,0.17,0.16,0.2,0.28,0.53
12/2/10 00:00,0.255,0.0275,0.0468,-0.025,-0.0128,0.0612,0.1939,,,12.08791209,22.47838617,-8.928571429,-4.779686333,31.57894737,317.3486088,,,0.16,0.16,0.19,0.29,0.55
12/3/10 00:00,0.2511,-0.0039,0.0236,-0.0333,-0.0289,0.058,0.1898,,,-1.529411765,10.37362637,-11.70886076,-10.32142857,30.03625065,309.6247961,,,0.14,0.14,0.19,0.26,0.49
12/4/10 00:00,0.205,-0.0461,-0.05,-0.078,-0.078,-0.025,0.1436,,,-18.35921943,-19.60784314,-27.56183746,-27.56183746,-10.86956522,233.8762215,,,0.14,0.14,0.19,0.26,0.49
12/5/10 00:00,0.19,-0.015,-0.0611,-0.08,-0.0868,-0.07,0.1272,,,-7.317073171,-24.33293509,-29.62962963,-31.3583815,-26.92307692,202.5477707,,,0.14,0.14,0.19,0.26,0.49
