Unnamed: 0,Datetime,Price,Timestamp,VIX,1-Day-LIBOR,1-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI
663,2013-02-13,38.450001,1360731600000,12.98,0.153,32.061248121072865,0.25749592524868703,-0.25749592524868703,-100.0,0.2573347516096973,-0.07733375160970013,-30.05181038548309
664,2013-02-14,38.27,1360818000000,12.66,0.152,21.73597530014063,0.17377896211002053,-0.17377896211002053,-100.0,0.1736195914829608,1.0563794085170457,608.4448186371409
665,2013-02-15,37.040001,1360904400000,12.46,0.154,31.40235367436726,0.24295773581643232,1.9970402641835676,821.970231765923,0.24280145778573115,-0.24280145778573115,-100.0
666,2013-02-19,39.279999,1361250000000,12.31,0.155,102.57927778087864,0.8413655112581857,-0.8413655112581857,-100.0,0.8411987061371562,-0.10120070613715626,-12.030535163549768
667,2013-02-20,38.540001,1361336400000,14.68,0.155,87.25820825048622,0.7022529774992847,-0.7022529774992847,-100.0,0.7020893148288465,2.6779116851711535,381.42037325037023
668,2013-02-21,35.16,1361422800000,15.22,0.154,81.68282819559903,0.5997399649624278,0.35026103503757255,58.40215018179013,0.5995916189740065,-0.5995916189740065,-100.0
669,2013-02-22,36.110001,1361509200000,14.17,0.1565,132.95800629483807,1.0024220339165915,-1.0024220339165915,-100.0,1.0022672064360023,0.7277327935639946,72.60866053392743
670,2013-02-25,34.380001,1361768400000,18.99,0.1565,85.03547715854468,0.6104995237408808,-0.5605005237408811,-91.81014922114483,0.6103521139156314,-0.6103521139156314,-100.0
671,2013-02-26,34.43,1361854800000,16.87,0.1565,56.74008160161084,0.40799261555769917,0.2620053844423005,64.2181682833049,0.4078449913536346,-0.4078449913536346,-100.0
672,2013-02-27,35.099998,1361941200000,14.73,0.1565,20.002392832684137,0.1466805918091012,-0.1466805918091012,-100.0,0.14653009488004187,0.12346590511995714,84.25975921262699
673,2013-02-28,34.830002,1362027600000,15.51,0.1555,30.301506840560045,0.2204560794610444,-0.2204560794610444,-100.0,0.22030769442613973,-0.04030769442614002,-18.296090171128164
674,2013-03-01,34.650002,1362114000000,15.36,0.153,2.851786398441058,0.02070668073183768,0.909293319268162,4391.304096701857,0.020561435822394003,-0.020561435822394003,-100.0
675,2013-03-04,35.580002,1362373200000,14.01,0.154,35.54647128425004,0.26416929772642206,0.8058307022735782,305.04328444258095,0.2640191796785061,-0.2640191796785061,-100.0
676,2013-03-05,36.650002,1362459600000,13.48,0.154,3.5288948052919604,0.027084326188195007,1.0129126738118046,3739.8481570986746,0.026929693629256235,-0.026929693629256235,-100.0
677,2013-03-06,37.689999,1362546000000,13.53,0.154,1.8503767304882361,0.014642585888630322,0.5253584141113663,3587.8800241103363,0.014483565406401055,-0.014483565406401055,-100.0
678,2013-03-07,38.23,1362632400000,13.06,0.153,15.440545120510198,0.1233419317308524,0.11665906826915418,94.58183979453065,0.12318168028590293,-0.12318168028590293,-100.0
679,2013-03-08,38.470001,1362718800000,12.59,0.155,8.943577289027525,0.0719265845275423,0.5580704154724536,775.8889416732361,0.07176321911673966,-0.07176321911673966,-100.0
680,2013-03-11,39.099998,1362974400000,11.56,0.155,11.208671291418392,0.09159818612425497,-0.07159718612425436,-78.1644147703222,0.0914321453894047,-0.0914321453894047,-100.0
681,2013-03-12,39.119999,1363060800000,12.27,0.155,17.659428511456305,0.1443399947198536,-0.1443399947198536,-100.0,0.1441738690494283,-0.004174869049425212,-2.8957182580665206
