Datetime,Price,Timestamp,VIX,5-Day-LIBOR,5-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls,100-Calls-P,100-Calls-ROI
2010-06-29,23.889999,1277784000000,34.13,0.3210433333333333,,,,,,,,,,
2010-06-30,23.83,1277870400000,34.54,0.31937666666666664,,,,,,,,,,
2010-07-01,21.959999,1277956800000,32.86,0.3175,,,,,,,,,,
2010-07-02,19.200001,1278043200000,30.12,0.31666666666666665,,,,,,,,,,
2010-07-06,16.110001,1278388800000,29.65,0.3145833333333333,,,,,,,,,,
2010-07-07,15.8,1278475200000,26.84,0.31166666666666665,,,,,,,,,,
2010-07-08,17.459999,1278561600000,25.71,0.30933666666666665,171.1907694354515,1.39364872699384,1.0363512730061597,74.36244535175042,1.3929088772050005,-1.3929088772050005,-100.0,,,
2010-07-09,17.4,1278648000000,24.98,0.30542,174.55589291266875,1.4160552391504562,1.823943760849545,128.8045628745243,1.4153272669818824,-1.4153272669818824,-100.0,,,
2010-07-12,17.049999,1278907200000,24.43,0.3033366666666667,156.24855098662468,1.2425073695133309,3.6174936304866696,291.1446418143645,1.2417989061693389,-1.2417989061693389,-100.0,,,
2010-07-13,18.139999,1278993600000,24.56,0.30218666666666666,86.24275378226946,0.7305307062376141,1.4294692937623859,195.67545642597995,0.7297798086520295,-0.7297798086520295,-100.0,,,
2010-07-14,19.84,1279080000000,24.89,0.30125,86.59105211091095,0.8022139965166897,-0.42221499651668815,-52.631217898216285,0.8013952736839443,-0.8013952736839443,-100.0,,,
2010-07-15,19.889999,1279166400000,25.14,0.3,74.88043124405903,0.6955992796930524,0.4144017203069481,59.57477708858633,0.6947818992694774,-0.6947818992694774,-100.0,,,
2010-07-16,20.639999,1279252800000,26.25,0.29875,70.20012620593242,0.6767625662638839,-0.026760566263883238,-3.9542030836038777,0.6759178986572856,-0.6759178986572856,-100.0,,,
2010-07-19,21.91,1279512000000,25.97,0.29667,51.6066728996119,0.5283093078371071,-0.5283093078371071,-100.0,0.527418909532738,0.43258009046726187,82.01831270147333,,,
