Datetime,Timestamp,Price,VIX,5-Day-LIBOR,5-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Straddles,100-Straddles-P,100-Straddles-ROI,100-Straps,100-Straps-P,100-Straps-ROI,95-Calls,95-Calls-P,95-Calls-ROI,95-Puts,95-Puts-P,95-Puts-ROI,95-Straddles,95-Straddles-P,95-Straddles-ROI,100-Bear-Spreads,100-Bear-Spreads-P,100-Bear-Spreads-ROI
2009-04-17,1239940800000,17.2143,39.18,0.317086667,36.681148892972665,0.2951812500917015,0.30911874990829696,104.72167517830677,0.29443353687718776,-0.29443353687718776,-100.0,0.5896147869688892,0.014685213031109257,2.4906453087113842,0.8847960370605907,0.3238039629394063,36.59645267118576,0.902182597344808,0.5628324026551894,62.385641699545964,0.040757269791020345,-0.040757269791020345,-100.0,0.9429398671358284,0.5220751328641727,55.3667472402001,0.2536762670861674,4.746323732913833,1871.016073924498
2009-04-20,1240200000000,17.3943,37.14,0.31,33.89104911636201,0.27560400708428645,0.03039599291571093,11.028864651599603,0.27486536071318923,-0.27486536071318923,-100.0,0.5504693677974757,-0.2444693677974783,-44.41107572899888,0.8260733748817621,-0.21407337488176734,-25.914571440146972,0.9014098955925718,0.2743051044074249,30.430673742171567,0.030993181540029942,-0.030993181540029942,-100.0,0.9324030771326016,0.24331192286739498,26.095143702833614,0.2438721791731593,4.7561278208268405,1950.2543656075643
2009-04-21,1240286400000,17.3586,38.1,0.29708666699999997,33.21209355454898,0.2695213459890624,0.2489786540109371,92.37808348621151,0.2688149208270989,-0.2688149208270989,-100.0,0.5383362668161613,-0.0198362668161618,-3.6847353668883995,0.8078576128052237,0.2291423871947753,28.364204726510643,0.8972518022000742,0.489178197799923,54.51961161855024,0.02865069829621003,-0.02865069829621003,-100.0,0.9259025004962842,0.4605274995037165,49.73822829691825,0.24016422253088887,4.759835777469111,1981.9087653061738
2009-04-22,1240372800000,17.9143,37.15,0.2875,33.037650704020855,0.2766790776053032,-0.21527907760530413,-77.80822441240416,0.27597356255988714,-0.27597356255988714,-100.0,0.5526526401651903,-0.4912526401651913,-88.88994722224682,0.8293317177704935,-0.7065317177704955,-85.19289720039608,0.9253634623123084,0.03175153768768979,3.4312504200618315,0.02897822301916486,-0.02897822301916486,-100.0,0.9543416853314732,0.002773314668524929,0.29059976223941936,0.24699533954072228,4.753004660459277,1924.3296935469693
2009-04-23,1240459200000,17.7,36.82,0.287083333,33.86491208845294,0.280204341141177,0.1968956588588231,70.26859685932561,0.2795082760618488,-0.2795082760618488,-100.0,0.5597126172030258,-0.0826126172030257,-14.759827572916665,0.8399169583442028,0.1142830416557974,13.606469130126026,0.9171134301818712,0.444986569818127,48.52034166917417,0.03145216835651188,-0.03145216835651188,-100.0,0.9485655985383832,0.4135344014616186,43.595762074739135,0.24805610770533693,4.751943892294663,1915.6730048910724
2009-04-24,1240545600000,17.8186,38.32,0.282086667,25.80193242710631,0.21500366611751254,0.8334963338824881,387.66610306399696,0.2143151329160133,-0.2143151329160133,-100.0,0.4293187990335259,0.6191812009664748,144.2241062726262,0.6443224651510384,1.4526775348489631,225.45815386220227,0.9011793850216704,1.0382506149783275,115.21020478662643,0.00959527848024322,-0.00959527848024322,-100.0,0.9107746635019136,1.028655336498088,112.94290209423755,0.2047198544357701,4.79528014556423,2342.3620336095573
2009-04-27,1240804800000,17.7003,37.95,0.2825,27.151411171432663,0.2247282536281112,1.0335717463718908,459.9206951887252,0.22404328951876984,-0.22404328951876984,-100.0,0.44877154314688106,0.8095284568531209,180.38765363252227,0.6734997967749923,1.843100203225012,273.6600979021183,0.8979535541916555,1.2453614458083455,138.68884865982062,0.012287838287780128,-0.012287838287780128,-100.0,0.9102413924794356,1.2330736075205655,135.4666594716987,0.2117554512309897,4.78824454876901,2261.214302127145
2009-04-28,1240891200000,17.8771,36.08,0.28375,26.943312607398447,0.22523766419060465,0.8262623358093961,366.8402168787284,0.2245427972673024,-0.2245427972673024,-100.0,0.4497804614579071,0.6017195385420937,133.78071972973106,0.6750181256485117,1.4279818743514898,211.5471896372533,0.9064709165492602,1.0388840834507391,114.60754719032215,0.011955792972120679,-0.011955792972120679,-100.0,0.9184267095213808,1.026928290478622,111.81385295444908,0.2125870042951817,4.787412995704818,2251.978201384968
2009-04-29,1240977600000,17.9757,36.5,0.292083333,15.070302509884055,0.1268458301553057,0.33455416984469544,263.74865412215655,0.12612661134265046,-0.12612661134265046,-100.0,0.25297244149795617,0.20842755850204486,82.39140883009146,0.3798182716532619,0.5429817283467404,142.95829581427597,0.8996297997186922,0.4605552002813091,51.19385778742782,0.00016154184666988808,-0.00016154184666988808,-100.0,0.8997913415653621,0.4603936584346393,51.16671356646921,0.12596506949598058,4.87403493050402,3869.354377373281
2009-04-30,1241064000000,18.1771,35.3,0.296666667,11.243346475463207,0.09579363492456316,0.18280636507543768,190.83351959594856,0.0950549458697978,-0.0950549458697978,-100.0,0.19084858079436096,0.08775141920563989,45.97960269884946,0.2866422157189241,0.2705577842810776,94.38867321147886,0.9095593270184352,0.2778956729815647,30.55278141036888,2.5724164119013274e-06,-2.5724164119013274e-06,-100.0,0.9095618994348472,0.2778931005651528,30.552412181932937,0.09505237345338591,4.904947626546614,5160.257917128204
2009-05-01,1241150400000,18.8671,34.53,0.299583333,25.495775973539565,0.22498074986896555,-0.22498074986896555,-100.0,0.224206482372745,0.1328935176272541,59.27282575457279,0.4491872322417105,-0.09208723224171143,-20.500857021723785,0.6741679821106761,-0.317067982110677,-47.03100570246674,0.9536393197760908,-0.3673843197760896,-38.52445176676957,0.009548765654682212,-0.009548765654682212,-100.0,0.9631880854307729,-0.37693308543077175,-39.1339024155592,0.21465771671806277,4.7853422832819374,2229.2896600438244
2009-05-04,1241409600000,18.9586,33.36,0.299583333,21.318460827566934,0.18909737786785466,-0.18909737786785466,-100.0,0.18831935539731506,0.9959806446026852,528.8785332242517,0.3774167332651697,0.8068832667348307,213.79106849719918,0.5665141111330244,0.6177858888669759,109.05039728514588,0.9520212283068936,-0.9520212283068936,-100.0,0.0033521069598854147,0.23301789304011544,6951.385973915365,0.955373335266779,-0.7190033352667782,-75.25888662844072,0.18496724843742965,4.81503275156257,2603.1812616769234
2009-05-05,1241496000000,18.9286,32.45,0.29375,24.010601619706893,0.21258191241120086,-0.21258191241120086,-100.0,0.21182024605784555,1.6467797539421536,777.4420928075203,0.4244021584690465,1.4341978415309526,337.93368221890296,0.6369840708802472,1.221615929119752,191.78123676336253,0.9540718916422932,-0.9540718916422932,-100.0,0.0069183086066074715,0.9052516913933922,13084.870058106591,0.9609902002489008,-0.048820200248900984,-5.080197512550737,0.20490193745123808,4.795098062548762,2340.1916654350252
