Datetime,Timestamp,Price,VIX,8-Month-LIBOR,8-Month-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls,100-Calls-P,100-Calls-ROI
2015-11-19,1447909200000,13.07,16.99,0.725255405,,,,,,,,,,
2015-11-20,1447995600000,12.85,15.47,0.739593243,,,,,,,,,,
2015-11-23,1448254800000,12.12,15.62,0.7464310809999999,,,,,,,,,,
2015-11-24,1448341200000,12.02,15.93,0.753958108,,,,,,,,,,
2015-11-25,1448427600000,11.9,15.19,0.7595594590000001,,,,,,,,,,
2015-11-27,1448600400000,12.05,15.12,0.757667568,,,,,,,,,,
2015-11-30,1448859600000,12.04,16.13,0.7639108109999999,,,,,,,,,,
2015-12-01,1448946000000,11.91,14.67,0.767491892,,,,,,,,,,
2015-12-02,1449032400000,11.93,15.91,0.773282432,,,,,,,,,,
2015-12-03,1449118800000,11.92,18.11,0.7905581079999999,,,,,,,,,,
2015-12-04,1449205200000,12.04,14.81,0.797902703,,,,,,,,,,
2015-12-07,1449464400000,12.36,15.84,0.818544595,,,,,,,,,,
2015-12-08,1449550800000,12.12,17.6,0.826166216,,,,,,,,,,
2015-12-09,1449637200000,11.99,19.61,0.8343418920000001,,,,,,,,,,
2015-12-10,1449723600000,12.05,19.34,0.839294595,,,,,,,,,,
2015-12-11,1449810000000,11.95,24.39,0.850364865,,,,,,,,,,
2015-12-14,1450069200000,12.33,22.73,0.850905405,,,,,,,,,,
2015-12-15,1450155600000,12.47,20.95,0.858297297,,,,,,,,,,
2015-12-16,1450242000000,12.27,17.86,0.871608108,,,,,,,,,,
2015-12-17,1450328400000,12.32,18.94,0.8968378379999999,,,,,,,,,,
2015-12-18,1450414800000,12.34,20.7,0.9066486490000001,,,,,,,,,,
2015-12-21,1450674000000,12.24,18.7,0.913418919,,,,,,,,,,
2015-12-22,1450760400000,12.46,16.6,0.920527027,,,,,,,,,,
2015-12-23,1450846800000,12.5,15.57,0.930148649,,,,,,,,,,
2015-12-24,1450933200000,12.6,15.74,0.931148649,,,,,,,,,,
2015-12-28,1451278800000,12.83,16.91,0.931148649,,,,,,,,,,
2015-12-29,1451365200000,12.74,16.08,0.931148649,,,,,,,,,,
2015-12-30,1451451600000,12.78,17.29,0.939162162,,,,,,,,,,
2015-12-31,1451538000000,13.09,18.21,0.953777027,,,,,,,,,,
2016-01-04,1451883600000,12.16,20.7,0.953777027,,,,,,,,,,
2016-01-05,1451970000000,11.51,19.34,0.9483040540000001,,,,,,,,,,
2016-01-06,1452056400000,11.52,20.59,0.9556,,,,,,,,,,
2016-01-07,1452142800000,11.16,24.99,0.9531540540000001,,,,,,,,,,
2016-01-08,1452229200000,11.31,27.01,0.942843243,,,,,,,,,,
2016-01-11,1452488400000,11.84,24.3,0.9494918920000001,,,,,,,,,,
2016-01-12,1452574800000,12.09,22.47,0.949343243,,,,,,,,,,
2016-01-13,1452661200000,11.61,25.22,0.9525189190000001,,,,,,,,,,
2016-01-14,1452747600000,10.82,23.95,0.9581,,,,,,,,,,
2016-01-15,1452834000000,10.27,27.02,0.955018919,,,,,,,,,,
2016-01-19,1453179600000,9.47,26.05,0.945066216,,,,,,,,,,
2016-01-20,1453266000000,9.49,27.59,0.948293243,,,,,,,,,,
2016-01-21,1453352400000,10.02,26.69,0.95267973,,,,,,,,,,
2016-01-22,1453438800000,9.85,22.34,0.946395946,,,,,,,,,,
2016-01-25,1453698000000,9.81,24.15,0.950490541,,,,,,,,,,
2016-01-26,1453784400000,9.54,22.5,0.959362162,,,,,,,,,,
2016-01-27,1453870800000,9.05,23.11,0.958845946,,,,,,,,,,
2016-01-28,1453957200000,8.74,22.42,0.957314865,,,,,,,,,,
2016-01-29,1454043600000,8.77,20.2,0.957578378,,,,,,,,,,
2016-02-01,1454302800000,8.76,19.98,0.95827973,,,,,,,,,,
2016-02-02,1454389200000,8.47,21.98,0.9508986490000001,,,,,,,,,,
2016-02-03,1454475600000,8.43,21.65,0.95427027,,,,,,,,,,
2016-02-04,1454562000000,8.9,21.84,0.953390541,,,,,,,,,,
2016-02-05,1454648400000,8.63,23.38,0.9494878379999999,,,,,,,,,,
2016-02-08,1454907600000,8.37,26.0,0.9503918920000001,,,,,,,,,,
2016-02-09,1454994000000,8.62,26.54,0.954216216,,,,,,,,,,
2016-02-10,1455080400000,8.88,26.29,0.957956757,,,,,,,,,,
2016-02-11,1455166800000,8.62,28.14,0.952435135,,,,,,,,,,
2016-02-12,1455253200000,9.3,25.4,0.942236486,,,,,,,,,,
2016-02-16,1455598800000,9.93,24.11,0.941444595,,,,,,,,,,
2016-02-17,1455685200000,9.84,22.31,0.949432432,,,,,,,,,,
2016-02-18,1455771600000,9.98,21.64,0.952217568,,,,,,,,,,
2016-02-19,1455858000000,9.97,20.53,0.953535135,,,,,,,,,,
2016-02-22,1456117200000,10.38,19.38,0.958486486,,,,,,,,,,
2016-02-23,1456203600000,9.71,20.98,0.9560675679999999,,,,,,,,,,
2016-02-24,1456290000000,9.89,20.72,0.971371622,,,,,,,,,,
2016-02-25,1456376400000,10.26,19.11,0.970547297,,,,,,,,,,
2016-02-26,1456462800000,10.32,19.81,0.967959459,,,,,,,,,,
2016-02-29,1456722000000,10.44,20.55,0.97117973,,,,,,,,,,
2016-03-01,1456808400000,10.72,17.7,0.9715743240000001,,,,,,,,,,
2016-03-02,1456894800000,11.97,17.09,0.980878378,,,,,,,,,,
2016-03-03,1456981200000,12.25,16.7,0.9787635140000001,,,,,,,,,,
2016-03-04,1457067600000,12.01,16.86,0.988405405,,,,,,,,,,
