Datetime,Timestamp,Price,VIX,5-Day-LIBOR,5-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls.1,100-Calls-P.1,100-Calls-ROI.1,102-Calls,102-Calls-P,102-Calls-ROI,102-Puts,102-Puts-P,102-Puts-ROI,102-Calls.1,102-Calls-P.1,102-Calls-ROI.1,96-Calls,96-Calls-P,96-Calls-ROI,96-Puts,96-Puts-P,96-Puts-ROI,96-Calls,96-Calls-P,96-Calls-ROI
2018-05-21,1526875200000,187.16,13.22,1.7372266669999998,11.02603568044823,0.9858747589034208,-0.6458747589034175,-65.51286084469977,0.9413404221441508,-0.9413404221441508,-100.0,,,,0.06890422669218665,-0.06890422669218665,-100.0,3.766679203197697,-0.36347920319769855,-9.649858232926377,,,,7.529621988512191,0.2967780114878167,3.9414729177720425,0.0004690252232754932,-0.0004690252232754932,-100.0,,,
2018-05-22,1526961600000,188.36,12.58,1.7361666669999998,9.731302652277677,0.8783474091652153,-0.8783474091652153,-100.0,0.8335548792739615,0.6564451207260475,78.75247773701723,,,,0.03793483906820505,-0.03793483906820505,-100.0,3.7594464585791054,1.4977535414209058,39.83973592716057,,,,7.577481367030599,-1.5330813670306045,-20.232070430433478,8.053833500369298e-05,-8.053833500369298e-05,-100.0,,,
2018-05-23,1527048000000,188.15,12.53,1.7361666669999998,8.088548646679603,0.7331054981971192,1.3568945018028842,185.08857253694188,0.6883629068877042,-0.6883629068877042,-100.0,,,,0.012751324025605193,-0.012751324025605193,-100.0,3.730113880890002,-2.05711388089,-55.148822437538406,,,,7.56895554234876,2.047044457651253,27.04526993450968,2.6546916916333784e-06,-2.6546916916333784e-06,-100.0,,,
2018-05-24,1527134400000,188.58,13.22,1.738876667,6.83268449977779,0.6242895284641747,2.6257104715358253,420.5917850320797,0.5793746915283435,-0.5793746915283435,-100.0,,,,0.0035984845279044553,-0.0035984845279044553,-100.0,3.7293853508533634,-3.2077853508533565,-86.01378106768576,,,,7.5863182815522245,3.2068817184477894,42.271911082955974,3.809381149960989e-08,-3.809381149960989e-08,-100.0,,,
2018-05-25,1527220800000,187.9,17.02,1.738876667,6.4594265923156655,0.5893099402837692,4.8206900597162265,818.0228654203474,0.5445570616103055,-0.5445570616103055,-100.0,,,,0.0021828409576211127,1.6498171590423656,75581.18942574528,3.7145349047107175,-3.7145349047107175,-100.0,,,,7.558962770282136,5.36703722971788,71.00229744242486,6.755572722536753e-09,-6.755572722536753e-09,-100.0,,,
2018-05-29,1527566400000,187.5,14.94,1.7390866669999998,6.361429988523168,0.5794841044064754,5.9005158955935135,1018.2360224767503,0.5348211027482535,-0.5348211027482535,-100.0,,,,0.0018889481109947148,2.728111051888995,144424.88049353453,3.7063326864196138,-3.7063326864196138,-100.0,,,,7.542876485675492,6.437123514324497,85.34043380597699,4.083579739938688e-09,-4.083579739938688e-09,-100.0,,,
2018-05-30,1527652800000,186.87,15.43,1.73721,3.786627141198117,0.3530695613389412,6.236930438661063,1766.4877184566215,0.30860465603359444,-0.30860465603359444,-100.0,,,,8.793081871302919e-07,2.8525991206918078,324414029.39753634,3.692046675896762,-3.692046675896762,-100.0,,,,7.517486309093157,6.5473136909068606,87.094454471932,8.3837067141271985e-22,-8.3837067141271985e-22,-100.0,,,
2018-05-31,1527739200000,190.24,13.46,1.73825,14.4007208231135,1.3017961175435029,0.1582038824564762,12.152738844774545,1.2565022391331269,-1.2565022391331269,-100.0,,,,0.19676170898417664,-0.19676170898417664,-100.0,3.9553619530055935,-1.6105619530055717,-40.718446810708215,,,,7.6607422560064995,1.4088577439934795,18.39061669107647,0.007660132732562719,-0.007660132732562719,-100.0,,,
2018-06-01,1527825600000,191.83,12.74,1.7400400000000005,15.04421029077075,1.3703231433797782,-1.3703231433797782,-100.0,1.324603678342669,-0.7246036783426462,-54.70343244473421,,,,0.2289567799773913,-0.2289567799773913,-100.0,4.018922925639572,0.41767707436045504,10.392761495767818,,,,7.728120507314003,-0.6549205073140172,-8.474512097659336,0.011029820878390328,-0.011029820878390328,-100.0,,,
2018-06-04,1528084800000,193.31,12.4,1.7385866669999999,13.805350455615606,1.2690830940231166,-1.2690830940231166,-100.0,1.2230493720776965,-0.19304937207769512,-15.7842664805711,,,,0.1730605081483425,-0.1730605081483425,-100.0,3.992306111764009,0.9038938882360128,22.640896337395965,,,,7.781986468511717,-1.0795864685117067,-13.872890590083154,0.00539409544406988,-0.00539409544406988,-100.0,,,
