Datetime,Timestamp,Price,VIX,10-Day-LIBOR,10-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,97-Calls,97-Calls-P,97-Calls-ROI,97-Puts,97-Puts-P,97-Puts-ROI,103-Calls,103-Calls-P,103-Calls-ROI,103-Puts,103-Puts-P,103-Puts-ROI,100-Strangles,100-Strangles-P,100-Strangles-ROI,95-Calls,95-Calls-P,95-Calls-ROI,95-Puts,95-Puts-P,95-Puts-ROI,100-Bear-Spreads,100-Bear-Spreads-P,100-Bear-Spreads-ROI
2012-02-14,1329195600000,31.49,19.04,0.198934783,36.87314579460971,0.7674556605469522,1.552545339453049,202.29772471110283,0.7657394179154569,-0.7657394179154569,-100.0,1.3206961703134112,1.9440048296865875,147.19546201343647,0.3743314149608654,-0.3743314149608654,-100.0,0.3957812106369225,0.9795197893630778,247.49022011094382,1.3387134807264829,-1.3387134807264829,-100.0,0.7701126255977879,0.6051883744022124,78.58439847450161,1.7853079466737434,2.109193053326255,118.14169411254515,0.2091775161738285,-0.2091775161738285,-100.0,0.5565619017416283,4.443438098258372,798.3726669672659
2012-02-15,1329282000000,33.169998,19.54,0.198673913,40.71859194109608,0.8925805289668389,-0.6525785289668421,-73.11144572268466,0.8907750950082338,-0.8907750950082338,-100.0,1.4651935870209414,-0.23009164702094864,-15.703839346497226,0.4683423760810968,-0.4683423760810968,-100.0,0.4937541971225503,-0.4937541971225503,-100.0,1.4869945401451794,-0.7318966001451734,-49.219857933958274,0.9620965732036468,-0.9620965732036468,-100.0,1.9401150233353377,-0.04161312333534184,-2.1448791867918677,0.2798999610746593,-0.2798999610746593,-100.0,0.6108751339335745,4.3891248660664255,718.4978766124881
2012-02-16,1329368400000,33.599998,21.14,0.198543478,40.65128859988327,0.9026585450580916,-0.09265654505809452,-10.264849933053199,0.9008309069678828,-0.9008309069678828,-100.0,1.4828604540954693,0.33514148590452564,22.601013128302668,0.4730877051479734,-0.4730877051479734,-100.0,0.4987785990729332,-0.4987785990729332,-100.0,1.5048960718400153,-1.3068981318400148,-86.8430821433462,0.9718663042209066,-0.9718663042209066,-100.0,1.9641772053183395,0.5258246946816563,26.77073602411725,0.28244104913264145,-0.28244104913264145,-100.0,0.6183898578352414,4.381610142164758,708.5514237738612
2012-02-17,1329454800000,34.18,19.22,0.198347826,40.3855965523059,0.9122461224173506,-0.9122461224173506,-100.0,0.910388767762587,-0.7703897677625909,-84.62206422602688,1.5031341283304762,-0.6177331283304746,-41.09634108411787,0.4759324943153605,-0.4759324943153605,-100.0,0.5018664799934598,-0.5018664799934598,-100.0,1.5253534046990538,-0.3599544046990601,-23.59809887926121,0.9777989743088202,-0.9777989743088202,-100.0,1.9937239791171528,-0.4247229791171527,-21.30299798597124,0.2829594921951326,-0.2829594921951326,-100.0,0.6274292755674544,4.372570724432546,696.9025665048767
2012-02-21,1329800400000,34.970001,17.78,0.19610869600000005,39.744020718604325,0.9185137376873768,-0.9185137376873768,-100.0,0.9166349056145222,0.2833660943854781,30.913735954175376,1.5247441698691342,-1.5247441698691342,-100.0,0.4738216727584685,-0.3229207027584664,-68.15237067534389,0.4998481451049219,-0.4998481451049219,-100.0,1.5470129780698765,0.7020880519301222,45.3834623162683,0.9736698178633904,-0.8227688478633883,-84.50183345200763,2.0290954329007,-1.4805963829007034,-72.96829704969134,0.2788104924314938,-0.2788104924314938,-100.0,0.6378244131830284,4.362175586816972,683.9148042402092
2012-02-22,1329886800000,34.5,18.19,0.19610869600000005,41.2328657371196,0.9400669978055802,-0.9400669978055802,-100.0,0.938213417460716,0.4517855825392801,48.15381811123979,1.53434916213822,-1.53434916213822,-100.0,0.4975511892037012,-0.14255218920370186,-28.65075841379205,0.5243543783833751,-0.5243543783833751,-100.0,1.5574451906281617,0.8675538093718309,55.70364945054162,1.0219055675870763,-0.666906567587084,-65.26107585085224,2.0264579575817017,-1.6914569575816962,-83.46864297151356,0.29969705625407705,-0.29969705625407705,-100.0,0.6385163612066389,4.361483638793361,683.0652906921961
2012-02-23,1329973200000,34.220001,18.19,0.19697826100000002,41.423415647114076,0.9367446136689636,-0.9367446136689636,-100.0,0.9348979247900644,0.16510407520993908,17.660117840887704,1.5257385249948638,-1.5257385249948638,-100.0,0.4973472067823312,-0.4239452367823251,-85.2413024544981,0.5240807733335071,-0.5240807733335071,-100.0,1.5487787137882378,0.577823316211763,37.30831984373256,1.0214279801158384,-0.9480260101158392,-92.81378898670128,2.0131817917010544,-1.4021837417010623,-69.65013033007196,0.3004273872661001,-0.3004273872661001,-100.0,0.6344705375239643,4.365529462476036,688.0586574614817
2012-02-24,1330059600000,34.529999,16.8,0.196847826,41.40667233043615,0.9448484202785998,-0.9448484202785998,-100.0,0.9429862361827508,0.5170127638172453,54.827180289516754,1.5392190292783674,-1.5392190292783674,-100.0,0.5015127407054045,-0.07741371070540383,-15.436040686925974,0.5284750370620035,-0.5284750370620035,-100.0,1.5624569574432812,0.9334420125567178,59.741934528817424,1.0299877777674078,-0.6058887477674144,-58.82484829875683,2.031137345754452,-1.7646363957544509,-86.8792255453798,0.3028683208633982,-0.3028683208633982,-100.0,0.6401179153193526,4.359882084680647,681.1060869161141
2012-02-27,1330318800000,33.75,17.31,0.196782609,43.40160587811838,0.9679359672592652,0.022066032740738702,2.2796996379026213,0.966116451087327,-0.966116451087327,-100.0,1.544260961577141,0.4582410384228588,29.673808366874795,0.5299960308903611,-0.5299960308903611,-100.0,0.5578145542740245,-0.5578145542740245,-100.0,1.5684404526169295,-1.5459424526169308,-98.5655815008813,1.0878105851643856,-1.0878105851643856,-100.0,2.0183899632541937,0.6591120367458103,32.6553366170699,0.3291614228908504,-0.3291614228908504,-100.0,0.6369550281964766,4.363044971803523,684.9847757945147
2012-02-28,1330405200000,33.619999,18.19,0.196782609,33.87564341385522,0.7528415766839238,1.6371574233160793,217.4637365974582,0.7510290690726329,-0.7510290690726329,-100.0,1.3528360602030958,2.0457629097968995,151.22031190459077,0.3424779578201456,-0.3424779578201456,-100.0,0.3631013045466887,1.0182977254533156,280.44452407699345,1.3698343917070588,-1.3698343917070588,-100.0,0.7055792623668343,0.6758197676331629,95.78226057355421,1.8619391352262011,2.2090598147737985,118.64296597995009,0.1792173029954789,-0.1792173029954789,-100.0,0.571811766077154,4.428188233922846,774.4136264109953
