Datetime,Price,Timestamp,VIX,1-Month-LIBOR,1-Month-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls.1,100-Calls-P.1,100-Calls-ROI.1,100-Straddles,100-Straddles-P,100-Straddles-ROI
2016-04-17,9.45,1460865600000,13.24,0.43875,133.05708904510934,1.4308910638588834,1.3791089361411168,96.38112718531359,1.4274838529014824,-1.4274838529014824,-100.0,,,,2.858374916760366,-0.048374916760365316,-1.6923922917429124
2016-04-18,8.92,1460952000000,13.24,0.43875,134.27818172783128,1.3628689208453628,3.0071310791546364,220.6471241041557,1.3596528021427154,-1.3596528021427154,-100.0,,,,2.7225217229880783,1.647478277011921,60.51295249919059
2016-04-19,8.77,1461038400000,13.28,0.44115,133.49649397086688,1.332261792888897,4.387738207111104,329.3450454356021,1.3290824634283287,-1.3290824634283287,-100.0,,,,2.661344256317226,3.058655743682775,114.92897758050097
2016-04-20,8.54,1461124800000,13.95,0.44125,117.07900539765194,1.1395627240520496,4.050437275947951,355.4378526480257,1.1364660732902991,-1.1364660732902991,-100.0,,,,2.2760287973423488,2.9139712026576525,128.02874928736446
2016-04-21,8.15,1461211200000,13.95,0.43885,114.51891600876282,1.0639819563712511,4.736018043628748,445.1220262964899,1.0610427926436672,-1.0610427926436672,-100.0,,,,2.1250247490149183,3.6749752509850806,172.9379976721994
2016-04-22,7.83,1461297600000,13.22,0.43885,105.7400235972103,0.9445754219269982,5.435424578073002,575.4357409580239,0.9417516609469998,-0.9417516609469998,-100.0,,,,1.886327082873998,4.493672917126003,238.22342147998353
2016-04-23,8.31,1461384000000,14.08,0.43645,104.32590639280001,0.9891867315167122,4.150813268483288,419.6187773484262,0.9862062528486382,-0.9862062528486382,-100.0,,,,1.9753929843653504,3.1646070156346484,160.20138983390012
2016-04-24,8.0,1461470400000,14.08,0.43695,104.24346653597864,0.951541314454822,3.668458685545177,385.5280511542466,0.9486687344201544,-0.9486687344201544,-100.0,,,,1.9002100488749765,2.7197899511250228,143.13101610715512
2016-04-25,7.43,1461556800000,13.96,0.43695,105.63195651244921,0.8954084390854442,4.204591560914555,469.5724741224303,0.8927405303782471,-0.8927405303782471,-100.0,,,,1.7881489694636912,3.3118510305363085,185.2111366051125
2016-04-26,7.5,1461643200000,13.77,0.4377,105.20322870826055,0.9002111379659175,3.9697888620340818,440.9841974410652,0.8975134725572649,-0.8975134725572649,-100.0,,,,1.7977246105231823,3.072275389476817,170.8979991425221
2016-04-27,7.77,1461729600000,13.77,0.4352,99.1250094492334,0.8791817099698327,2.910818290030168,331.0826711954741,0.8764028886335886,-0.8764028886335886,-100.0,,,,1.7555845986034213,2.0344154013965796,115.88250449536696
2016-04-28,7.3,1461816000000,15.22,0.4388,100.0958157933494,0.8340322577337118,2.975967742266288,356.8168634571505,0.8313999324462196,-0.8313999324462196,-100.0,,,,1.6654321901799314,2.1445678098200682,128.7694463014055
2016-04-29,7.51,1461902400000,15.7,0.4388,100.80356109273323,0.8640403091206252,3.9059596908793743,452.0575775978154,0.8613322594070527,-0.8613322594070527,-100.0,,,,1.725372568527678,3.0446274314723216,176.46202837630665
2016-04-30,8.83,1461988800000,15.7,0.43575,117.7407356320694,1.1848302600341336,2.4651697399658667,208.06100444251385,1.1816683557390806,-1.1816683557390806,-100.0,,,,2.366498615773214,1.2835013842267862,54.23630403466022
2016-05-01,8.76,1462075200000,14.68,0.43575,117.31871867800899,1.1712695986669543,3.9187304013330455,334.5711701040505,1.1681327604308671,-1.1681327604308671,-100.0,,,,2.3394023590978215,2.7505976409021784,117.57693712692213
2016-05-02,10.03,1462161600000,15.6,0.43575,127.73955479701654,1.4587689593285438,2.341231040671457,160.49361522945355,1.4551773511655348,-1.4551773511655348,-100.0,,,,2.9139463104940786,0.8860536895059221,30.407344374017857
2016-05-03,9.37,1462248000000,16.05,0.4359,129.6199480632954,1.3825869253950973,3.0274130746049037,218.96728654075542,1.3792304995677191,-1.3792304995677191,-100.0,,,,2.7618174249628167,1.6481825750371835,59.67746311323869
2016-05-04,9.43,1462334400000,16.05,0.4359,129.06392688311834,1.385546547721736,2.9644534522782635,213.95552947338606,1.3821686293063502,-1.3821686293063502,-100.0,,,,2.7677151770280863,1.5822848229719133,57.16935167696472
2016-05-05,9.79,1462420800000,15.91,0.43715,127.987949230017,1.4266025243997118,2.443397475600289,171.27387858986341,1.4230855958452118,-1.4230855958452118,-100.0,,,,2.849688120244924,1.0203118797550772,35.804334955341844
2016-05-06,9.27,1462507200000,14.72,0.43715,128.43030238465266,1.3554385595897642,3.2245614404102363,237.89801592970608,1.35210843418627,-1.35210843418627,-100.0,,,,2.707546993776034,1.872453006223966,69.15680542307344
2016-05-07,9.3,1462593600000,14.72,0.43715,126.4200920766462,1.3388006049048822,3.3211993950951184,248.07274383709137,1.3354597023965216,-1.3354597023965216,-100.0,,,,2.6742603073014037,1.9857396926985964,74.25379224591664
2016-05-08,9.44,1462680000000,14.57,0.43865,126.03596853745628,1.3548803377311724,3.615119662268828,266.8220625536984,1.3514775078987062,-1.3514775078987062,-100.0,,,,2.7063578456298787,2.263642154370122,83.64164251321618
2016-05-09,9.32,1462766400000,13.63,0.43865,124.23404003803928,1.3187594381535055,3.8012405618464937,288.2436668789948,1.315399864632468,-1.315399864632468,-100.0,,,,2.6341593027859735,2.4858406972140257,94.36941397526408
2016-05-10,9.39,1462852800000,13.63,0.4373,123.37910151459818,1.3196231641318557,3.780376835868144,286.47396761598617,1.316248773053614,-1.316248773053614,-100.0,,,,2.6358719371854695,2.46412806281453,93.48436196963635
2016-05-11,9.97,1462939200000,14.69,0.43465,124.92562003012172,1.4184788760047544,2.5815211239952456,181.9922148764232,1.4149177637840369,-1.4149177637840369,-100.0,,,,2.8333966397887913,1.1666033602112087,41.1733162886143
2016-05-12,10.1,1463025600000,14.41,0.43445,112.39002789239937,1.2942736104883783,2.6157263895116216,202.09995539695882,1.290667724188598,-1.290667724188598,-100.0,,,,2.5849413346769765,1.3250586653230236,51.26068617292655
2016-05-13,10.48,1463112000000,14.41,0.43445,111.19550233782135,1.3288362999954408,3.761163700004559,283.04191419345364,1.3250947466863623,-1.3250947466863623,-100.0,,,,2.6539310466818034,2.4360689533181965,91.7909663238614
2016-05-14,10.14,1463198400000,15.04,0.43395,110.79725140932388,1.2811635955675058,6.128836404432494,478.3804680086665,1.2775475941663084,-1.2775475941663084,-100.0,,,,2.558711189733814,4.851288810266186,189.5989211182084
2016-05-15,9.94,1463284800000,14.68,0.4362,110.3928007235113,1.2513622927883803,7.508637707211619,600.0370756322137,1.2477992372942737,-1.2477992372942737,-100.0,,,,2.499161530082654,6.260838469917346,250.51755937161386
2016-05-16,11.04,1463371200000,15.57,0.4362,115.37112671096969,1.4518745044861792,5.8081254955138215,400.04321844396105,1.4479171470762262,-1.4479171470762262,-100.0,,,,2.8997916515624054,4.360208348437596,150.36281472457927
2016-05-17,12.26,1463457600000,15.57,0.4387,114.99834779962765,1.6071726437989486,6.74282735620105,419.54592633326035,1.6027527869938964,-1.6027527869938964,-100.0,,,,3.209925430792845,5.1400745692071546,160.13065350049476
2016-05-18,13.29,1463544000000,15.95,0.43845,115.0727706380669,1.74331069717935,0.4566893028206511,26.196667269900164,1.7385222445587276,-1.7385222445587276,-100.0,,,,3.4818329417380776,-1.2818329417380765,-36.81488926054577
2016-05-19,14.49,1463630400000,16.33,0.443,117.28302487680777,1.9368625721870376,-1.9368625721870376,-100.0,1.931587584636884,1.1984124153631166,62.04287213765687,,,,3.8684501568239216,-0.7384501568239208,-19.08904411037323
2016-05-20,13.73,1463716800000,16.33,0.443,118.9270009417228,1.860718292822634,-1.860718292822634,-100.0,1.8557199781874656,-0.4557199781874655,-24.55758323152721,,,,3.7164382710101,-2.3164382710100995,-62.32952364847188
2016-05-21,13.95,1463803200000,15.2,0.44325,116.7664866001494,1.8565578308403918,-1.8565578308403918,-100.0,1.851476561282648,0.3985234387173522,21.524627805240325,,,,3.70803439212304,-1.4580343921230399,-39.320951154615386
2016-05-22,14.21,1463889600000,15.82,0.446,114.8786678752677,1.8609181709455005,-1.8609181709455005,-100.0,1.8557100899644168,-0.35571008996441744,-19.16840846466692,,,,3.7166282609099173,-2.2166282609099173,-59.64083855852818
2016-05-23,13.45,1463976000000,15.82,0.446,116.83014692009628,1.7909932192655649,-1.7909932192655649,-100.0,1.7860636844875517,-1.5460636844875533,-86.5626292004891,,,,3.5770569037531166,-3.337056903753118,-93.29057360680547
2016-05-24,12.62,1464062400000,14.42,0.4442,118.65494855052324,1.7064246092477786,-0.07642460924777783,-4.478639655898252,1.7018179400999498,-1.7018179400999498,-100.0,,,,3.4082425493477286,-1.7782425493477279,-52.17476525219865
2016-05-25,12.53,1464148800000,13.9,0.4497,114.55894554018276,1.6364051568298947,-0.586405156829894,-35.83496143252812,1.631774718653042,-1.631774718653042,-100.0,,,,3.2681798754829368,-2.218179875482936,-67.87202540849002
2016-05-26,12.37,1464235200000,13.9,0.45445,115.0168394515304,1.6219202938075892,0.28807970619241097,17.76164385465087,1.6173007074384316,-1.6173007074384316,-100.0,,,,3.2392210012460207,-1.3292210012460206,-41.03520570948118
2016-05-27,11.56,1464321600000,13.43,0.45445,118.47759447444984,1.5608270661796393,0.6991729338203605,44.79502880044823,1.5565099749567244,-1.5565099749567244,-100.0,,,,3.1173370411363637,-0.8573370411363639,-27.50222480992426
2016-05-28,11.11,1464408000000,13.12,0.45665,116.90830938293492,1.4804217071280634,1.4495782928719363,97.91657916743456,1.47625258696963,-1.47625258696963,-100.0,,,,2.9566742940976933,-0.026674294097693618,-0.9021722193392282
2016-05-29,12.28,1464494400000,13.12,0.45665,120.63837374198758,1.6879509563432398,-1.6879509563432398,-100.0,1.6833427839268982,-1.5533427839268992,-92.27727107982516,,,,3.371293740270138,-3.241293740270139,-96.14391358287331
2016-05-30,12.48,1464580800000,14.19,0.45665,108.6228081851152,1.5462682541144463,-1.266268254114447,-81.89188717708258,1.5415850300300873,-1.5415850300300873,-100.0,,,,3.0878532841445336,-2.8078532841445343,-90.93221166181245
2016-05-31,13.85,1464667200000,14.2,0.46885,113.04065832112335,1.7851624066081295,-1.7851624066081295,-100.0,1.7798262519574966,-0.3298262519574973,-18.531373587435642,,,,3.564988658565626,-2.114988658565627,-59.32665882355409
2016-06-01,13.83,1464753600000,13.63,0.46955,104.4936134745504,1.6490524289663222,-1.6490524289663222,-100.0,1.6437160260358432,-0.04371602603584357,-2.6595850708637117,,,,3.2927684550021654,-1.6927684550021658,-51.408669578045156
2016-06-02,13.78,1464840000000,13.63,0.46305,100.72873577387173,1.584370984805651,-1.584370984805651,-100.0,1.5791274656955974,0.16087253430440285,10.187431844429312,,,,3.1634984505012484,-1.4234984505012482,-44.99760226769507
2016-06-03,13.78,1464926400000,13.47,0.46305,100.8049458739488,1.5855594114107578,-1.5855594114107578,-100.0,1.5803158923007041,0.3496841076992956,22.12748156257593,,,,3.165875303711462,-1.2358753037114623,-39.03739677499629
2016-06-04,13.66,1465012800000,13.65,0.4648,100.661428057066,1.569542076409956,-1.569542076409956,-100.0,1.5643245788403457,0.7556754211596548,48.306817611972,,,,3.1338666552503014,-0.8138666552503011,-25.9700473817798
2016-06-05,13.85,1465099200000,13.65,0.44705,97.831707562036,1.5469185072402034,-1.5469185072402034,-100.0,1.5418304208436229,1.8581695791563773,120.51711744925016,,,,3.0887489280838265,0.31125107191617385,10.076930147548941
2016-06-06,13.96,1465185600000,14.05,0.44705,97.78419003095095,1.5584533729166576,-1.5584533729166576,-100.0,1.5533248757255915,1.896675124274409,122.10421360749996,,,,3.111778248642249,0.3382217513577519,10.869082702320673
2016-06-07,14.41,1465272000000,14.08,0.4458,97.98953546312063,1.612034032601695,-1.612034032601695,-100.0,1.6067550178873704,2.733244982112629,170.1096278950114,,,,3.2187890504890655,1.1212109495109344,34.83331563280224
2016-06-08,14.44,1465358400000,14.08,0.4453,97.6123997912908,1.6092209311031829,-1.6092209311031829,-100.0,1.6039368581475193,1.5360631418524795,95.76830497096806,,,,3.213157789250702,-0.07315778925070315,-2.276819068626048
2016-06-09,14.49,1465444800000,14.64,0.44705,97.65940991275806,1.6155736424724596,-1.6155736424724596,-100.0,1.6102504387261467,1.9597495612738536,121.70464383317864,,,,3.2258240811986063,0.344175918801394,10.669395172768068
2016-06-10,13.97,1465531200000,17.03,0.44705,97.80330273044632,1.5598720833258468,-1.5598720833258468,-100.0,1.5547399124261918,1.4452600875738082,92.95831901031349,,,,3.1146119957520386,-0.11461199575203862,-3.6798161667763365
2016-06-11,14.01,1465617600000,17.03,0.44655,97.84446714544391,1.5649889035571984,-1.5649889035571984,-100.0,1.5598477932434625,1.8701522067565373,119.89324951172607,,,,3.124836696800661,0.3051633031993388,9.76573603067891
2016-06-12,15.57,1465704000000,20.97,0.44205,102.93917455669121,1.8289982158674851,-1.8289982158674851,-100.0,1.8233422145195919,3.2066577854804086,175.86702923594018,,,,3.652340430387077,1.3776595696129244,37.71991126979692
2016-06-13,17.55,1465790400000,20.5,0.44205,107.97301582906445,2.1614630143553573,-2.1614630143553573,-100.0,2.155087752720452,4.954912247279549,229.91696004140755,,,,4.316550767075809,2.793449232924192,64.71484719306515
2016-06-14,18.7,1465876800000,20.14,0.4423,108.17685302695259,2.3074058661404035,-2.3074058661404035,-100.0,2.30060901124906,4.8493909887509385,210.78727263256604,,,,4.608014877389463,2.5419851226105354,55.16442959165581
2016-06-15,18.3,1465963200000,20.14,0.44605,104.77854409725474,2.1877834269661403,-2.1877834269661403,-100.0,2.1810755758236016,4.238924424176398,194.35018534723287,,,,4.368859002789742,2.0511409972102577,46.94912323562051
2016-06-16,20.61,1466049600000,19.37,0.44805,106.36684514489357,2.50096798769286,-2.50096798769286,-100.0,2.493379540793809,6.5266204592061925,261.7580016369402,,,,4.994347528486669,4.025652471513331,80.60417198746957
2016-06-17,15.49,1466136000000,19.41,0.44805,147.62550720180002,2.5983789994167745,-2.5983789994167745,-100.0,2.5926756979870658,1.7073243020129345,65.85182648714948,,,,5.191054697403841,-0.89105469740384,-17.16519569422907
2016-06-18,11.36,1466222400000,19.41,0.4478,181.1230151708376,2.328783266292624,-2.328783266292624,-100.0,2.3246029331698845,-1.994602933169885,-85.80402720433618,,,,4.653386199462508,-4.323386199462508,-92.90839002277272
2016-06-19,12.33,1466308800000,18.37,0.44805,182.98950962869748,2.5530686222274817,-2.5530686222274817,-100.0,2.5485288090171334,-1.848528809017134,-72.53317296146393,,,,5.101597431244615,-4.401597431244616,-86.27880758068315
2016-06-20,11.7,1466395200000,18.48,0.44805,183.62540019408627,2.4308388724064303,-1.5908388724064304,-65.44402800468488,2.426531020455005,-2.426531020455005,-100.0,,,,4.857369892861435,-4.017369892861435,-82.70669068801011
2016-06-21,12.71,1466481600000,18.48,0.4508,186.0533435011705,2.6747627673571,-2.6747627673571,-100.0,2.6700543235341767,-2.620054323534176,-98.12737892411795,,,,5.344817090891277,-5.294817090891276,-99.06451429207536
2016-06-22,13.21,1466568000000,21.17,0.45205,185.67123731463002,2.7744201070091847,-1.1644201070091853,-41.96985539671662,2.769512870346322,-2.769512870346322,-100.0,,,,5.543932977355507,-3.933932977355507,-70.9592448794722
2016-06-23,14.25,1466654400000,17.25,0.4533,186.07912820726463,2.9992659416295218,-2.849265941629522,-94.99877626995277,2.9939577319148167,-2.9939577319148167,-100.0,,,,5.993223673544339,-5.843223673544339,-97.49717333824633
2016-06-24,13.58,1466740800000,17.25,0.4533,186.93753310302898,2.8711099923458665,-2.8711099923458665,-100.0,2.866051361614237,-1.9160513616142376,-66.85335047642225,,,,5.737161353960103,-4.787161353960104,-83.44128844582248
2016-06-25,14.28,1466827200000,25.76,0.4493,187.57261345447083,3.0290904096923787,-3.0290904096923787,-100.0,3.0238179553332882,-2.583817955333288,-85.44885947171703,,,,6.052908365025667,-5.6129083650256675,-92.73076720370715
2016-06-26,13.82,1466913600000,23.85,0.4588,186.26294885221503,2.9115898163526728,-2.9115898163526728,-100.0,2.906379333634752,-1.166379333634751,-40.13169651106979,,,,5.817969149987425,-4.077969149987425,-70.09265681644666
2016-06-27,14.04,1467000000000,23.85,0.4588,185.55533232344163,2.946974866161992,-2.946974866161992,-100.0,2.941681437988356,-1.9516814379883567,-66.34577805688568,,,,5.888656304150348,-4.898656304150349,-83.18801524717544
2016-06-28,12.15,1467086400000,18.75,0.4603,189.8139649909684,2.607337714526584,-1.887337714526585,-72.38562553716868,2.602741889427276,-2.602741889427276,-100.0,,,,5.21007960395386,-4.490079603953861,-86.18063341194248
2016-06-29,12.76,1467172800000,16.64,0.46655,190.51751841482246,2.7481581331958504,-2.6381581331958506,-95.9973191254435,2.743266048215624,-2.743266048215624,-100.0,,,,5.491424181411475,-5.381424181411475,-97.99687665046255
2016-06-30,12.4,1467259200000,15.63,0.46505,187.0435948298613,2.623130182143705,-2.4531301821437053,-93.51919317015863,2.6183914001892967,-2.6183914001892967,-100.0,,,,5.241521582333002,-5.071521582333002,-96.75666698439248
2016-07-01,12.23,1467345600000,15.63,0.46505,187.07463449722687,2.587586679964616,-2.587586679964616,-100.0,2.582912865182164,-2.2129128651821626,-85.67508780541436,,,,5.170499545146781,-4.80049954514678,-92.8440183241618
2016-07-02,12.04,1467432000000,14.77,0.46755,187.11787663686766,2.5479711299425682,-2.5479711299425682,-100.0,2.54334519528268,-1.5433451952826789,-60.68170369264973,,,,5.0913163252252485,-4.0913163252252485,-80.35871401182762
2016-07-03,11.85,1467518400000,15.58,0.46955,187.1519906184288,2.5082158945982256,-2.5082158945982256,-100.0,2.5036434886165795,1.0463565113834197,41.793351015866776,,,,5.011859383214805,-1.4618593832148061,-29.168004755095737
2016-07-04,11.34,1467604800000,15.58,0.46955,187.6432241059069,2.4064116567747003,-2.4064116567747003,-100.0,2.4020360378859342,-1.4820360378859343,-61.69915915126298,,,,4.808447694660634,-3.888447694660634,-80.86700618535208
2016-07-05,10.45,1467691200000,14.96,0.4703,189.3125853819862,2.236784606307161,-1.4767846063071597,-66.02265601001564,2.2327459608950946,-2.2327459608950946,-100.0,,,,4.469530567202256,-3.709530567202254,-82.99597712616762
2016-07-06,10.51,1467777600000,14.76,0.47255,189.28897977619786,2.2493615865720296,-1.7093615865720286,-75.9931883240281,2.245280323993459,-2.245280323993459,-100.0,,,,4.4946419105654885,-3.9546419105654875,-87.9856947284136
2016-07-07,10.07,1467864000000,14.76,0.4743,189.03204458695927,2.152346152732526,-1.2723461527325268,-59.114383210024606,2.1484212731536223,-2.1484212731536223,-100.0,,,,4.300767425886148,-3.420767425886149,-79.5385355017499
2016-07-08,11.3,1467950400000,13.2,0.4743,194.14081552647843,2.4788149672879616,-2.4788149672879616,-100.0,2.4744106833513566,-2.1544106833513563,-87.06762777282427,,,,4.953225650639318,-4.633225650639318,-93.53956345682137
2016-07-09,10.92,1468036800000,13.54,0.4758,194.3012691466573,2.397389282277232,-2.027389282277233,-84.56654483544935,2.393119649245919,-2.393119649245919,-100.0,,,,4.790508931523151,-4.420508931523152,-92.27639473615683
2016-07-10,10.97,1468123200000,13.54,0.47785,194.1082011928175,2.406043709399645,-1.1560437093996452,-48.04749410342593,2.4017360503104563,-2.4017360503104563,-100.0,,,,4.807779759710101,-3.557779759710101,-74.00047293190958
2016-07-11,10.58,1468209600000,13.55,0.47785,194.309704325937,2.3228504222277166,-0.6828504222277161,-29.39708970037047,2.3186959068983084,-2.3186959068983084,-100.0,,,,4.641546329126025,-3.0015463291260245,-64.66694752761839
2016-07-12,10.54,1468296000000,13.04,0.47935,189.86140202765725,2.2624544386581897,-1.1224544386581892,-49.61224497956703,2.258302640971164,-2.258302640971164,-100.0,,,,4.5207570796293535,-3.380757079629353,-74.78298479834562
2016-07-13,10.44,1468382400000,12.82,0.48135,183.7443816785425,2.170541499043185,-0.8305414990431856,-38.26425338604692,2.166411937356441,-2.166411937356441,-100.0,,,,4.336953436399626,-2.996953436399626,-69.1027349117122
2016-07-14,11.55,1468468800000,12.82,0.4821,186.2733417166291,2.433567291091265,-2.423567291091265,-99.58908060456731,2.4289915497668453,-2.4289915497668453,-100.0,,,,4.86255884085811,-4.85255884085811,-99.79434696160438
2016-07-15,11.88,1468555200000,12.67,0.4821,186.89491780404063,2.511245113552751,-2.511245113552751,-100.0,2.5065386367619187,-1.8365386367619188,-73.26991133615472,,,,5.01778375031467,-4.34778375031467,-86.64749153532208
2016-07-16,11.59,1468641600000,12.44,0.4833,180.61268743352815,2.3695274764561427,-2.3695274764561427,-100.0,2.3649244617099683,-1.9849244617099693,-83.93183350451548,,,,4.734451938166111,-4.354451938166112,-91.97372779441095
2016-07-17,11.19,1468728000000,12.44,0.48655,153.15948430236347,1.9464054115448581,-1.9464054115448581,-100.0,1.941931379210141,-1.921931379210141,-98.97009749087351,,,,3.888336790754999,-3.8683367907549995,-99.48564126318605
2016-07-18,11.03,1468814400000,11.97,0.48655,108.72462808345858,1.3680012880437031,-1.3680012880437031,-100.0,1.363591227574361,-1.103591227574361,-80.93270220999415,,,,2.731592515618064,-2.471592515618064,-90.4817428473159
2016-07-19,11.63,1468900800000,11.77,0.4853,106.38843484742969,1.4117095522928826,-1.4117095522928826,-100.0,1.4070715411873014,-0.5470715411873002,-38.88015109208133,,,,2.818781093480184,-1.9587810934801828,-69.49035872316678
2016-07-20,12.54,1468987200000,11.77,0.4874,108.07768354300056,1.5461180907054874,-1.5461180907054874,-100.0,1.5410955384405909,0.2889044615594072,18.74669378718368,,,,3.0872136291460786,-1.2572136291460803,-40.72324692003335
2016-07-21,12.66,1469073600000,12.74,0.4879,104.16050118268885,1.5048601565657895,-1.5048601565657895,-100.0,1.4997843409449514,-0.1197843409449506,-7.986771009322548,,,,3.004644497510741,-1.6246444975107401,-54.07110554532192
2016-07-22,14.82,1469160000000,12.02,0.4879,117.17494219051123,1.9794044525934087,-1.9794044525934087,-100.0,1.973462621037262,1.7065373789627376,86.47426917393412,,,,3.952867073630671,-0.2728670736306711,-6.903016685052485
2016-07-23,14.4,1469246400000,12.02,0.4904,114.74403466809916,1.8838416900536672,-1.8838416900536672,-100.0,1.8780386733374632,1.4519613266625369,77.31264256035027,,,,3.76188036339113,-0.4318803633911301,-11.480438548604281
2016-07-24,12.63,1469332800000,12.87,0.4909,122.54654431473892,1.7633569000901632,-1.7633569000901632,-100.0,1.7582619825271033,-0.1382619825271023,-7.863559805142463,,,,3.5216188826172665,-1.9016188826172655,-53.99842930203687
2016-07-25,13.84,1469419200000,13.05,0.4909,125.58314237426424,1.979596230456784,-1.979596230456784,-100.0,1.9740132012348728,0.8559867987651275,43.36276972360937,,,,3.953609431691657,-1.1236094316916567,-28.419838911879832
2016-07-26,12.08,1469505600000,13.05,0.49265,133.76350057491692,1.8389263042425965,-1.8389263042425965,-100.0,1.8340358872945828,-1.1040358872945824,-60.19707111201429,,,,3.672962191537179,-2.9429621915371786,-80.12503363955166
2016-07-27,13.05,1469592000000,12.83,0.49565,136.62230037655888,2.0284693298146967,-2.0284693298146967,-100.0,2.023154057086124,-0.23315405708612325,-11.524285867875367,,,,4.051623386900821,-2.26162338690082,-55.82017801093767
2016-07-28,12.87,1469678400000,12.72,0.4939,126.75753723859465,1.8578694617706173,-1.8578694617706173,-100.0,1.8526460072659847,-0.17264600726598545,-9.318888043850603,,,,3.710515469036602,-2.0305154690366023,-54.723271900650644
2016-07-29,12.87,1469764800000,11.87,0.4939,125.61467030077831,1.8413229936783213,-1.8413229936783213,-100.0,1.8360995391736896,0.043900460826309384,2.3909630109741298,,,,3.677422532852011,-1.797422532852012,-48.87723716257397
2016-07-30,12.57,1469851200000,11.87,0.4959,125.48110639764212,1.7965215947598605,-1.7965215947598605,-100.0,1.7913992444911155,-0.17139924449111454,-9.567897553725054,,,,3.587920839250976,-1.9679208392509748,-54.84850216655848
2016-07-31,11.86,1469937600000,12.44,0.4939,127.05830131992823,1.716081288283048,-1.716081288283048,-100.0,1.7112677552274969,-1.0612677552274985,-62.01646422575249,,,,3.427349043510545,-2.7773490435105463,-81.03490506078656
2016-08-01,11.04,1470024000000,13.37,0.4939,129.35009567252152,1.6258791497083296,-1.115879149708328,-68.63235498828486,1.6213984241658954,-1.6213984241658954,-100.0,,,,3.247277573874225,-2.7372775738742234,-84.2945363185711
2016-08-02,8.3,1470110400000,13.37,0.4939,162.60907778021678,1.531153331375762,2.3788466686242384,155.36305998085845,1.5277846699625184,-1.5277846699625184,-100.0,,,,3.05893800133828,0.85106199866172,27.822139523239173
2016-08-03,10.42,1470196800000,12.86,0.4969,182.2430942962957,2.1491528969873803,-0.4891528969873802,-22.760265110642447,2.14489812370276,-2.14489812370276,-100.0,,,,4.294051020690141,-2.6340510206901406,-61.341865944266196
2016-08-04,11.21,1470283200000,12.42,0.4984,181.80554239555062,2.306676908929891,-1.6666769089298918,-72.25445845829765,2.3020857419684555,-2.3020857419684555,-100.0,,,,4.608762650898346,-3.9687626508983476,-86.11340942291204
2016-08-05,11.05,1470369600000,12.42,0.4984,181.89361351774963,2.2748294390158854,-1.6148294390158853,-70.98683581809443,2.2703038016453347,-2.2703038016453347,-100.0,,,,4.545133240661221,-3.8851332406612205,-85.47897355141157
2016-08-06,10.95,1470456000000,11.39,0.5039,181.23624166753544,2.2463053962065818,-1.446305396206581,-64.38596455535432,2.2417712352153902,-2.2417712352153902,-100.0,,,,4.488076631421972,-3.6880766314219713,-82.17499241436674
2016-08-07,10.98,1470542400000,11.5,0.5119,176.64077364288605,2.1966571032353643,-1.4766571032353657,-67.22292255174733,2.192038352757624,-2.192038352757624,-100.0,,,,4.3886954559929885,-3.6686954559929896,-83.59421365142114
2016-08-08,11.29,1470628800000,11.5,0.5119,176.4966302035965,2.256873422768172,-1.9568734227681703,-86.70727401131626,2.2521242704099107,-2.2521242704099107,-100.0,,,,4.508997693178083,-4.208997693178082,-93.34663664934033
2016-08-09,12.22,1470715200000,11.66,0.51315,178.5857234645462,2.4710472656375657,-2.4710472656375657,-100.0,2.465894358130864,-1.6358943581308638,-66.3408127252809,,,,4.93694162376843,-4.10694162376843,-83.18797216470932
2016-08-10,12.22,1470801600000,12.05,0.51765,178.015905888941,2.4633588659279786,-2.4633588659279786,-100.0,2.458160780303252,-1.9581607803032521,-79.65958923409731,,,,4.92151964623123,-4.42151964623123,-89.84053633956563
2016-08-11,11.68,1470888000000,11.68,0.50765,178.8514156469884,2.3652650030913884,-1.995265003091388,-84.35693254174849,2.360392579663072,-2.360392579663072,-100.0,,,,4.72565758275446,-4.355657582754459,-92.17040182195474
2016-08-12,11.78,1470974400000,11.68,0.50765,178.79767579191108,2.3848150617231907,-2.3848150617231907,-100.0,2.3799009223408643,-2.239900922340865,-94.1174021705788,,,,4.764715984064055,-4.624715984064056,-97.06173462451406
2016-08-13,11.56,1471060800000,11.55,0.50665,175.46954295589816,2.2976748646941383,-1.9676748646941384,-85.63765461028669,2.292861997820812,-2.292861997820812,-100.0,,,,4.59053686251495,-4.26053686251495,-92.81129833212563
2016-08-14,11.21,1471147200000,11.81,0.50744,175.48364843362737,2.2282866832588266,-1.5182866832588282,-68.13695448910381,2.2236122588840823,-2.2236122588840823,-100.0,,,,4.451898942142909,-3.7418989421429103,-84.05174939442263
2016-08-15,11.21,1471233600000,11.81,0.50744,175.2915115928603,2.225900385968946,-1.465900385968946,-65.85651340056856,2.2212259615942016,-2.2212259615942016,-100.0,,,,4.447126347563147,-3.6871263475631473,-82.91031239945656
2016-08-16,11.17,1471320000000,12.64,0.50744,174.8659839014689,2.212691145453838,-1.422691145453837,-64.29686982644988,2.208033400559466,-2.208033400559466,-100.0,,,,4.420724546013304,-3.630724546013303,-82.12962622354658
