Datetime,Timestamp,Price,VIX,10-Day-LIBOR,10-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,105-Calls,105-Calls-P,105-Calls-ROI,105-Puts,105-Puts-P,105-Puts-ROI,100-Bull-Spreads,100-Bull-Spreads-P,100-Bull-Spreads-ROI,95-Calls,95-Calls-P,95-Calls-ROI,95-Puts,95-Puts-P,95-Puts-ROI,95-Calls.1,95-Calls-P.1,95-Calls-ROI.1,90-Calls,90-Calls-P,90-Calls-ROI,90-Puts,90-Puts-P,90-Puts-ROI,90-Calls,90-Calls-P,90-Calls-ROI
2015-04-01,1427860800000,187.589996,15.11,0.147130435,34.17115331815858,4.23598304075999,14.874017959239993,351.13497424605833,4.228421495159282,-4.228421495159282,-100.0,1.169954681616474,8.560546518383518,731.6989839773787,10.541514858735779,-10.541514858735779,-100.0,3.066028359143516,1.933971640856484,63.07742180821615,10.410658504767838,18.078842295232164,173.65704856184146,1.0239752364471784,-1.0239752364471784,-100.0,,,,18.88803342097512,18.980967179024898,100.49202453203294,0.12222842993448335,-0.12222842993448335,-100.0,,,
2015-04-02,1427947200000,191.0,14.67,0.148815217,34.463677779302074,4.34990634801342,11.44008665198659,262.9961598417221,4.3421191899259535,-4.3421191899259535,-100.0,1.217386716454321,5.022606283545649,412.57278526696547,10.759210200462489,-10.759210200462489,-100.0,3.132519631559098,1.8674803684409007,59.61591907123756,10.623864748701862,14.716128251298102,138.51953690483757,1.0664669485188014,-1.0664669485188014,-100.0,,,,19.237711117477687,15.652281882522287,81.36249570928426,0.13070267519894418,-0.13070267519894418,-100.0,,,
2015-04-03,1428033600000,203.100006,14.74,0.145336957,46.90624104399844,6.293115134923513,-4.123117134923518,-65.517904035195,6.2850281899457325,-6.2850281899457325,-100.0,2.6027275710714046,-2.6027275710714046,-100.0,12.749236578844744,-4.764234278844725,-37.3687808629278,3.690387563852108,1.309612436147892,35.487124685107325,12.505672640002302,-0.18067434000232646,-1.4447390812422003,2.34298974227341,-2.34298974227341,-100.0,,,,20.91881718796003,1.5611814120399572,7.463048211628839,0.6015383374800116,-0.6015383374800116,-100.0,,,
2015-04-06,1428292800000,203.25,14.78,0.148723913,46.81700273800136,6.285886480404116,-0.12588248040412964,-2.002620963591387,6.277604968216835,-6.277604968216835,-100.0,2.5946343315374705,-2.5946343315374705,-100.0,12.748438743740847,-8.74594274374084,-68.6040300270876,3.6912521488666457,1.3087478511333543,35.45539015900579,12.505669228028665,3.816834771971344,30.520835809544373,2.3353017914507674,-2.3353017914507674,-100.0,,,,20.92991014218964,5.555093857810391,26.54141283966941,0.5974567812210836,-0.5974567812210836,-100.0,,,
2015-04-07,1428379200000,207.669998,13.98,0.14848913,47.71199451527882,6.545211950550481,5.224792049449518,79.82617047275437,6.5367637012109725,-6.5367637012109725,-100.0,2.7545423441345065,-1.3680382441345105,-49.66481081866817,13.129171582327983,-13.129171582327983,-100.0,3.790669606415975,1.2093303935840254,31.90281715761112,12.873993216764493,9.279510683235486,72.07950576788967,2.4824674798919446,-2.4824674798919446,-100.0,,,,21.431996324256488,11.10500747574352,51.815086694350526,0.6573930998508857,-0.6573930998508857,-100.0,,,
2015-04-08,1428465600000,210.089996,13.09,0.14848913,42.112658840992076,5.84524356890995,2.6647664310900443,45.58862945016647,5.8366968713270495,-5.8366968713270495,-100.0,2.1455816504818515,-2.1455816504818515,-100.0,12.6411074180198,-10.646617618019805,-84.22219087263773,3.6996619184280974,1.3003380815719012,35.14748401995566,12.428388288714672,6.5861215112853415,52.99256314083562,1.9157691260109289,-1.9157691260109289,-100.0,,,,21.412569691586672,8.106439908413364,37.858323522928266,0.39587806376202295,-0.39587806376202295,-100.0,,,
2015-04-09,1428552000000,210.899994,12.58,0.14848913,39.26262487952573,5.471104639437442,2.0588943605625616,37.63215102342229,5.4625249902238835,-5.4625249902238835,-100.0,1.8411485326206083,-1.8411485326206083,-100.0,12.377139600946407,-9.362138900946434,-75.64056965335162,3.629956106816834,1.370043893183166,37.74271238735664,12.1872317866806,5.88776691331941,48.310945556595875,1.6340814199277531,-1.6340814199277531,-100.0,,,,21.38457588949646,7.235422510503581,33.83477207073081,0.2868548052042481,-0.2868548052042481,-100.0,,,
2015-04-10,1428638400000,209.77999900000003,13.94,0.146976087,34.160015690072214,4.735510548579314,17.03449345142066,359.71820306748396,4.727063419095273,-4.727063419095273,-100.0,1.3072569267207328,9.973747123279187,762.9523255461675,11.787387390762518,-11.787387390762518,-100.0,3.4282536218585813,1.5717463781414187,45.846852406716565,11.641131916028545,20.617872033971395,177.1122617860114,1.1441071930187192,-1.1441071930187192,-100.0,,,,21.12203180674797,21.625972093251985,102.38585137601689,0.13642949021234066,-0.13642949021234066,-100.0,,,
2015-04-13,1428897600000,207.460007,13.67,0.14647173900000002,34.578540766110265,4.7404363351494245,18.279552664850584,385.6090741966348,4.732111289039253,-4.732111289039253,-100.0,1.3334725174068751,11.313516132593096,848.4251444937026,11.697731568991205,-11.697731568991205,-100.0,3.4069638177425494,1.5930361822574506,46.75823599773345,11.549546292512305,21.843443057487654,189.1281484507232,1.1686371487076386,-1.1686371487076386,-100.0,,,,20.89818613572481,22.867803564275164,109.42482479464256,0.14469289422563048,-0.14469289422563048,-100.0,,,
2015-04-14,1428984000000,207.830002,12.84,0.150217391,33.37940216849166,4.584496995429163,20.035498004570826,437.0271814889752,4.575943834264564,-4.575943834264564,-100.0,1.2201279230142459,13.00836697698577,1066.1477974251627,11.602647203791404,-11.602647203791404,-100.0,3.3643690724149167,1.6356309275850829,48.616275217719824,11.46460691519954,23.546888184800487,205.3876627342757,1.0649813120931668,-1.0649813120931668,-100.0,,,,20.908684857075546,24.494310342924482,117.1489766590248,0.11798681202739215,-0.11798681202739215,-100.0,,,
2015-04-15,1429070400000,206.699997,12.6,0.15045652199999998,33.27264231913422,4.545011060752799,14.804994939247207,325.74167018187694,4.536490863031702,-4.536490863031702,-100.0,1.2033960805711883,7.811610069428787,649.1304231040067,11.529449722964015,-11.529449722964015,-100.0,3.3416149801816104,1.6583850198183896,49.62824950372528,11.393075088082128,18.29193076191785,160.55306070134097,1.049981050247098,-1.049981050247098,-100.0,,,,20.792786234682094,19.227219465317887,92.47062538086952,0.11511835673311488,-0.11511835673311488,-100.0,,,
2015-04-16,1429156800000,206.789993,13.89,0.1515,33.212969523349365,4.538873765936232,14.701132234063792,323.8938334085041,4.530290742985272,-4.530290742985272,-100.0,1.198294242567826,7.702212107432202,642.7646761389026,11.528781718469306,-11.528781718469306,-100.0,3.3405795233684064,1.6594204766315936,49.67462875897504,11.392943959084619,18.186561690915426,159.63004607262766,1.0452904372812313,-1.0452904372812313,-100.0,,,,20.800657202358448,19.118348097641615,91.91223100140272,0.11393318170255373,-0.11393318170255373,-100.0,,,
2015-04-17,1429243200000,205.270004,13.3,0.151413043,15.342250200820727,2.0837535126124465,23.156237487387585,1111.2752706703834,2.075238468422484,-2.075238468422484,-100.0,0.05609597637927522,14.920394823620748,26597.976872246967,10.310655379979806,-10.310655379979806,-100.0,2.0276575362331712,2.9723424637668288,146.5899645602197,10.312305154247383,25.19118604575263,244.28278322792846,0.04071566226694845,-0.04071566226694845,-100.0,,,,20.534681879928232,25.232309520071826,122.87655424910831,1.7940157217153068e-05,-1.7940157217153068e-05,-100.0,,,
2015-04-20,1429502400000,209.410004,13.25,0.148530435,18.029811655295514,2.4972918241129207,21.04270117588709,842.6208332044575,2.488770419691208,-2.488770419691208,-100.0,0.13745062783884876,12.932042172161156,9408.499892283557,10.599003353196023,-10.599003353196023,-100.0,2.3598411962740715,2.6401588037259285,111.87866403444632,10.584630723907054,23.425862476092963,221.31960091136642,0.10603518970644643,-0.10603518970644643,-100.0,,,,20.948974962182433,23.532018437817587,112.3301664176797,0.00030529820289310755,-0.00030529820289310755,-100.0,,,
2015-04-21,1429588800000,219.440002,12.71,0.15177173900000002,27.353502305586428,3.9677662627571095,7.022224737242893,176.98181475950432,3.958641852266396,-3.958641852266396,-100.0,0.7312422441054132,-0.7132513441053838,-97.53967988788187,11.693661713090165,-11.693661713090165,-100.0,3.2365240186516964,1.7634759813483036,54.486726228064576,11.60179921646224,10.360191883537766,89.29814841854264,0.6211309264960896,-0.6211309264960896,-100.0,,,,21.98398937329321,10.950001826706824,49.8089843511715,0.031777203851575564,-0.031777203851575564,-100.0,,,
2015-04-22,1429675200000,218.600006,12.48,0.15202173900000002,27.489954886956678,3.9722766820735282,14.227720317926467,358.1754609928028,3.963172227000869,-3.963172227000869,-100.0,0.7397792773127279,6.530217422687223,882.7251077386823,11.660219899486435,-11.660219899486435,-100.0,3.2324974047608004,1.7675025952391996,54.67916517538524,11.567525267585268,17.56247203241469,151.82566388360158,0.6288757352662522,-0.6288757352662522,-100.0,,,,21.901110123555103,18.158887476444875,82.91309150084871,0.03291551398972148,-0.03291551398972148,-100.0,,,
2015-04-23,1429761600000,218.429993,12.29,0.15345652199999998,27.59363128280432,3.9841792239303118,14.195828776069705,356.30497470607764,3.9749959903939502,-3.9749959903939502,-100.0,0.7478644952769393,6.5106438547230026,870.5646404984192,11.659721750063767,-11.659721750063767,-100.0,3.2363147286533724,1.7636852713466276,54.496716766496185,11.566328657836893,17.535178992163054,151.60540142772015,0.6361049359773219,-0.6361049359773219,-100.0,,,,21.88513263180337,18.137874668196584,82.87760907529852,0.0338684216206242,-0.0338684216206242,-100.0,,,
2015-04-24,1429848000000,231.550003,13.12,0.151054348,38.30977385238143,5.86126714911785,2.0787348508821424,35.46562198918031,5.851684707749968,-5.851684707749968,-100.0,1.9096249341923084,-1.9096249341923084,-100.0,13.477063520756047,-9.83956537075602,-73.0097128028082,3.951642214925542,1.048357785074458,26.529673691478447,13.277561727403535,6.239940422596447,46.996131900617314,1.6909582581040044,-1.6909582581040044,-100.0,,,,23.44266610545841,7.65233619454159,32.64277262712799,0.27904160822726354,-0.27904160822726354,-100.0,,,
2015-04-27,1430107200000,230.479996,12.41,0.150597826,37.442748034948615,5.702279452531855,8.557729547468142,150.07559027413936,5.692770118206737,-5.692770118206737,-100.0,1.8009104447035185,0.9350987552964368,51.92366772298779,13.314925443662162,-13.314925443662162,-100.0,3.901369007828337,1.0986309921716628,28.16014045242048,13.124252624122276,12.659756175877677,96.46077790829122,1.5912189565134938,-1.5912189565134938,-100.0,,,,23.303864187295122,14.004144412704846,60.09365785928186,0.24730618640252544,-0.24730618640252544,-100.0,,,
2015-04-28,1430193600000,232.449997,13.39,0.148891304,37.154172066060745,5.7066931512486745,5.023302848751328,88.02475822012941,5.6972112122694085,-5.6972112122694085,-100.0,1.7830648350707892,-1.7830648350707892,-100.0,13.395608649142616,-12.503104799142587,-93.33734006885048,3.9236283161778855,1.0763716838221145,27.433069523533202,13.205809690914064,9.146686159085931,69.26259254954343,1.5743019988837543,-1.5743019988837543,-100.0,,,,23.493178384851518,10.481817315148504,44.61642926061983,0.23964493977019785,-0.23964493977019785,-100.0,,,
2015-04-29,1430280000000,226.050003,14.55,0.14994565199999998,41.437690100520975,6.188646561760862,11.861356438239145,191.6631741668604,6.179360392207599,-6.179360392207599,-100.0,2.228126556549107,4.519376293450911,202.83301593292168,13.520876228518205,-13.520876228518205,-100.0,3.9605200052117553,1.0394799947882447,26.246048332551407,13.298106434761365,16.054396715238653,120.72693803436796,1.986784423685812,-1.986784423685812,-100.0,,,,23.009412711622982,17.645590588377047,76.68857440878334,0.3960548590250639,-0.3960548590250639,-100.0,,,
