Datetime,Timestamp,Price,VIX,2-Day-LIBOR,2-Day-VM,103-Calls,103-Calls-P,103-Calls-ROI,103-Puts,103-Puts-P,103-Puts-ROI,103-Puts,103-Puts-P,103-Puts-ROI
2017-01-05,1483592400000,117.91,11.32,0.697313333,6.750860527679476,1.6701086386138822e-10,-1.6701086386138822e-10,-100.0,3.5326597150343844,-1.195359715034385,-33.83738631680664,,,
2017-01-06,1483678800000,118.99,11.56,0.700088333,2.2099205224515384,4.625777367266263e-75,-4.625777367266263e-75,-100.0,3.5649985769671275,-0.7552985769671352,-21.186504304573802,,,
2017-01-09,1483938000000,119.11,11.49,0.695088333,9.103289045618526,1.006419960057083e-06,-1.006419960057083e-06,-100.0,3.568628452636148,-0.1353284526361449,-3.792169861117868,,,
2017-01-10,1484024400000,119.75,11.26,0.6966283329999999,4.88378386780083,8.347359365789663e-18,-8.347359365789663e-18,-100.0,3.5877919320402327,0.7147080679597622,19.920555079495273,,,
2017-01-11,1484110800000,119.25,11.54,0.695518333,10.711886451440073,2.2600982250558028e-05,-2.2600982250558028e-05,-100.0,3.572841661245448,-0.7453416612454475,-20.86131242059103,,,
2017-01-12,1484197200000,119.04,11.23,0.69724,2.7181807076598474,8.042056569595292e-51,-8.042056569595292e-51,-100.0,3.5665157369835754,-0.9453157369835594,-26.505301159362663,,,
2017-01-13,1484283600000,120.0,11.87,0.697701667,10.99455758438316,3.468400278106368e-05,-3.468400278106368e-05,-100.0,3.5953095181039885,0.2246904818960047,6.249544879643543,,,
2017-01-17,1484629200000,119.99,12.48,0.696871667,9.109635701317275,1.0295509319397649e-06,-1.0295509319397649e-06,-100.0,3.5949818779930784,-0.005281877993084549,-0.14692363334062736,,,
2017-01-18,1484715600000,119.78,12.78,0.696871667,1.8727096255647795,4.9300466173607e-103,-4.9300466173607e-103,-100.0,3.588689107645635,-0.2952891076456297,-8.228327915519952,,,
2017-01-19,1484802000000,120.0,11.54,0.697446667,4.026055248466615,7.0775026394962115e-25,-7.0775026394962115e-25,-100.0,3.5952765610489053,0.0347234389510902,0.9658071739816254,,,
2017-01-20,1484888400000,120.08,11.77,0.697223333,1.3117181461187333,9.743365260081893e-206,-9.743365260081893e-206,-100.0,3.5976749255926137,-1.7952749255926082,-49.90097667862218,,,
2017-01-23,1485147600000,119.97,11.07,0.695246667,1.7768236765684131,5.122753095622534e-114,-5.122753095622534e-114,-100.0,3.594392637341372,-1.9652926373413775,-54.67662650219053,,,
2017-01-24,1485234000000,121.88,10.81,0.695666667,18.75885736681273,0.010338626949298657,-0.010338626949298657,-100.0,3.6619534310855215,-0.07555343108552393,-2.0632002156053484,,,
2017-01-25,1485320400000,121.94,10.63,0.6941816670000001,17.17766046323041,0.005406783411576964,-0.005406783411576964,-100.0,3.658829451374885,0.30937054862511104,8.45545146983712,,,
2017-01-26,1485406800000,121.95,10.58,0.694418333,0.460405905062339,0.0,-0.0,,3.653720647356991,0.6047793526430212,16.552424528692505,,,
2017-01-27,1485493200000,121.63,11.88,0.69409,3.041382874436492,2.922638793304494e-41,3.4711000000000065,1.1876595930882696e+43,3.6441354422917986,-3.6441354422917986,-100.0,,,
2017-01-30,1485752400000,121.35,11.99,0.6941816670000001,0.3622944780995366,0.0,3.5395000000000043,inf,3.635745782822269,-3.635745782822269,-100.0,,,
2017-01-31,1485838800000,128.75,11.81,0.69298,69.03169841116154,1.1673755547355853,-1.1673755547355853,-100.0,5.024840153885037,-1.4923401538850385,-29.69925625855404,,,
2017-02-01,1485925200000,128.53,11.93,0.6950183329999999,68.3643535709496,1.1436716698279952,-1.1436716698279952,-100.0,4.994530087607501,-2.8986300876075006,-58.03609222015946,,,
2017-02-02,1486011600000,129.08,10.97,0.696735,6.71278757899958,1.4750876564083442e-10,-1.4750876564083442e-10,-100.0,3.867324338656687,-2.4449243386566764,-63.220048916453685,,,
2017-02-03,1486098000000,130.29,11.37,0.69525,5.680218650278338,8.405188734190482e-14,-8.405188734190482e-14,-100.0,3.9035876784114407,-1.7448876784114304,-44.69958976613815,,,
2017-02-06,1486357200000,131.53,11.29,0.696175,0.15923659609565408,0.0,-0.0,,3.9407321569419484,-0.8848321569419397,-22.453496500218357,,,
2017-02-07,1486443600000,132.04,11.45,0.693701667,6.288546803256242,1.0675480607187313e-11,-1.0675480607187313e-11,-100.0,3.956030549812623,-0.07483054981264559,-1.8915564192543937,,,
2017-02-08,1486530000000,132.42,10.88,0.697595,1.118189063407369,2.1555229745624888e-281,-2.1555229745624888e-281,-100.0,3.967386576583209,-0.8647865765832137,-21.79738626146144,,,
2017-02-09,1486616400000,132.12,10.85,0.693978333,5.7717364280268875,1.9381054234307891e-13,-1.9381054234307891e-13,-100.0,3.9584253548319737,-2.8948253548319935,-73.13072990749558,,,
