Datetime,Price,Timestamp,VIX,1-Day-LIBOR,1-Day-VM,100-Calls,100-Calls-P,100-Calls-ROI,100-Puts,100-Puts-P,100-Puts-ROI,100-Calls,100-Calls-P,100-Calls-ROI
2011-08-09,53.43,1312862400000,35.06,0.13833,127.28596077854185,1.4199699057564423,-1.4199699057564423,-100.0,1.4197674137593346,0.054532586240664926,3.840952096250096,,,
2011-08-10,51.9557,1312948800000,42.99,0.13944,95.63692158075901,1.0375709228392689,0.3924290771607311,37.82190388362712,1.037372438209971,-1.037372438209971,-100.0,,,
2011-08-11,53.3857,1313035200000,39.0,0.14278,61.88601152189532,0.6899648478994109,-0.21996484789941206,-31.88058762255675,0.6897560151504436,-0.6897560151504436,-100.0,,,
2011-08-12,53.8557,1313121600000,36.36,0.14278,20.638413064222092,0.23220188105396744,0.6848981189460304,294.95804075198214,0.2319912097716035,-0.2319912097716035,-100.0,,,
2011-08-15,54.7728,1313380800000,31.87,0.14167000000000002,9.114840203818675,0.10435640719028784,-0.10435640719028784,-100.0,0.10414381410762276,0.3143561858923718,301.84815928434745,,,
2011-08-16,54.3543,1313467200000,32.85,0.14167000000000002,27.563442085197664,0.3129484525398816,-0.3129484525398816,-100.0,0.31273748380736066,-0.3070374838073562,-98.17738509288657,,,
2011-08-17,54.3486,1313553600000,31.58,0.14167000000000002,8.491826235765206,0.0964777367077545,-0.0964777367077545,-100.0,0.09626679009899064,1.9595332099010072,2035.5235776387992,,,
2011-08-18,52.2928,1313640000000,42.67,0.14332999999999999,43.16595256419254,0.4714453622767358,-0.4714453622767358,-100.0,0.4712400167340539,0.9601599832659424,203.7517929653695,,,
2011-08-19,50.8614,1313726400000,43.05,0.14444,12.12942636279863,0.12892283277361472,-0.07032283277361627,-54.546453301333706,0.12872156137415658,-0.12872156137415658,-100.0,,,
2011-08-22,50.92,1313985600000,42.44,0.14444,32.44678740739814,0.34509961555405866,2.106300384445941,610.345618920574,0.3448981122596031,-0.3448981122596031,-100.0,,,
2011-08-23,53.3714,1314072000000,36.27,0.14444,51.48643374468943,0.5738930495071557,-0.20529304950715502,-35.77200485063467,0.5736818454040602,-0.5736818454040602,-100.0,,,
2011-08-24,53.74,1314158400000,35.9,0.14332999999999999,45.053297033527315,0.5056704724390748,-0.5056704724390748,-100.0,0.5054594439712261,-0.15405944397122084,-30.479091014865052,,,
2011-08-25,53.3886,1314244800000,39.76,0.14332999999999999,15.089667639641025,0.16832958240789966,1.240170417592104,736.7513183671413,0.16811993383218393,-0.16811993383218393,-100.0,,,
2011-08-26,54.7971,1314331200000,35.59,0.14332999999999999,36.59385372277296,0.4188258241680316,0.4940741758319689,117.96650237922,0.418610644635919,-0.418610644635919,-100.0,,,
2011-08-29,55.71,1314590400000,32.28,0.14667,10.683526232027061,0.12439446134673915,-0.12159446134673856,-97.74909592462014,0.12417059917460095,-0.12417059917460095,-100.0,,,
2011-08-30,55.7128,1314676800000,32.89,0.14222,18.489922507041122,0.2152138867414486,-0.2152138867414486,-100.0,0.2149968056735183,0.5221031943264798,242.84230302440656,,,
2011-08-31,54.9757,1314763200000,31.62,0.14110999999999999,15.006567219030185,0.17237793550675914,-0.17237793550675914,-100.0,0.17216539835520805,0.370734601644795,215.33630171139447,,,
2011-09-01,54.4328,1314849600000,31.82,0.14110999999999999,3.8100895480520616,0.04341234837805885,-0.04341234837805885,-100.0,0.04320191008872954,0.9538980899112736,2207.9998036015672,,,
2011-09-02,53.4357,1314936000000,33.92,0.14332999999999999,9.612499684677477,0.10736306544499996,0.7055369345550062,657.1505122647967,0.10715323191504922,-0.10715323191504922,-100.0,,,
2011-09-06,54.2486,1315281600000,37.0,0.14332999999999999,37.700163592463134,0.4271651528127549,0.17133484718723935,40.10974351700989,0.42695212715326747,-0.42695212715326747,-100.0,,,
2011-09-07,54.8471,1315368000000,33.38,0.14444,4.63141845868325,0.05315187115232334,-0.0231518711523222,-43.55796070842597,0.0529348273318,-0.0529348273318,-100.0,,,
